datetime,irr_0,irr_10,irr_2,irr_3,irr_4,irr_5,irr_6,irr_8
2021-08-13T17:00:00Z,538.2,333.7,1980.6,4822.3,7577.8,624.3,4133.4,1270.1
2021-08-13T17:30:00Z,505.9,333.7,1463.9,3788.9,4133.4,430.6,1463.9,2238.9
2021-08-13T18:00:00Z,430.6,193.8,2066.7,6544.5,1808.3,990.3,2927.8,678.1
2021-08-13T18:30:00Z,366,139.9,1248.6,4650,1550,419.8,1291.7,624.3
2021-08-13T19:00:00Z,172.2,96.9,1356.3,1722.2,656.6,387.5,484.4,172.2
2021-08-13T19:30:00Z,75.3,75.3,193.8,473.6,688.9,96.9,161.5,150.7
2021-08-13T20:00:00Z,21.5,43.1,96.9,183,247.6,53.8,53.8,43.1
2021-08-13T20:30:00Z,0,0,21.5,43.1,64.6,10.8,10.8,0
2021-08-13T21:00:00Z,0,0,0,0,0,0,0,0
2021-08-13T21:30:00Z,0,0,0,0,0,0,0,0
2021-08-13T22:00:00Z,0,0,0,0,0,0,0,0
2021-08-13T22:30:00Z,0,0,0,0,0,0,0,0
2021-08-13T23:00:00Z,0,0,0,0,0,0,0,0
2021-08-13T23:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T00:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T00:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T01:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T01:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T02:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T02:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T03:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T03:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T04:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T04:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T05:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T05:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T06:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T06:30:00Z,0,0,0,10.8,10.8,0,0,0
2021-08-14T07:00:00Z,0,10.8,43.1,86.1,86.1,32.3,21.5,10.8
2021-08-14T07:30:00Z,10.8,32.3,107.6,215.3,204.5,86.1,64.6,43.1
2021-08-14T08:00:00Z,21.5,64.6,247.6,387.5,366,161.5,129.2,86.1
2021-08-14T08:30:00Z,43.1,129.2,452.1,699.7,624.3,333.7,247.6,139.9
2021-08-14T09:00:00Z,118.4,226,1011.8,1205.6,882.6,850.4,376.7,215.3
2021-08-14T09:30:00Z,139.9,322.9,1302.4,1550,1130.2,1119.5,538.2,279.9
2021-08-14T10:00:00Z,161.5,333.7,1291.7,1808.3,1345.5,1087.2,635.1,333.7
2021-08-14T10:30:00Z,172.2,387.5,1463.9,1980.6,1463.9,1151.7,656.6,355.2
2021-08-14T11:00:00Z,226,441.3,2411.1,2755.6,1636.1,1463.9,990.3,430.6
2021-08-14T11:30:00Z,333.7,645.8,1377.8,2583.4,1980.6,1377.8,958,495.1
2021-08-14T12:00:00Z,269.1,516.7,1722.2,3100,2066.7,1324,1001,505.9
2021-08-14T12:30:00Z,312.2,549,1894.5,3788.9,2238.9,1722.2,1237.9,559.7
2021-08-14T13:00:00Z,366,710.4,1980.6,3788.9,2325,1722.2,1227.1,570.5
2021-08-14T13:30:00Z,333.7,678.1,2497.2,3616.7,2152.8,1722.2,1216.3,549
2021-08-14T14:00:00Z,376.7,624.3,3616.7,5338.9,2497.2,2238.9,1808.3,645.8
2021-08-14T14:30:00Z,473.6,462.9,3616.7,9644.5,3272.2,1636.1,2755.6,1184
2021-08-14T15:00:00Z,452.1,452.1,4305.6,10333.4,2927.8,1894.5,2497.2,807.3
2021-08-14T15:30:00Z,484.4,452.1,3616.7,6200,2238.9,1808.3,1894.5,538.2
2021-08-14T16:00:00Z,355.2,333.7,2497.2,5338.9,2755.6,828.8,1808.3,710.4
2021-08-14T16:30:00Z,452.1,366,1463.9,4994.5,3100,699.7,1550,839.6
2021-08-14T17:00:00Z,430.6,613.5,828.8,1636.1,3616.7,473.6,613.5,602.8
2021-08-14T17:30:00Z,344.4,247.6,2325,4822.3,1636.1,839.6,1463.9,452.1
2021-08-14T18:00:00Z,344.4,204.5,1808.3,4305.6,1636.1,581.3,1334.7,366
2021-08-14T18:30:00Z,301.4,150.7,742.7,1980.6,1722.2,279.9,688.9,441.3
2021-08-14T19:00:00Z,204.5,86.1,527.4,1216.3,796.5,183,409,172.2
2021-08-14T19:30:00Z,96.9,75.3,226,538.2,581.3,118.4,172.2,118.4
2021-08-14T20:00:00Z,32.3,21.5,118.4,290.6,247.6,53.8,96.9,43.1
2021-08-14T20:30:00Z,0,0,21.5,53.8,32.3,10.8,10.8,0
2021-08-14T21:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T21:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T22:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T22:30:00Z,0,0,0,0,0,0,0,0
2021-08-14T23:00:00Z,0,0,0,0,0,0,0,0
2021-08-14T23:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T00:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T00:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T01:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T01:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T02:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T02:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T03:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T03:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T04:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T04:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T05:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T05:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T06:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T06:30:00Z,0,0,0,10.8,0,0,0,0
2021-08-15T07:00:00Z,0,10.8,75.3,139.9,96.9,43.1,43.1,10.8
2021-08-15T07:30:00Z,10.8,43.1,226,366,247.6,129.2,107.6,43.1
2021-08-15T08:00:00Z,21.5,75.3,419.8,731.9,398.3,204.5,204.5,86.1
2021-08-15T08:30:00Z,43.1,107.6,635.1,1119.5,624.3,312.2,355.2,139.9
2021-08-15T09:00:00Z,150.7,161.5,2066.7,1808.3,882.6,570.5,549,193.8
2021-08-15T09:30:00Z,204.5,204.5,2411.1,2497.2,1065.6,904.2,742.7,258.3
2021-08-15T10:00:00Z,312.2,247.6,1980.6,6200,1636.1,850.4,1722.2,462.9
2021-08-15T10:30:00Z,398.3,290.6,2238.9,6200,2497.2,947.2,2669.5,624.3
2021-08-15T11:00:00Z,419.8,344.4,2497.2,7233.4,2669.5,1044.1,2238.9,667.4
2021-08-15T11:30:00Z,419.8,376.7,3272.2,8266.7,2669.5,1377.8,2325,807.3
2021-08-15T12:00:00Z,516.7,462.9,1550,5338.9,5511.1,742.7,1894.5,1377.8
2021-08-15T12:30:00Z,549,570.5,1324,3788.9,4822.3,678.1,1636.1,1377.8
2021-08-15T13:00:00Z,559.7,635.1,1377.8,2755.6,7233.4,688.9,1270.1,1291.7
2021-08-15T13:30:00Z,409,990.3,1463.9,2669.5,2755.6,1636.1,947.2,635.1
2021-08-15T14:00:00Z,570.5,1216.3,1184,2669.5,8611.2,753.5,947.2,688.9
2021-08-15T14:30:00Z,322.9,893.4,2755.6,2669.5,2066.7,1894.5,947.2,538.2
2021-08-15T15:00:00Z,312.2,753.5,2583.4,2411.1,1894.5,2325,936.5,484.4
2021-08-15T15:30:00Z,355.2,473.6,3788.9,5166.7,1894.5,2411.1,2238.9,549
2021-08-15T16:00:00Z,279.9,387.5,4994.5,9644.5,2238.9,2325,2152.8,549
2021-08-15T16:30:00Z,462.9,312.2,2411.1,8611.2,2325,1636.1,1894.5,484.4
2021-08-15T17:00:00Z,419.8,269.1,4133.4,9300.1,1722.2,2066.7,2927.8,570.5
2021-08-15T17:30:00Z,258.3,215.3,1894.5,3272.2,3788.9,398.3,2238.9,484.4
2021-08-15T18:00:00Z,96.9,107.6,1022.6,2152.8,936.5,322.9,785.8,204.5
2021-08-15T18:30:00Z,193.8,183,1808.3,2927.8,1151.7,678.1,1141,269.1
2021-08-15T19:00:00Z,53.8,86.1,452.1,861.1,570.5,204.5,279.9,118.4
2021-08-15T19:30:00Z,118.4,118.4,882.6,850.4,538.2,516.7,258.3,118.4
2021-08-15T20:00:00Z,21.5,64.6,150.7,226,204.5,75.3,64.6,32.3
2021-08-15T20:30:00Z,0,10.8,32.3,75.3,75.3,21.5,21.5,10.8
2021-08-15T21:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T21:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T22:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T22:30:00Z,0,0,0,0,0,0,0,0
2021-08-15T23:00:00Z,0,0,0,0,0,0,0,0
2021-08-15T23:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T00:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T00:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T01:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T01:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T02:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T02:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T03:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T03:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T04:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T04:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T05:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T05:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T06:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T06:30:00Z,0,0,0,10.8,0,0,0,0
2021-08-16T07:00:00Z,0,10.8,64.6,193.8,107.6,32.3,43.1,21.5
2021-08-16T07:30:00Z,53.8,64.6,301.4,850.4,645.8,139.9,204.5,150.7
2021-08-16T08:00:00Z,32.3,75.3,247.6,699.7,721.2,129.2,193.8,172.2
2021-08-16T08:30:00Z,21.5,86.1,376.7,1119.5,688.9,183,279.9,172.2
2021-08-16T09:00:00Z,398.3,139.9,1270.1,5511.1,2325,366,1377.8,624.3
2021-08-16T09:30:00Z,452.1,215.3,1065.6,2066.7,2927.8,344.4,1087.2,1636.1
2021-08-16T10:00:00Z,86.1,150.7,559.7,1356.3,1054.9,322.9,366,226
2021-08-16T10:30:00Z,118.4,183,613.5,1722.2,1345.5,355.2,699.7,269.1
2021-08-16T11:00:00Z,269.1,279.9,1044.1,3444.5,4133.4,376.7,1636.1,936.5
2021-08-16T11:30:00Z,279.9,570.5,592,1216.3,2755.6,344.4,419.8,355.2
2021-08-16T12:00:00Z,398.3,1722.2,1377.8,1550,2066.7,1367,710.4,495.1
2021-08-16T12:30:00Z,452.1,1636.1,1334.7,1894.5,2152.8,1377.8,710.4,559.7
2021-08-16T13:00:00Z,355.2,1356.3,1216.3,2325,2238.9,2927.8,1173.3,452.1
2021-08-16T13:30:00Z,344.4,839.6,3616.7,4822.3,1550,3788.9,925.7,473.6
2021-08-16T14:00:00Z,366,742.7,2583.4,5166.7,1636.1,2927.8,2497.2,527.4
2021-08-16T14:30:00Z,419.8,559.7,3444.5,4650,2152.8,3616.7,2497.2,602.8
2021-08-16T15:00:00Z,473.6,462.9,5166.7,5166.7,2755.6,2325,4477.8,882.6
2021-08-16T15:30:00Z,527.4,387.5,4994.5,15844.5,3272.2,1808.3,4994.5,904.2
2021-08-16T16:00:00Z,581.3,344.4,4305.6,11711.2,3272.2,1636.1,4305.6,1054.9
2021-08-16T16:30:00Z,624.3,322.9,3100,9644.5,7577.8,527.4,4305.6,1550
2021-08-16T17:00:00Z,559.7,645.8,1894.5,10677.8,13089,430.6,1808.3,2066.7
2021-08-16T17:30:00Z,656.6,226,968.8,9300.1,5338.9,559.7,2927.8,1550
2021-08-16T18:00:00Z,516.7,172.2,1022.6,10677.8,3788.9,495.1,1894.5,1259.4
2021-08-16T18:30:00Z,366,193.8,409,1356.3,3444.5,172.2,473.6,1022.6
2021-08-16T19:00:00Z,344.4,247.6,398.3,656.6,3444.5,172.2,226,484.4
2021-08-16T19:30:00Z,226,193.8,247.6,355.2,312.2,204.5,139.9,75.3
2021-08-16T20:00:00Z,10.8,64.6,86.1,183,226,53.8,53.8,32.3
2021-08-16T20:30:00Z,0,10.8,32.3,64.6,53.8,10.8,10.8,0
2021-08-16T21:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T21:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T22:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T22:30:00Z,0,0,0,0,0,0,0,0
2021-08-16T23:00:00Z,0,0,0,0,0,0,0,0
2021-08-16T23:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T00:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T00:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T01:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T01:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T02:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T02:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T03:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T03:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T04:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T04:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T05:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T05:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T06:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T06:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T07:00:00Z,0,10.8,43.1,96.9,75.3,21.5,32.3,10.8
2021-08-17T07:30:00Z,21.5,43.1,139.9,322.9,236.8,86.1,118.4,43.1
2021-08-17T08:00:00Z,32.3,64.6,269.1,581.3,366,172.2,215.3,75.3
2021-08-17T08:30:00Z,32.3,96.9,258.3,409,538.2,118.4,183,107.6
2021-08-17T09:00:00Z,161.5,204.5,645.8,2755.6,1377.8,376.7,1377.8,398.3
2021-08-17T09:30:00Z,204.5,290.6,871.9,2669.5,1636.1,484.4,1022.6,387.5
2021-08-17T10:00:00Z,204.5,290.6,850.4,1377.8,1636.1,387.5,527.4,269.1
2021-08-17T10:30:00Z,183,269.1,839.6,1550,1463.9,462.9,527.4,312.2
2021-08-17T11:00:00Z,172.2,269.1,882.6,1463.9,1636.1,473.6,527.4,301.4
2021-08-17T11:30:00Z,258.3,484.4,1011.8,1894.5,2497.2,678.1,742.7,441.3
2021-08-17T12:00:00Z,172.2,312.2,1108.7,1980.6,1550,549,861.1,333.7
2021-08-17T12:30:00Z,86.1,118.4,581.3,1377.8,775,333.7,667.4,193.8
2021-08-17T13:00:00Z,107.6,139.9,505.9,1065.6,904.2,215.3,366,161.5
2021-08-17T13:30:00Z,53.8,86.1,279.9,538.2,527.4,118.4,161.5,86.1
2021-08-17T14:00:00Z,10.8,10.8,75.3,150.7,129.2,32.3,43.1,21.5
2021-08-17T14:30:00Z,0,0,53.8,96.9,75.3,21.5,21.5,10.8
2021-08-17T15:00:00Z,0,10.8,75.3,150.7,129.2,43.1,43.1,21.5
2021-08-17T15:30:00Z,0,10.8,86.1,150.7,118.4,21.5,32.3,10.8
2021-08-17T16:00:00Z,0,0,43.1,64.6,64.6,10.8,10.8,0
2021-08-17T16:30:00Z,0,0,43.1,86.1,75.3,21.5,21.5,10.8
2021-08-17T17:00:00Z,0,0,21.5,43.1,43.1,0,10.8,0
2021-08-17T17:30:00Z,0,0,32.3,64.6,64.6,10.8,21.5,10.8
2021-08-17T18:00:00Z,0,10.8,75.3,129.2,96.9,32.3,32.3,10.8
2021-08-17T18:30:00Z,0,10.8,53.8,107.6,96.9,32.3,32.3,10.8
2021-08-17T19:00:00Z,10.8,21.5,107.6,172.2,161.5,53.8,64.6,32.3
2021-08-17T19:30:00Z,0,10.8,43.1,86.1,86.1,21.5,21.5,10.8
2021-08-17T20:00:00Z,0,0,10.8,21.5,10.8,0,0,0
2021-08-17T20:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T21:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T21:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T22:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T22:30:00Z,0,0,0,0,0,0,0,0
2021-08-17T23:00:00Z,0,0,0,0,0,0,0,0
2021-08-17T23:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T00:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T00:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T01:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T01:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T02:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T02:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T03:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T03:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T04:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T04:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T05:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T05:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T06:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T06:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T07:00:00Z,0,0,0,21.5,21.5,0,0,0
2021-08-18T07:30:00Z,0,0,10.8,32.3,32.3,0,10.8,0
2021-08-18T08:00:00Z,0,0,32.3,64.6,53.8,10.8,21.5,0
2021-08-18T08:30:00Z,0,0,32.3,64.6,53.8,10.8,21.5,0
2021-08-18T09:00:00Z,10.8,21.5,86.1,172.2,139.9,43.1,43.1,21.5
2021-08-18T09:30:00Z,0,10.8,64.6,129.2,107.6,32.3,32.3,10.8
2021-08-18T10:00:00Z,32.3,75.3,204.5,495.1,419.8,150.7,172.2,86.1
2021-08-18T10:30:00Z,43.1,96.9,236.8,645.8,495.1,204.5,258.3,107.6
2021-08-18T11:00:00Z,64.6,118.4,430.6,882.6,721.2,258.3,290.6,150.7
2021-08-18T11:30:00Z,10.8,32.3,118.4,236.8,204.5,64.6,86.1,43.1
2021-08-18T12:00:00Z,10.8,21.5,96.9,204.5,172.2,53.8,64.6,32.3
2021-08-18T12:30:00Z,0,10.8,53.8,118.4,96.9,32.3,43.1,10.8
2021-08-18T13:00:00Z,21.5,75.3,215.3,398.3,312.2,139.9,139.9,64.6
2021-08-18T13:30:00Z,43.1,86.1,312.2,581.3,473.6,193.8,193.8,96.9
2021-08-18T14:00:00Z,43.1,96.9,344.4,581.3,581.3,161.5,204.5,118.4
2021-08-18T14:30:00Z,21.5,53.8,204.5,409,333.7,129.2,150.7,75.3
2021-08-18T15:00:00Z,43.1,86.1,312.2,592,473.6,172.2,172.2,96.9
2021-08-18T15:30:00Z,32.3,75.3,269.1,549,430.6,161.5,193.8,96.9
2021-08-18T16:00:00Z,32.3,86.1,279.9,527.4,398.3,150.7,161.5,75.3
2021-08-18T16:30:00Z,21.5,43.1,172.2,322.9,269.1,96.9,107.6,53.8
2021-08-18T17:00:00Z,86.1,161.5,484.4,1011.8,850.4,290.6,355.2,172.2
2021-08-18T17:30:00Z,43.1,75.3,301.4,635.1,473.6,172.2,215.3,107.6
2021-08-18T18:00:00Z,75.3,161.5,452.1,764.2,645.8,355.2,279.9,139.9
2021-08-18T18:30:00Z,32.3,64.6,247.6,430.6,333.7,150.7,139.9,64.6
2021-08-18T19:00:00Z,32.3,53.8,226,355.2,258.3,139.9,107.6,53.8
2021-08-18T19:30:00Z,10.8,32.3,118.4,215.3,172.2,75.3,64.6,32.3
2021-08-18T20:00:00Z,10.8,21.5,107.6,161.5,118.4,64.6,43.1,21.5
2021-08-18T20:30:00Z,0,0,21.5,43.1,32.3,10.8,10.8,0
2021-08-18T21:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T21:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T22:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T22:30:00Z,0,0,0,0,0,0,0,0
2021-08-18T23:00:00Z,0,0,0,0,0,0,0,0
2021-08-18T23:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T00:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T00:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T01:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T01:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T02:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T02:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T03:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T03:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T04:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T04:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T05:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T05:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T06:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T06:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T07:00:00Z,0,0,21.5,64.6,43.1,10.8,21.5,0
2021-08-19T07:30:00Z,0,10.8,75.3,172.2,86.1,32.3,53.8,10.8
2021-08-19T08:00:00Z,10.8,32.3,118.4,322.9,236.8,64.6,107.6,53.8
2021-08-19T08:30:00Z,43.1,75.3,247.6,495.1,785.8,129.2,183,150.7
2021-08-19T09:00:00Z,129.2,118.4,441.3,1130.2,1162.5,204.5,355.2,312.2
2021-08-19T09:30:00Z,150.7,172.2,462.9,1011.8,1550,258.3,387.5,376.7
2021-08-19T10:00:00Z,290.6,279.9,742.7,1550,3961.1,355.2,688.9,785.8
2021-08-19T10:30:00Z,129.2,312.2,559.7,1463.9,4822.3,333.7,721.2,871.9
2021-08-19T11:00:00Z,301.4,441.3,667.4,1377.8,4305.6,387.5,559.7,678.1
2021-08-19T11:30:00Z,366,473.6,968.8,1894.5,5511.1,473.6,925.7,1097.9
2021-08-19T12:00:00Z,344.4,667.4,882.6,1980.6,4477.8,527.4,775,861.1
2021-08-19T12:30:00Z,376.7,656.6,925.7,1980.6,4650,549,828.8,796.5
2021-08-19T13:00:00Z,559.7,1259.4,1194.8,2411.1,4822.3,796.5,753.5,645.8
2021-08-19T13:30:00Z,613.5,1377.8,1334.7,2497.2,4822.3,968.8,1054.9,742.7
2021-08-19T14:00:00Z,559.7,1377.8,1270.1,2583.4,3961.1,925.7,979.5,721.2
2021-08-19T14:30:00Z,495.1,1302.4,1345.5,2238.9,4133.4,861.1,861.1,624.3
2021-08-19T15:00:00Z,559.7,1097.9,1894.5,2325,2497.2,1141,936.5,613.5
2021-08-19T15:30:00Z,387.5,1259.4,2238.9,2152.8,2669.5,1463.9,850.4,516.7
2021-08-19T16:00:00Z,419.8,947.2,1377.8,2066.7,1894.5,1980.6,925.7,430.6
2021-08-19T16:30:00Z,269.1,893.4,3100,1980.6,1367,2669.5,936.5,366
2021-08-19T17:00:00Z,322.9,549,6200,3100,1334.7,3100,1894.5,398.3
2021-08-19T17:30:00Z,236.8,699.7,1636.1,1345.5,979.5,1808.3,430.6,269.1
2021-08-19T18:00:00Z,183,484.4,2066.7,1076.4,721.2,1636.1,495.1,193.8
2021-08-19T18:30:00Z,43.1,161.5,484.4,667.4,538.2,247.6,226,118.4
2021-08-19T19:00:00Z,21.5,53.8,215.3,409,344.4,96.9,129.2,64.6
2021-08-19T19:30:00Z,0,0,43.1,86.1,75.3,10.8,21.5,10.8
2021-08-19T20:00:00Z,0,0,0,10.8,10.8,0,0,0
2021-08-19T20:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T21:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T21:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T22:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T22:30:00Z,0,0,0,0,0,0,0,0
2021-08-19T23:00:00Z,0,0,0,0,0,0,0,0
2021-08-19T23:30:00Z,0,0,0,0,0,0,0,0
2021-08-20T00:00:00Z,0,0,0,0,0,0,0,0
2021-08-20T00:30:00Z,0,0,0,0,0,0,0,0
2021-08-20T01:00:00Z,0,0,0,0,0,0,0,0
2021-08-20T01:30:00Z,0,0,0,0,0,0,0,0
2021-08-20T02:00:00Z,0,0,0,0,0,0,0,0
2021-08-20T02:30:00Z,0,0,0,0,0,0,0,0
2021-08-20T03:00:00Z,0,0,0,0,0,0,0,0
2021-08-20T03:30:00Z,0,0,0,0,0,0,0,0
2021-08-20T04:00:00Z,0,0,0,0,0,0,0,0
2021-08-20T04:30:00Z,0,0,0,0,0,0,0,0
2021-08-20T05:00:00Z,0,0,0,0,0,0,0,0
2021-08-20T05:30:00Z,0,0,0,0,0,0,0,0
2021-08-20T06:00:00Z,0,0,0,0,0,0,0,0
2021-08-20T06:30:00Z,0,0,0,0,0,0,0,0
2021-08-20T07:00:00Z,0,10.8,32.3,64.6,86.1,21.5,21.5,10.8
2021-08-20T07:30:00Z,10.8,32.3,118.4,247.6,236.8,64.6,75.3,53.8
2021-08-20T08:00:00Z,0,75.3,139.9,258.3,258.3,107.6,96.9,64.6
2021-08-20T08:30:00Z,21.5,96.9,279.9,419.8,387.5,215.3,150.7,96.9
2021-08-20T09:00:00Z,172.2,344.4,2066.7,1550,753.5,2755.6,516.7,193.8
2021-08-20T09:30:00Z,333.7,936.5,1108.7,1227.1,1184,1184,409,301.4
2021-08-20T10:00:00Z,387.5,1808.3,785.8,1280.9,1722.2,484.4,462.9,376.7
2021-08-20T10:30:00Z,301.4,1097.9,1108.7,1550,1980.6,624.3,559.7,409
2021-08-20T11:00:00Z,193.8,344.4,710.4,1463.9,1722.2,333.7,473.6,322.9
2021-08-20T11:30:00Z,215.3,495.1,1108.7,2152.8,1808.3,645.8,710.4,376.7
2021-08-20T12:00:00Z,161.5,430.6,1054.9,1894.5,1324,635.1,581.3,269.1
2021-08-20T12:30:00Z,129.2,409,968.8,1722.2,1345.5,775,613.5,322.9
2021-08-20T13:00:00Z,129.2,312.2,1259.4,1894.5,1313.2,602.8,570.5,279.9
2021-08-20T13:30:00Z,258.3,635.1,1302.4,7233.4,2755.6,2325,2238.9,764.2
2021-08-20T14:00:00Z,301.4,828.8,2927.8,4133.4,1980.6,3100,2755.6,602.8
2021-08-20T14:30:00Z,387.5,958,4994.5,4650,1894.5,3272.2,1636.1,549
2021-08-20T15:00:00Z,441.3,1087.2,3444.5,4650,2238.9,3616.7,2411.1,667.4
2021-08-20T15:30:00Z,398.3,958,4133.4,5511.1,2755.6,3788.9,2411.1,635.1
2021-08-20T16:00:00Z,150.7,322.9,1463.9,2411.1,1302.4,871.9,871.9,301.4
2021-08-20T16:30:00Z,183,301.4,979.5,2152.8,1980.6,516.7,645.8,484.4
2021-08-20T17:00:00Z,75.3,139.9,419.8,968.8,850.4,247.6,312.2,183
2021-08-20T17:30:00Z,0,10.8,43.1,129.2,139.9,21.5,43.1,21.5
2021-08-20T18:00:00Z,10.8,32.3,96.9,247.6,183,64.6,75.3,32.3
2021-08-20T18:30:00Z,21.5,53.8,150.7,333.7,344.4,86.1,118.4,64.6
2021-08-20T19:00:00Z,43.1,75.3,193.8,387.5,549,96.9,139.9,118.4
2021-08-20T19:30:00Z,21.5,43.1,129.2,247.6,290.6,64.6,75.3,53.8
2021-08-20T20:00:00Z,0,10.8,43.1,86.1,96.9,21.5,21.5,10.8
2021-08-20T20:30:00Z,0,0,0,21.5,21.5,0,0,0
2021-08-20T21:00:00Z,0,0,0,0,0,0,0,0
