"Plot Title: 4_m_MIS"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20889830, SEN S/N: 20889830, LBL: 4 m)","Intensity, lum/ft² (LGR S/N: 20889830, SEN S/N: 20889830, LBL: 4 m)"
550,07/20/22 06:30:00 AM,12.110,13.0
551,07/20/22 07:00:00 AM,12.207,22.0
552,07/20/22 07:30:00 AM,12.207,91.0
553,07/20/22 08:00:00 AM,12.304,448.0
554,07/20/22 08:30:00 AM,12.497,704.0
555,07/20/22 09:00:00 AM,12.497,54.0
556,07/20/22 09:30:00 AM,12.401,66.0
557,07/20/22 10:00:00 AM,12.690,83.0
558,07/20/22 10:30:00 AM,12.787,84.0
559,07/20/22 11:00:00 AM,12.401,105.0
560,07/20/22 11:30:00 AM,12.497,208.0
561,07/20/22 12:00:00 PM,12.787,176.0
562,07/20/22 12:30:00 PM,13.076,256.0
563,07/20/22 01:00:00 PM,12.787,216.0
564,07/20/22 01:30:00 PM,12.980,288.0
565,07/20/22 02:00:00 PM,12.787,672.0
566,07/20/22 02:30:00 PM,13.173,336.0
567,07/20/22 03:00:00 PM,13.173,576.0
568,07/20/22 03:30:00 PM,12.980,448.0
569,07/20/22 04:00:00 PM,12.980,480.0
570,07/20/22 04:30:00 PM,13.173,800.0
571,07/20/22 05:00:00 PM,12.980,448.0
572,07/20/22 05:30:00 PM,12.980,672.0
573,07/20/22 06:00:00 PM,13.365,704.0
574,07/20/22 06:30:00 PM,13.461,480.0
575,07/20/22 07:00:00 PM,12.401,44.0
576,07/20/22 07:30:00 PM,12.401,37.0
577,07/20/22 08:00:00 PM,12.594,27.0
578,07/20/22 08:30:00 PM,12.690,20.0
579,07/20/22 09:00:00 PM,12.594,10.0
580,07/20/22 09:30:00 PM,12.690,1.0
581,07/20/22 10:00:00 PM,12.690,0.0
582,07/20/22 10:30:00 PM,13.173,0.0
583,07/20/22 11:00:00 PM,12.980,0.0
584,07/20/22 11:30:00 PM,12.110,0.0
585,07/21/22 12:00:00 AM,12.207,0.0
586,07/21/22 12:30:00 AM,12.883,0.0
587,07/21/22 01:00:00 AM,12.980,0.0
588,07/21/22 01:30:00 AM,12.690,0.0
589,07/21/22 02:00:00 AM,12.497,0.0
590,07/21/22 02:30:00 AM,12.401,0.0
591,07/21/22 03:00:00 AM,12.304,0.0
592,07/21/22 03:30:00 AM,12.594,0.0
593,07/21/22 04:00:00 AM,12.690,0.0
594,07/21/22 04:30:00 AM,12.594,0.0
595,07/21/22 05:00:00 AM,12.787,0.0
596,07/21/22 05:30:00 AM,12.497,0.0
597,07/21/22 06:00:00 AM,12.594,1.0
598,07/21/22 06:30:00 AM,12.497,15.0
599,07/21/22 07:00:00 AM,12.594,32.0
600,07/21/22 07:30:00 AM,12.690,288.0
601,07/21/22 08:00:00 AM,12.883,464.0
602,07/21/22 08:30:00 AM,12.690,672.0
603,07/21/22 09:00:00 AM,12.883,111.0
604,07/21/22 09:30:00 AM,12.883,75.0
605,07/21/22 10:00:00 AM,12.787,208.0
606,07/21/22 10:30:00 AM,13.173,111.0
607,07/21/22 11:00:00 AM,13.269,128.0
608,07/21/22 11:30:00 AM,13.173,144.0
609,07/21/22 12:00:00 PM,13.269,216.0
610,07/21/22 12:30:00 PM,13.654,256.0
611,07/21/22 01:00:00 PM,13.365,184.0
612,07/21/22 01:30:00 PM,13.269,496.0
613,07/21/22 02:00:00 PM,13.461,320.0
614,07/21/22 02:30:00 PM,13.365,336.0
615,07/21/22 03:00:00 PM,13.365,768.0
616,07/21/22 03:30:00 PM,13.558,704.0
617,07/21/22 04:00:00 PM,13.750,1280.0
618,07/21/22 04:30:00 PM,13.558,1344.0
619,07/21/22 05:00:00 PM,13.750,960.0
620,07/21/22 05:30:00 PM,13.461,1472.0
621,07/21/22 06:00:00 PM,13.461,91.0
622,07/21/22 06:30:00 PM,13.269,248.0
623,07/21/22 07:00:00 PM,13.269,41.0
624,07/21/22 07:30:00 PM,12.690,40.0
625,07/21/22 08:00:00 PM,12.690,31.0
626,07/21/22 08:30:00 PM,13.269,21.0
627,07/21/22 09:00:00 PM,12.980,12.0
628,07/21/22 09:30:00 PM,12.787,1.0
629,07/21/22 10:00:00 PM,13.269,0.0
630,07/21/22 10:30:00 PM,13.076,0.0
631,07/21/22 11:00:00 PM,12.883,0.0
632,07/21/22 11:30:00 PM,13.076,0.0
633,07/22/22 12:00:00 AM,12.883,0.0
634,07/22/22 12:30:00 AM,12.883,0.0
635,07/22/22 01:00:00 AM,13.173,0.0
636,07/22/22 01:30:00 AM,13.076,0.0
637,07/22/22 02:00:00 AM,12.980,0.0
638,07/22/22 02:30:00 AM,13.173,0.0
639,07/22/22 03:00:00 AM,12.980,0.0
640,07/22/22 03:30:00 AM,12.883,0.0
641,07/22/22 04:00:00 AM,13.173,0.0
642,07/22/22 04:30:00 AM,12.980,0.0
643,07/22/22 05:00:00 AM,12.980,0.0
644,07/22/22 05:30:00 AM,12.883,0.0
645,07/22/22 06:00:00 AM,12.883,0.0
646,07/22/22 06:30:00 AM,13.076,6.0
647,07/22/22 07:00:00 AM,13.076,50.0
648,07/22/22 07:30:00 AM,12.883,44.0
649,07/22/22 08:00:00 AM,12.980,64.0
650,07/22/22 08:30:00 AM,13.269,128.0
651,07/22/22 09:00:00 AM,13.173,136.0
652,07/22/22 09:30:00 AM,13.076,192.0
653,07/22/22 10:00:00 AM,13.173,106.0
654,07/22/22 10:30:00 AM,13.365,1152.0
655,07/22/22 11:00:00 AM,13.173,168.0
656,07/22/22 11:30:00 AM,13.365,448.0
657,07/22/22 12:00:00 PM,13.365,176.0
658,07/22/22 12:30:00 PM,13.558,432.0
659,07/22/22 01:00:00 PM,13.269,114.0
660,07/22/22 01:30:00 PM,13.365,232.0
661,07/22/22 02:00:00 PM,13.365,216.0
662,07/22/22 02:30:00 PM,13.558,352.0
663,07/22/22 03:00:00 PM,13.654,608.0
664,07/22/22 03:30:00 PM,13.558,320.0
665,07/22/22 04:00:00 PM,13.750,1344.0
666,07/22/22 04:30:00 PM,14.230,672.0
667,07/22/22 05:00:00 PM,13.846,704.0
668,07/22/22 05:30:00 PM,14.038,1920.0
669,07/22/22 06:00:00 PM,13.846,1344.0
670,07/22/22 06:30:00 PM,13.558,672.0
671,07/22/22 07:00:00 PM,13.269,33.0
672,07/22/22 07:30:00 PM,13.269,35.0
673,07/22/22 08:00:00 PM,13.750,25.0
674,07/22/22 08:30:00 PM,13.461,25.0
675,07/22/22 09:00:00 PM,12.980,14.0
676,07/22/22 09:30:00 PM,13.173,1.0
677,07/22/22 10:00:00 PM,13.558,0.0
678,07/22/22 10:30:00 PM,13.461,0.0
679,07/22/22 11:00:00 PM,13.365,0.0
680,07/22/22 11:30:00 PM,13.269,0.0
681,07/23/22 12:00:00 AM,13.269,0.0
682,07/23/22 12:30:00 AM,13.269,0.0
683,07/23/22 01:00:00 AM,13.269,0.0
684,07/23/22 01:30:00 AM,13.365,0.0
685,07/23/22 02:00:00 AM,13.461,0.0
686,07/23/22 02:30:00 AM,13.461,0.0
687,07/23/22 03:00:00 AM,13.269,0.0
688,07/23/22 03:30:00 AM,13.461,0.0
689,07/23/22 04:00:00 AM,13.365,0.0
690,07/23/22 04:30:00 AM,13.269,0.0
691,07/23/22 05:00:00 AM,13.269,0.0
692,07/23/22 05:30:00 AM,13.558,0.0
693,07/23/22 06:00:00 AM,13.558,0.0
694,07/23/22 06:30:00 AM,13.076,10.0
695,07/23/22 07:00:00 AM,13.173,21.0
696,07/23/22 07:30:00 AM,13.365,99.0
697,07/23/22 08:00:00 AM,13.558,384.0
698,07/23/22 08:30:00 AM,13.750,800.0
699,07/23/22 09:00:00 AM,13.750,1024.0
700,07/23/22 09:30:00 AM,13.750,1664.0
701,07/23/22 10:00:00 AM,13.846,1664.0
702,07/23/22 10:30:00 AM,13.942,1600.0
703,07/23/22 11:00:00 AM,14.230,1152.0
704,07/23/22 11:30:00 AM,14.134,448.0
705,07/23/22 12:00:00 PM,14.134,384.0
706,07/23/22 12:30:00 PM,13.846,256.0
707,07/23/22 01:00:00 PM,13.750,464.0
708,07/23/22 01:30:00 PM,13.750,288.0
709,07/23/22 02:00:00 PM,14.517,512.0
710,07/23/22 02:30:00 PM,14.613,448.0
711,07/23/22 03:00:00 PM,14.134,208.0
712,07/23/22 03:30:00 PM,13.750,184.0
713,07/23/22 04:00:00 PM,14.134,160.0
714,07/23/22 04:30:00 PM,14.325,200.0
715,07/23/22 05:00:00 PM,13.942,124.0
716,07/23/22 05:30:00 PM,14.038,864.0
717,07/23/22 06:00:00 PM,14.230,800.0
718,07/23/22 06:30:00 PM,14.038,608.0
719,07/23/22 07:00:00 PM,13.558,34.0
720,07/23/22 07:30:00 PM,14.134,28.0
721,07/23/22 08:00:00 PM,13.654,26.0
722,07/23/22 08:30:00 PM,13.461,20.0
723,07/23/22 09:00:00 PM,13.654,11.0
724,07/23/22 09:30:00 PM,13.654,1.0
725,07/23/22 10:00:00 PM,13.942,0.0
726,07/23/22 10:30:00 PM,13.654,0.0
727,07/23/22 11:00:00 PM,13.558,0.0
728,07/23/22 11:30:00 PM,13.846,0.0
729,07/24/22 12:00:00 AM,13.750,0.0
730,07/24/22 12:30:00 AM,13.558,0.0
731,07/24/22 01:00:00 AM,14.038,0.0
732,07/24/22 01:30:00 AM,13.846,0.0
733,07/24/22 02:00:00 AM,13.750,0.0
734,07/24/22 02:30:00 AM,13.461,0.0
735,07/24/22 03:00:00 AM,13.654,0.0
736,07/24/22 03:30:00 AM,13.750,0.0
737,07/24/22 04:00:00 AM,13.750,0.0
738,07/24/22 04:30:00 AM,13.654,0.0
739,07/24/22 05:00:00 AM,13.750,0.0
740,07/24/22 05:30:00 AM,13.750,0.0
741,07/24/22 06:00:00 AM,13.558,0.0
742,07/24/22 06:30:00 AM,13.846,8.0
743,07/24/22 07:00:00 AM,13.750,27.0
744,07/24/22 07:30:00 AM,13.558,43.0
745,07/24/22 08:00:00 AM,13.750,45.0
746,07/24/22 08:30:00 AM,14.325,448.0
747,07/24/22 09:00:00 AM,14.230,1280.0
748,07/24/22 09:30:00 AM,14.038,168.0
749,07/24/22 10:00:00 AM,13.750,136.0
750,07/24/22 10:30:00 AM,13.558,93.0
751,07/24/22 11:00:00 AM,14.038,152.0
752,07/24/22 11:30:00 AM,14.038,127.0
753,07/24/22 12:00:00 PM,14.038,224.0
754,07/24/22 12:30:00 PM,14.325,320.0
755,07/24/22 01:00:00 PM,14.325,384.0
756,07/24/22 01:30:00 PM,14.134,480.0
757,07/24/22 02:00:00 PM,14.517,368.0
758,07/24/22 02:30:00 PM,14.804,336.0
759,07/24/22 03:00:00 PM,14.230,608.0
760,07/24/22 03:30:00 PM,13.942,1344.0
761,07/24/22 04:00:00 PM,14.613,208.0
762,07/24/22 04:30:00 PM,14.804,576.0
763,07/24/22 05:00:00 PM,14.325,74.0
764,07/24/22 05:30:00 PM,14.038,176.0
765,07/24/22 06:00:00 PM,14.134,42.0
766,07/24/22 06:30:00 PM,14.613,64.0
767,07/24/22 07:00:00 PM,14.325,69.0
768,07/24/22 07:30:00 PM,13.846,32.0
769,07/24/22 08:00:00 PM,13.942,26.0
770,07/24/22 08:30:00 PM,14.134,55.0
771,07/24/22 09:00:00 PM,13.846,13.0
772,07/24/22 09:30:00 PM,14.038,0.0
773,07/24/22 10:00:00 PM,14.421,0.0
774,07/24/22 10:30:00 PM,13.942,0.0
775,07/24/22 11:00:00 PM,14.230,0.0
776,07/24/22 11:30:00 PM,14.038,0.0
777,07/25/22 12:00:00 AM,13.942,0.0
778,07/25/22 12:30:00 AM,14.038,0.0
779,07/25/22 01:00:00 AM,14.038,0.0
780,07/25/22 01:30:00 AM,14.134,0.0
781,07/25/22 02:00:00 AM,14.230,0.0
782,07/25/22 02:30:00 AM,13.846,0.0
783,07/25/22 03:00:00 AM,14.230,0.0
784,07/25/22 03:30:00 AM,14.421,0.0
785,07/25/22 04:00:00 AM,14.325,0.0
786,07/25/22 04:30:00 AM,13.750,0.0
787,07/25/22 05:00:00 AM,13.654,0.0
788,07/25/22 05:30:00 AM,13.942,0.0
789,07/25/22 06:00:00 AM,14.038,0.0
790,07/25/22 06:30:00 AM,14.134,6.0
791,07/25/22 07:00:00 AM,14.038,23.0
792,07/25/22 07:30:00 AM,14.421,192.0
793,07/25/22 08:00:00 AM,14.517,496.0
794,07/25/22 08:30:00 AM,14.038,672.0
795,07/25/22 09:00:00 AM,14.230,480.0
796,07/25/22 09:30:00 AM,14.325,512.0
797,07/25/22 10:00:00 AM,14.230,416.0
798,07/25/22 10:30:00 AM,14.325,136.0
799,07/25/22 11:00:00 AM,14.709,1792.0
800,07/25/22 11:30:00 AM,14.517,248.0
801,07/25/22 12:00:00 PM,14.421,248.0
802,07/25/22 12:30:00 PM,14.230,512.0
803,07/25/22 01:00:00 PM,14.613,416.0
804,07/25/22 01:30:00 PM,14.804,448.0
805,07/25/22 02:00:00 PM,14.613,256.0
806,07/25/22 02:30:00 PM,14.613,384.0
807,07/25/22 03:00:00 PM,14.517,480.0
808,07/25/22 03:30:00 PM,14.421,272.0
809,07/25/22 04:00:00 PM,14.421,82.0
810,07/25/22 04:30:00 PM,15.378,320.0
811,07/25/22 05:00:00 PM,14.996,384.0
812,07/25/22 05:30:00 PM,14.325,79.0
813,07/25/22 06:00:00 PM,14.230,120.0
814,07/25/22 06:30:00 PM,14.804,72.0
815,07/25/22 07:00:00 PM,14.517,49.0
816,07/25/22 07:30:00 PM,13.846,70.0
817,07/25/22 08:00:00 PM,14.613,67.0
818,07/25/22 08:30:00 PM,14.709,16.0
819,07/25/22 09:00:00 PM,14.134,8.0
820,07/25/22 09:30:00 PM,14.134,0.0
821,07/25/22 10:00:00 PM,14.421,0.0
822,07/25/22 10:30:00 PM,14.325,0.0
823,07/25/22 11:00:00 PM,14.325,0.0
824,07/25/22 11:30:00 PM,14.325,0.0
825,07/26/22 12:00:00 AM,14.421,0.0
826,07/26/22 12:30:00 AM,14.230,0.0
827,07/26/22 01:00:00 AM,14.421,0.0
828,07/26/22 01:30:00 AM,14.517,0.0
829,07/26/22 02:00:00 AM,14.325,0.0
830,07/26/22 02:30:00 AM,14.134,0.0
831,07/26/22 03:00:00 AM,14.613,0.0
832,07/26/22 03:30:00 AM,14.517,0.0
833,07/26/22 04:00:00 AM,14.325,0.0
834,07/26/22 04:30:00 AM,14.325,0.0
835,07/26/22 05:00:00 AM,14.421,0.0
836,07/26/22 05:30:00 AM,14.517,0.0
837,07/26/22 06:00:00 AM,14.230,0.0
838,07/26/22 06:30:00 AM,14.325,6.0
839,07/26/22 07:00:00 AM,14.325,14.0
840,07/26/22 07:30:00 AM,14.421,44.0
841,07/26/22 08:00:00 AM,14.613,336.0
842,07/26/22 08:30:00 AM,14.709,704.0
843,07/26/22 09:00:00 AM,14.613,992.0
844,07/26/22 09:30:00 AM,14.900,1344.0
845,07/26/22 10:00:00 AM,14.900,1344.0
846,07/26/22 10:30:00 AM,14.900,1600.0
847,07/26/22 11:00:00 AM,14.900,1536.0
848,07/26/22 11:30:00 AM,15.091,1920.0
849,07/26/22 12:00:00 PM,15.091,384.0
850,07/26/22 12:30:00 PM,15.187,336.0
851,07/26/22 01:00:00 PM,14.613,248.0
852,07/26/22 01:30:00 PM,14.517,240.0
853,07/26/22 02:00:00 PM,14.996,99.0
854,07/26/22 02:30:00 PM,14.996,176.0
855,07/26/22 03:00:00 PM,14.709,272.0
856,07/26/22 03:30:00 PM,15.378,216.0
857,07/26/22 04:00:00 PM,15.091,111.0
858,07/26/22 04:30:00 PM,14.900,152.0
859,07/26/22 05:00:00 PM,14.996,118.0
860,07/26/22 05:30:00 PM,14.421,99.0
861,07/26/22 06:00:00 PM,14.996,87.0
862,07/26/22 06:30:00 PM,14.996,61.0
863,07/26/22 07:00:00 PM,15.091,45.0
864,07/26/22 07:30:00 PM,14.900,26.0
865,07/26/22 08:00:00 PM,14.517,18.0
866,07/26/22 08:30:00 PM,14.613,13.0
867,07/26/22 09:00:00 PM,14.709,7.0
868,07/26/22 09:30:00 PM,14.804,0.0
869,07/26/22 10:00:00 PM,14.804,0.0
870,07/26/22 10:30:00 PM,14.804,0.0
871,07/26/22 11:00:00 PM,14.804,0.0
872,07/26/22 11:30:00 PM,14.804,0.0
873,07/27/22 12:00:00 AM,14.613,0.0
874,07/27/22 12:30:00 AM,14.709,0.0
875,07/27/22 01:00:00 AM,14.613,0.0
876,07/27/22 01:30:00 AM,14.709,0.0
877,07/27/22 02:00:00 AM,14.900,0.0
878,07/27/22 02:30:00 AM,14.709,0.0
879,07/27/22 03:00:00 AM,14.804,0.0
880,07/27/22 03:30:00 AM,14.804,0.0
881,07/27/22 04:00:00 AM,14.613,0.0
882,07/27/22 04:30:00 AM,14.804,0.0
883,07/27/22 05:00:00 AM,14.613,0.0
884,07/27/22 05:30:00 AM,14.613,0.0
885,07/27/22 06:00:00 AM,14.613,0.0
886,07/27/22 06:30:00 AM,14.709,6.0
887,07/27/22 07:00:00 AM,14.804,21.0
888,07/27/22 07:30:00 AM,14.996,168.0
889,07/27/22 08:00:00 AM,14.900,272.0
890,07/27/22 08:30:00 AM,14.996,64.0
891,07/27/22 09:00:00 AM,14.804,72.0
892,07/27/22 09:30:00 AM,15.187,992.0
893,07/27/22 10:00:00 AM,15.091,1344.0
894,07/27/22 10:30:00 AM,15.569,320.0
895,07/27/22 11:00:00 AM,15.378,960.0
896,07/27/22 11:30:00 AM,15.187,144.0
897,07/27/22 12:00:00 PM,15.187,576.0
898,07/27/22 12:30:00 PM,15.473,400.0
899,07/27/22 01:00:00 PM,15.282,384.0
900,07/27/22 01:30:00 PM,15.187,512.0
901,07/27/22 02:00:00 PM,15.378,272.0
902,07/27/22 02:30:00 PM,15.569,144.0
903,07/27/22 03:00:00 PM,15.187,352.0
904,07/27/22 03:30:00 PM,15.091,47.0
905,07/27/22 04:00:00 PM,15.569,144.0
906,07/27/22 04:30:00 PM,15.473,103.0
907,07/27/22 05:00:00 PM,15.378,272.0
908,07/27/22 05:30:00 PM,15.378,84.0
909,07/27/22 06:00:00 PM,15.473,896.0
910,07/27/22 06:30:00 PM,15.664,53.0
911,07/27/22 07:00:00 PM,15.187,25.0
912,07/27/22 07:30:00 PM,15.091,32.0
913,07/27/22 08:00:00 PM,15.187,20.0
914,07/27/22 08:30:00 PM,15.091,15.0
915,07/27/22 09:00:00 PM,15.187,6.0
916,07/27/22 09:30:00 PM,15.187,0.0
917,07/27/22 10:00:00 PM,14.900,0.0
918,07/27/22 10:30:00 PM,14.804,0.0
919,07/27/22 11:00:00 PM,15.187,0.0
920,07/27/22 11:30:00 PM,15.187,0.0
921,07/28/22 12:00:00 AM,14.996,0.0
922,07/28/22 12:30:00 AM,14.996,0.0
923,07/28/22 01:00:00 AM,14.996,0.0
924,07/28/22 01:30:00 AM,15.091,0.0
925,07/28/22 02:00:00 AM,15.282,0.0
926,07/28/22 02:30:00 AM,15.187,0.0
927,07/28/22 03:00:00 AM,15.091,0.0
928,07/28/22 03:30:00 AM,14.900,0.0
929,07/28/22 04:00:00 AM,14.804,0.0
930,07/28/22 04:30:00 AM,14.996,0.0
931,07/28/22 05:00:00 AM,15.091,0.0
932,07/28/22 05:30:00 AM,15.187,0.0
933,07/28/22 06:00:00 AM,15.282,0.0
934,07/28/22 06:30:00 AM,14.900,7.0
935,07/28/22 07:00:00 AM,14.804,17.0
936,07/28/22 07:30:00 AM,14.996,26.0
937,07/28/22 08:00:00 AM,15.187,34.0
938,07/28/22 08:30:00 AM,15.378,44.0
939,07/28/22 09:00:00 AM,15.378,55.0
940,07/28/22 09:30:00 AM,15.569,248.0
941,07/28/22 10:00:00 AM,15.378,384.0
942,07/28/22 10:30:00 AM,15.569,1344.0
943,07/28/22 11:00:00 AM,15.664,1472.0
944,07/28/22 11:30:00 AM,15.855,864.0
945,07/28/22 12:00:00 PM,15.855,464.0
946,07/28/22 12:30:00 PM,16.046,704.0
947,07/28/22 01:00:00 PM,15.664,256.0
948,07/28/22 01:30:00 PM,15.664,113.0
949,07/28/22 02:00:00 PM,16.141,448.0
950,07/28/22 02:30:00 PM,15.378,96.0
951,07/28/22 03:00:00 PM,15.569,608.0
952,07/28/22 03:30:00 PM,15.855,122.0
953,07/28/22 04:00:00 PM,15.855,1024.0
954,07/28/22 04:30:00 PM,15.473,672.0
955,07/28/22 05:00:00 PM,15.378,92.0
956,07/28/22 05:30:00 PM,15.569,116.0
957,07/28/22 06:00:00 PM,15.855,240.0
958,07/28/22 06:30:00 PM,15.569,200.0
959,07/28/22 07:00:00 PM,15.569,82.0
960,07/28/22 07:30:00 PM,15.569,49.0
961,07/28/22 08:00:00 PM,15.282,34.0
962,07/28/22 08:30:00 PM,15.378,21.0
963,07/28/22 09:00:00 PM,15.378,6.0
964,07/28/22 09:30:00 PM,15.378,0.0
965,07/28/22 10:00:00 PM,15.378,0.0
966,07/28/22 10:30:00 PM,15.473,0.0
967,07/28/22 11:00:00 PM,15.664,0.0
968,07/28/22 11:30:00 PM,15.282,0.0
969,07/29/22 12:00:00 AM,15.473,0.0
970,07/29/22 12:30:00 AM,15.091,0.0
971,07/29/22 01:00:00 AM,15.282,0.0
972,07/29/22 01:30:00 AM,15.569,0.0
973,07/29/22 02:00:00 AM,15.378,0.0
974,07/29/22 02:30:00 AM,15.282,0.0
975,07/29/22 03:00:00 AM,15.187,0.0
976,07/29/22 03:30:00 AM,15.569,0.0
977,07/29/22 04:00:00 AM,15.282,0.0
978,07/29/22 04:30:00 AM,15.378,0.0
979,07/29/22 05:00:00 AM,15.282,0.0
980,07/29/22 05:30:00 AM,15.378,0.0
981,07/29/22 06:00:00 AM,15.187,0.0
982,07/29/22 06:30:00 AM,15.187,5.0
983,07/29/22 07:00:00 AM,15.569,14.0
984,07/29/22 07:30:00 AM,15.664,33.0
985,07/29/22 08:00:00 AM,15.569,74.0
986,07/29/22 08:30:00 AM,15.569,56.0
987,07/29/22 09:00:00 AM,15.378,53.0
988,07/29/22 09:30:00 AM,15.664,232.0
989,07/29/22 10:00:00 AM,15.664,96.0
990,07/29/22 10:30:00 AM,15.569,256.0
991,07/29/22 11:00:00 AM,15.855,272.0
992,07/29/22 11:30:00 AM,16.141,120.0
993,07/29/22 12:00:00 PM,16.237,136.0
994,07/29/22 12:30:00 PM,16.141,168.0
995,07/29/22 01:00:00 PM,16.713,400.0
996,07/29/22 01:30:00 PM,16.523,480.0
997,07/29/22 02:00:00 PM,16.237,960.0
998,07/29/22 02:30:00 PM,16.141,800.0
999,07/29/22 03:00:00 PM,16.523,480.0
1000,07/29/22 03:30:00 PM,15.951,672.0
1001,07/29/22 04:00:00 PM,16.713,1536.0
1002,07/29/22 04:30:00 PM,16.618,704.0
1003,07/29/22 05:00:00 PM,15.855,2048.0
1004,07/29/22 05:30:00 PM,15.951,288.0
1005,07/29/22 06:00:00 PM,16.237,368.0
1006,07/29/22 06:30:00 PM,16.046,608.0
1007,07/29/22 07:00:00 PM,16.141,44.0
1008,07/29/22 07:30:00 PM,15.760,29.0
1009,07/29/22 08:00:00 PM,15.951,29.0
1010,07/29/22 08:30:00 PM,16.237,21.0
1011,07/29/22 09:00:00 PM,15.760,10.0
1012,07/29/22 09:30:00 PM,15.855,0.0
1013,07/29/22 10:00:00 PM,15.855,0.0
1014,07/29/22 10:30:00 PM,15.951,0.0
1015,07/29/22 11:00:00 PM,15.855,0.0
1016,07/29/22 11:30:00 PM,16.141,0.0
1017,07/30/22 12:00:00 AM,15.760,0.0
1018,07/30/22 12:30:00 AM,15.664,0.0
1019,07/30/22 01:00:00 AM,15.664,0.0
1020,07/30/22 01:30:00 AM,16.046,0.0
1021,07/30/22 02:00:00 AM,15.951,0.0
1022,07/30/22 02:30:00 AM,15.855,0.0
1023,07/30/22 03:00:00 AM,15.855,0.0
1024,07/30/22 03:30:00 AM,15.855,0.0
1025,07/30/22 04:00:00 AM,15.951,0.0
1026,07/30/22 04:30:00 AM,15.855,0.0
1027,07/30/22 05:00:00 AM,15.760,0.0
1028,07/30/22 05:30:00 AM,15.855,0.0
1029,07/30/22 06:00:00 AM,15.855,0.0
1030,07/30/22 06:30:00 AM,15.951,10.0
1031,07/30/22 07:00:00 AM,15.855,27.0
1032,07/30/22 07:30:00 AM,15.855,68.0
1033,07/30/22 08:00:00 AM,15.855,72.0
1034,07/30/22 08:30:00 AM,15.951,105.0
1035,07/30/22 09:00:00 AM,16.141,176.0
1036,07/30/22 09:30:00 AM,16.237,248.0
1037,07/30/22 10:00:00 AM,16.618,608.0
1038,07/30/22 10:30:00 AM,16.332,107.0
1039,07/30/22 11:00:00 AM,16.713,368.0
1040,07/30/22 11:30:00 AM,16.523,1600.0
1041,07/30/22 12:00:00 PM,16.237,144.0
1042,07/30/22 12:30:00 PM,16.713,176.0
1043,07/30/22 01:00:00 PM,16.523,384.0
1044,07/30/22 01:30:00 PM,16.427,768.0
1045,07/30/22 02:00:00 PM,16.808,1152.0
1046,07/30/22 02:30:00 PM,16.999,1536.0
1047,07/30/22 03:00:00 PM,16.713,1536.0
1048,07/30/22 03:30:00 PM,17.094,480.0
1049,07/30/22 04:00:00 PM,16.713,1152.0
1050,07/30/22 04:30:00 PM,17.379,672.0
1051,07/30/22 05:00:00 PM,16.903,960.0
1052,07/30/22 05:30:00 PM,16.332,288.0
1053,07/30/22 06:00:00 PM,16.618,304.0
1054,07/30/22 06:30:00 PM,16.332,115.0
1055,07/30/22 07:00:00 PM,16.046,33.0
1056,07/30/22 07:30:00 PM,16.141,34.0
1057,07/30/22 08:00:00 PM,16.618,25.0
1058,07/30/22 08:30:00 PM,16.523,21.0
1059,07/30/22 09:00:00 PM,16.427,9.0
1060,07/30/22 09:30:00 PM,16.141,0.0
1061,07/30/22 10:00:00 PM,15.855,0.0
1062,07/30/22 10:30:00 PM,16.141,0.0
1063,07/30/22 11:00:00 PM,16.141,0.0
1064,07/30/22 11:30:00 PM,16.141,0.0
1065,07/31/22 12:00:00 AM,16.523,0.0
1066,07/31/22 12:30:00 AM,16.141,0.0
1067,07/31/22 01:00:00 AM,16.141,0.0
1068,07/31/22 01:30:00 AM,16.237,0.0
1069,07/31/22 02:00:00 AM,16.332,0.0
1070,07/31/22 02:30:00 AM,16.046,0.0
1071,07/31/22 03:00:00 AM,16.237,0.0
1072,07/31/22 03:30:00 AM,16.237,0.0
1073,07/31/22 04:00:00 AM,16.141,0.0
1074,07/31/22 04:30:00 AM,16.427,0.0
1075,07/31/22 05:00:00 AM,16.237,0.0
1076,07/31/22 05:30:00 AM,16.141,0.0
1077,07/31/22 06:00:00 AM,15.951,0.0
1078,07/31/22 06:30:00 AM,16.237,9.0
1079,07/31/22 07:00:00 AM,16.237,21.0
1080,07/31/22 07:30:00 AM,16.332,66.0
1081,07/31/22 08:00:00 AM,16.427,92.0
1082,07/31/22 08:30:00 AM,16.332,136.0
1083,07/31/22 09:00:00 AM,16.523,1024.0
1084,07/31/22 09:30:00 AM,16.808,124.0
1085,07/31/22 10:00:00 AM,16.903,81.0
1086,07/31/22 10:30:00 AM,16.999,960.0
1087,07/31/22 11:00:00 AM,17.094,448.0
1088,07/31/22 11:30:00 AM,16.903,248.0
1089,07/31/22 12:00:00 PM,16.999,1984.0
1090,07/31/22 12:30:00 PM,16.999,1152.0
1091,07/31/22 01:00:00 PM,17.284,800.0
1092,07/31/22 01:30:00 PM,17.094,480.0
1093,07/31/22 02:00:00 PM,17.284,1856.0
1094,07/31/22 02:30:00 PM,17.284,512.0
1095,07/31/22 03:00:00 PM,17.379,1920.0
1096,07/31/22 03:30:00 PM,17.284,288.0
1097,07/31/22 04:00:00 PM,16.903,1088.0
1098,07/31/22 04:30:00 PM,17.189,1344.0
