date,lake,funct,mgO2_day
2021-07-04,CLW,NEP3,-0.08605969259720134
2021-07-04,CLW,GPPsd,0.02052301160052198
2021-07-04,CLW,Rsd,0.02045647217207563
2021-07-04,CLW,NEPsd,0.02897690906363314
2021-07-05,CLW,GPP,0.07547363387266735
2021-07-05,CLW,R,0.1140235730595774
2021-07-05,CLW,NEP,0.18949720693224475
2021-07-05,CLW,GPP2,0.07547363387266735
2021-07-05,CLW,R2,-0.1140235730595774
2021-07-05,CLW,NEP2,0.18949720693224475
2021-07-05,CLW,NEP3,-0.03854993918691005
2021-07-05,CLW,GPPsd,0.02054393486159355
2021-07-05,CLW,Rsd,0.02124635979583257
2021-07-05,CLW,NEPsd,0.02955437470445568
2021-07-06,CLW,GPP,0.2197033596042884
2021-07-06,CLW,R,-0.00702771706613586
2021-07-06,CLW,NEP,0.21267564253815255
2021-07-06,CLW,GPP2,0.2197033596042884
2021-07-06,CLW,R2,-0.00702771706613586
2021-07-06,CLW,NEP2,0.21267564253815255
2021-07-06,CLW,NEP3,0.21267564253815255
2021-07-06,CLW,GPPsd,0.02537021162159067
2021-07-06,CLW,Rsd,0.02604002373888076
2021-07-06,CLW,NEPsd,0.03635561131442804
2021-07-07,CLW,GPP,0.18706309169671712
2021-07-07,CLW,R,0.00483677097445709
2021-07-07,CLW,NEP,0.19189986267117423
2021-07-07,CLW,GPP2,0.18706309169671712
2021-07-07,CLW,R2,-0.00483677097445709
2021-07-07,CLW,NEP2,0.19189986267117423
2021-07-07,CLW,NEP3,0.18222632072226003
2021-07-07,CLW,GPPsd,0.01897268186255338
2021-07-07,CLW,Rsd,0.01865011133809392
2021-07-07,CLW,NEPsd,0.026604309988815
2021-07-08,CLW,GPP,-0.10965799749632273
2021-07-08,CLW,R,0.4667668480102858
2021-07-08,CLW,NEP,0.357108850513963
2021-07-08,CLW,GPP2,0.10965799749632273
2021-07-08,CLW,R2,-0.4667668480102858
2021-07-08,CLW,NEP2,0.357108850513963
2021-07-08,CLW,NEP3,-0.357108850513963
2021-07-08,CLW,GPPsd,0.01901199344954613
2021-07-08,CLW,Rsd,0.01803298480195115
2021-07-08,CLW,NEPsd,0.02620390115599176
2021-07-09,CLW,GPP,0.04539003968470345
2021-07-09,CLW,R,0.2856894454732386
2021-07-09,CLW,NEP,0.33107948515794206
2021-07-09,CLW,GPP2,0.04539003968470345
2021-07-09,CLW,R2,-0.2856894454732386
2021-07-09,CLW,NEP2,0.33107948515794206
2021-07-09,CLW,NEP3,-0.24029940578853515
2021-07-09,CLW,GPPsd,0.0253871838013132
2021-07-09,CLW,Rsd,0.02577397525928129
2021-07-09,CLW,NEPsd,0.03617743636616204
2021-07-10,CLW,GPP,0.08037178740457727
2021-07-10,CLW,R,0.0881224253468707
2021-07-10,CLW,NEP,0.168494212751448
2021-07-10,CLW,GPP2,0.08037178740457727
2021-07-10,CLW,R2,-0.0881224253468707
2021-07-10,CLW,NEP2,0.168494212751448
2021-07-10,CLW,NEP3,-0.00775063794229342
2021-07-10,CLW,GPPsd,0.02172763785880149
2021-07-10,CLW,Rsd,0.0213240860044479
2021-07-10,CLW,NEPsd,0.03044350326175216
2021-07-11,CLW,GPP,0.14340627864371042
2021-07-11,CLW,R,0.1468450943175384
2021-07-11,CLW,NEP,0.2902513729612488
2021-07-11,CLW,GPP2,0.14340627864371042
2021-07-11,CLW,R2,-0.1468450943175384
2021-07-11,CLW,NEP2,0.2902513729612488
2021-07-11,CLW,NEP3,-0.00343881567382797
2021-07-11,CLW,GPPsd,0.0192535399996095
2021-07-11,CLW,Rsd,0.01912311092512524
2021-07-11,CLW,NEPsd,0.0271365468321083
2021-07-12,CLW,GPP,0.17741469208733665
2021-07-12,CLW,R,0.13271601470758132
2021-07-12,CLW,NEP,0.31013070679491794
2021-07-12,CLW,GPP2,0.17741469208733665
2021-07-12,CLW,R2,-0.13271601470758132
2021-07-12,CLW,NEP2,0.31013070679491794
2021-07-12,CLW,NEP3,0.04469867737975533
2021-07-12,CLW,GPPsd,0.02569077662723903
2021-07-12,CLW,Rsd,0.02641087962888778
2021-07-12,CLW,NEPsd,0.03684495306663168
2021-07-13,CLW,GPP,0.1152794023563298
2021-07-13,CLW,R,-0.07429396060834284
2021-07-13,CLW,NEP,0.04098544174798696
2021-07-13,CLW,GPP2,0.1152794023563298
2021-07-13,CLW,R2,-0.07429396060834284
2021-07-13,CLW,NEP2,0.04098544174798696
2021-07-13,CLW,NEP3,0.04098544174798696
2021-07-13,CLW,GPPsd,0.02200836732880801
2021-07-13,CLW,Rsd,0.02203743702859862
2021-07-13,CLW,NEPsd,0.03114509372708955
2021-07-14,CLW,GPP,0.07930665637969411
2021-07-14,CLW,R,0.14500417939504442
2021-07-14,CLW,NEP,0.22431083577473857
2021-07-14,CLW,GPP2,0.07930665637969411
2021-07-14,CLW,R2,-0.14500417939504442
2021-07-14,CLW,NEP2,0.22431083577473857
2021-07-14,CLW,NEP3,-0.06569752301535031
2021-07-14,CLW,GPPsd,0.0412395212392852
2021-07-14,CLW,Rsd,0.04141070785559558
2021-07-14,CLW,NEPsd,0.05844266281704608
2021-07-15,CLW,GPP,-0.05149073393944611
2021-07-15,CLW,R,0.22565679197992936
2021-07-15,CLW,NEP,0.17416605804048327
2021-07-15,CLW,GPP2,0.05149073393944611
2021-07-15,CLW,R2,-0.22565679197992936
2021-07-15,CLW,NEP2,0.17416605804048327
2021-07-15,CLW,NEP3,-0.17416605804048327
2021-07-15,CLW,GPPsd,0.02822698525987379
2021-07-15,CLW,Rsd,0.02914012314078524
2021-07-15,CLW,NEPsd,0.0405698098778052
2021-07-16,CLW,GPP,0.16162272825225427
2021-07-16,CLW,R,0.05034400278738984
2021-07-16,CLW,NEP,0.2119667310396441
2021-07-16,CLW,GPP2,0.16162272825225427
2021-07-16,CLW,R2,-0.05034400278738984
2021-07-16,CLW,NEP2,0.2119667310396441
2021-07-16,CLW,NEP3,0.11127872546486442
2021-07-16,CLW,GPPsd,0.02048854615216102
2021-07-16,CLW,Rsd,0.02066877213371442
2021-07-16,CLW,NEPsd,0.02910289787881341
2021-07-17,CLW,GPP,-0.05033755710392377
2021-07-17,CLW,R,0.3126200859985326
2021-07-17,CLW,NEP,0.2622825288946088
2021-07-17,CLW,GPP2,0.05033755710392377
2021-07-17,CLW,R2,-0.3126200859985326
2021-07-17,CLW,NEP2,0.2622825288946088
2021-07-17,CLW,NEP3,-0.2622825288946088
2021-07-17,CLW,GPPsd,0.0337344331281661
2021-07-17,CLW,Rsd,0.03313512070140634
2021-07-17,CLW,NEPsd,0.0472858139654535
2021-07-18,CLW,GPP,-1.1485919243565208
2021-07-18,CLW,R,1.3613358698625468
2021-07-18,CLW,NEP,0.21274394550602604
2021-07-18,CLW,GPP2,1.1485919243565208
2021-07-18,CLW,R2,-1.3613358698625468
2021-07-18,CLW,NEP2,0.21274394550602604
2021-07-18,CLW,NEP3,-0.21274394550602604
2021-07-18,CLW,GPPsd,0.05785006762572528
2021-07-18,CLW,Rsd,0.05789815166107654
2021-07-18,CLW,NEPsd,0.0818463578302053
2021-07-19,CLW,GPP,-2.4252663637778413
2021-07-19,CLW,R,0.5661321182973369
2021-07-19,CLW,NEP,-1.8591342454805044
2021-07-19,CLW,GPP2,2.4252663637778413
2021-07-19,CLW,R2,-0.5661321182973369
2021-07-19,CLW,NEP2,-1.8591342454805044
2021-07-19,CLW,NEP3,1.8591342454805044
2021-07-19,CLW,GPPsd,0.3158296123024934
2021-07-19,CLW,Rsd,0.32267185500193385
2021-07-19,CLW,NEPsd,0.45151463987066054
2021-07-20,CLW,GPP,-1.3273572018874653
2021-07-20,CLW,R,-2.040860131170215
2021-07-20,CLW,NEP,-3.368217333057681
2021-07-20,CLW,GPP2,1.3273572018874653
2021-07-20,CLW,R2,-2.040860131170215
2021-07-20,CLW,NEP2,-3.368217333057681
2021-07-20,CLW,NEP3,-0.7135029292827497
2021-07-20,CLW,GPPsd,0.21386571981605745
2021-07-20,CLW,Rsd,0.21774077292384392
2021-07-20,CLW,NEPsd,0.3052041780610373
2021-07-21,CLW,GPP,1.4183333209789462
2021-07-21,CLW,R,-4.267452690139013
2021-07-21,CLW,NEP,-2.849119369160067
2021-07-21,CLW,GPP2,1.4183333209789462
2021-07-21,CLW,R2,-4.267452690139013
2021-07-21,CLW,NEP2,-2.849119369160067
2021-07-21,CLW,NEP3,-2.849119369160067
2021-07-21,CLW,GPPsd,0.15238069392133935
2021-07-21,CLW,Rsd,0.15767978477831188
2021-07-21,CLW,NEPsd,0.21927788399125817
2021-07-22,CLW,GPP,0.4327842724261915
2021-07-22,CLW,R,-2.1833125559132265
2021-07-22,CLW,NEP,-1.750528283487035
2021-07-22,CLW,GPP2,0.4327842724261915
2021-07-22,CLW,R2,-2.1833125559132265
2021-07-22,CLW,NEP2,-1.750528283487035
2021-07-22,CLW,NEP3,-1.750528283487035
2021-07-22,CLW,GPPsd,0.08795998134433414
2021-07-22,CLW,Rsd,0.0900381747237747
2021-07-22,CLW,NEPsd,0.12587228140335183
2021-07-23,CLW,GPP,-0.16836325843443292
2021-07-23,CLW,R,-1.1683992541211217
2021-07-23,CLW,NEP,-1.336762512555555
2021-07-23,CLW,GPP2,0.16836325843443292
2021-07-23,CLW,R2,-1.1683992541211217
2021-07-23,CLW,NEP2,-1.336762512555555
2021-07-23,CLW,NEP3,-1.0000359956866889
2021-07-23,CLW,GPPsd,0.059537546952781
2021-07-23,CLW,Rsd,0.05873387614445122
2021-07-23,CLW,NEPsd,0.08363245604492517
2021-07-24,CLW,GPP,-0.3738749452182609
2021-07-24,CLW,R,-0.9002501548058509
2021-07-24,CLW,NEP,-1.2741251000241118
2021-07-24,CLW,GPP2,0.3738749452182609
2021-07-24,CLW,R2,-0.9002501548058509
2021-07-24,CLW,NEP2,-1.2741251000241118
2021-07-24,CLW,NEP3,-0.52637520958759
2021-07-24,CLW,GPPsd,0.05627242256529309
2021-07-24,CLW,Rsd,0.0561146786335875
2021-07-24,CLW,NEPsd,0.07946975965433462
2021-07-25,CLW,GPP,0.13993161254100803
2021-07-25,CLW,R,-1.404711929480292
2021-07-25,CLW,NEP,-1.2647803169392842
2021-07-25,CLW,GPP2,0.13993161254100803
2021-07-25,CLW,R2,-1.404711929480292
2021-07-25,CLW,NEP2,-1.2647803169392842
2021-07-25,CLW,NEP3,-1.2647803169392842
2021-07-25,CLW,GPPsd,0.05673392080697537
2021-07-25,CLW,Rsd,0.06133954941567519
2021-07-25,CLW,NEPsd,0.08355404294616875
2021-07-26,CLW,GPP,-0.11724500160065834
2021-07-26,CLW,R,-1.209567278677304
2021-07-26,CLW,NEP,-1.3268122802779625
2021-07-26,CLW,GPP2,0.11724500160065834
2021-07-26,CLW,R2,-1.209567278677304
2021-07-26,CLW,NEP2,-1.3268122802779625
2021-07-26,CLW,NEP3,-1.0923222770766456
2021-07-26,CLW,GPPsd,0.05733399091602751
2021-07-26,CLW,Rsd,0.0580623772211154
2021-07-26,CLW,NEPsd,0.08159917991577015
2021-07-27,CLW,GPP,-0.00181847364760727
2021-07-27,CLW,R,-1.0919793517921037
2021-07-27,CLW,NEP,-1.093797825439711
2021-07-27,CLW,GPP2,0.00181847364760727
2021-07-27,CLW,R2,-1.0919793517921037
2021-07-27,CLW,NEP2,-1.093797825439711
2021-07-27,CLW,NEP3,-1.0901608781444965
2021-07-27,CLW,GPPsd,0.05777489656204346
2021-07-27,CLW,Rsd,0.05824708606437794
2021-07-27,CLW,NEPsd,0.08204061011319864
2021-07-28,CLW,GPP,0.07742051734989779
2021-07-28,CLW,R,-1.262788334404699
2021-07-28,CLW,NEP,-1.1853678170548012
2021-07-28,CLW,GPP2,0.07742051734989779
2021-07-28,CLW,R2,-1.262788334404699
2021-07-28,CLW,NEP2,-1.1853678170548012
2021-07-28,CLW,NEP3,-1.1853678170548012
2021-07-28,CLW,GPPsd,0.06508391205390375
2021-07-28,CLW,Rsd,0.06459635562598257
2021-07-28,CLW,NEPsd,0.09169844474361975
2021-07-29,CLW,GPP,-0.3398210932575149
2021-07-29,CLW,R,-0.6257602940498791
2021-07-29,CLW,NEP,-0.965581387307394
2021-07-29,CLW,GPP2,0.3398210932575149
2021-07-29,CLW,R2,-0.6257602940498791
2021-07-29,CLW,NEP2,-0.965581387307394
2021-07-29,CLW,NEP3,-0.2859392007923642
2021-07-29,CLW,GPPsd,0.0657559219196618
2021-07-29,CLW,Rsd,0.06898275921720923
2021-07-29,CLW,NEPsd,0.09530195347800656
2021-07-30,CLW,GPP,-0.1973028904473571
2021-07-30,CLW,R,-0.793027668631046
2021-07-30,CLW,NEP,-0.9903305590784032
2021-07-30,CLW,GPP2,0.1973028904473571
2021-07-30,CLW,R2,-0.793027668631046
2021-07-30,CLW,NEP2,-0.9903305590784032
2021-07-30,CLW,NEP3,-0.595724778183689
2021-07-30,CLW,GPPsd,0.06425140369230366
2021-07-30,CLW,Rsd,0.06399276071524247
2021-07-30,CLW,NEPsd,0.090682502724559
2021-07-31,CLW,GPP,-0.8262464418999084
2021-07-31,CLW,R,0.49703070779824615
2021-07-31,CLW,NEP,-0.3292157341016622
2021-07-31,CLW,GPP2,0.8262464418999084
2021-07-31,CLW,R2,-0.49703070779824615
2021-07-31,CLW,NEP2,-0.3292157341016622
2021-07-31,CLW,NEP3,0.3292157341016622
2021-07-31,CLW,GPPsd,0.0960843858806331
2021-07-31,CLW,Rsd,0.09585656596380183
2021-07-31,CLW,NEPsd,0.1357228442393951
2021-08-01,CLW,GPP,0.965743234531115
2021-08-01,CLW,R,-2.6487814796542866
2021-08-01,CLW,NEP,-1.6830382451231716
2021-08-01,CLW,GPP2,0.965743234531115
2021-08-01,CLW,R2,-2.6487814796542866
2021-08-01,CLW,NEP2,-1.6830382451231716
2021-08-01,CLW,NEP3,-1.6830382451231716
2021-08-01,CLW,GPPsd,0.10176486384654944
2021-08-01,CLW,Rsd,0.0998375347138845
2021-08-01,CLW,NEPsd,0.14256093732664937
2021-08-02,CLW,GPP,0.7251796336540708
2021-08-02,CLW,R,-2.0761319804656875
2021-08-02,CLW,NEP,-1.350952346811617
2021-08-02,CLW,GPP2,0.7251796336540708
2021-08-02,CLW,R2,-2.0761319804656875
2021-08-02,CLW,NEP2,-1.350952346811617
2021-08-02,CLW,NEP3,-1.350952346811617
2021-08-02,CLW,GPPsd,0.08682924758442806
2021-08-02,CLW,Rsd,0.08926721250672956
2021-08-02,CLW,NEPsd,0.12453093376667308
2021-08-03,CLW,GPP,-0.16617083522902495
2021-08-03,CLW,R,6.949669654881111
2021-08-03,CLW,NEP,6.7834988196520865
2021-08-03,CLW,GPP2,0.16617083522902495
2021-08-03,CLW,R2,-6.949669654881111
2021-08-03,CLW,NEP2,6.7834988196520865
2021-08-03,CLW,NEP3,-6.7834988196520865
2021-08-03,CLW,GPPsd,0.6066651856205317
2021-08-03,CLW,Rsd,0.6077168158489638
2021-08-03,CLW,NEPsd,0.8586980701676216
2021-08-04,CLW,GPP,-0.01141934877260996
2021-08-04,CLW,R,0.21399126895597095
2021-08-04,CLW,NEP,0.202571920183361
2021-08-04,CLW,GPP2,0.01141934877260996
2021-08-04,CLW,R2,-0.21399126895597095
2021-08-04,CLW,NEP2,0.202571920183361
2021-08-04,CLW,NEP3,-0.202571920183361
2021-08-04,CLW,GPPsd,0.02115439011889557
2021-08-04,CLW,Rsd,0.02175270140103122
2021-08-04,CLW,NEPsd,0.03034284494810683
2021-08-05,CLW,GPP,-0.03419828706375987
2021-08-05,CLW,R,0.2669171783286032
2021-08-05,CLW,NEP,0.2327188912648433
2021-08-05,CLW,GPP2,0.03419828706375987
2021-08-05,CLW,R2,-0.2669171783286032
2021-08-05,CLW,NEP2,0.2327188912648433
2021-08-05,CLW,NEP3,-0.2327188912648433
2021-08-05,CLW,GPPsd,0.02521081546367153
2021-08-05,CLW,Rsd,0.02491169646929344
2021-08-05,CLW,NEPsd,0.03544259918969695
2021-08-06,CLW,GPP,0.29070508190312844
2021-08-06,CLW,R,-0.13472049354914137
2021-08-06,CLW,NEP,0.15598458835398707
2021-08-06,CLW,GPP2,0.29070508190312844
2021-08-06,CLW,R2,-0.13472049354914137
2021-08-06,CLW,NEP2,0.15598458835398707
2021-08-06,CLW,NEP3,0.15598458835398707
2021-08-06,CLW,GPPsd,0.01885637203199047
2021-08-06,CLW,Rsd,0.01879323934804696
2021-08-06,CLW,NEPsd,0.02662233294438737
2021-08-07,CLW,GPP,-0.07345975438962014
2021-08-07,CLW,R,0.1840966459492663
2021-08-07,CLW,NEP,0.1106368915596462
2021-08-07,CLW,GPP2,0.07345975438962014
2021-08-07,CLW,R2,-0.1840966459492663
2021-08-07,CLW,NEP2,0.1106368915596462
2021-08-07,CLW,NEP3,-0.1106368915596462
2021-08-07,CLW,GPPsd,0.03469903817689709
2021-08-07,CLW,Rsd,0.03458836117451552
2021-08-07,CLW,NEPsd,0.0489936524372341
2021-08-08,CLW,GPP,0.25636973548673936
2021-08-08,CLW,R,-0.29988579469629406
2021-08-08,CLW,NEP,-0.0435160592095547
2021-08-08,CLW,GPP2,0.25636973548673936
2021-08-08,CLW,R2,-0.29988579469629406
2021-08-08,CLW,NEP2,-0.0435160592095547
2021-08-08,CLW,NEP3,-0.0435160592095547
2021-08-08,CLW,GPPsd,0.04935476946020475
2021-08-08,CLW,Rsd,0.04841558006095198
2021-08-08,CLW,NEPsd,0.06913726680386209
2021-08-09,CLW,GPP,-1.0784757318660496
2021-08-09,CLW,R,0.7097530455309515
2021-08-09,CLW,NEP,-0.3687226863350981
2021-08-09,CLW,GPP2,1.0784757318660496
2021-08-09,CLW,R2,-0.7097530455309515
2021-08-09,CLW,NEP2,-0.3687226863350981
2021-08-09,CLW,NEP3,0.3687226863350981
2021-08-09,CLW,GPPsd,0.20282943290973912
2021-08-09,CLW,Rsd,0.2019678715666844
2021-08-09,CLW,NEPsd,0.2862355673211544
2021-08-10,CLW,GPP,0.9997324089524906
2021-08-10,CLW,R,-0.8709216686584763
2021-08-10,CLW,NEP,0.1288107402940143
2021-08-10,CLW,GPP2,0.9997324089524906
2021-08-10,CLW,R2,-0.8709216686584763
2021-08-10,CLW,NEP2,0.1288107402940143
2021-08-10,CLW,NEP3,0.1288107402940143
2021-08-10,CLW,GPPsd,0.09531838589932716
2021-08-10,CLW,Rsd,0.09444709562480516
2021-08-10,CLW,NEPsd,0.1341858731849748
2021-08-11,CLW,GPP,-0.00802871914543324
2021-08-11,CLW,R,-0.18219653849312303
2021-08-11,CLW,NEP,-0.19022525763855627
2021-08-11,CLW,GPP2,0.00802871914543324
2021-08-11,CLW,R2,-0.18219653849312303
2021-08-11,CLW,NEP2,-0.19022525763855627
2021-08-11,CLW,NEP3,-0.1741678193476898
2021-08-11,CLW,GPPsd,0.092164195254668
2021-08-11,CLW,Rsd,0.0899185853769786
2021-08-11,CLW,NEPsd,0.12876176017411986
2021-08-12,CLW,GPP,0.5406824572708407
2021-08-12,CLW,R,-0.895475489472144
2021-08-12,CLW,NEP,-0.3547930322013032
2021-08-12,CLW,GPP2,0.5406824572708407
2021-08-12,CLW,R2,-0.895475489472144
2021-08-12,CLW,NEP2,-0.3547930322013032
2021-08-12,CLW,NEP3,-0.3547930322013032
2021-08-12,CLW,GPPsd,0.16218559483297398
2021-08-12,CLW,Rsd,0.16133890136232937
2021-08-12,CLW,NEPsd,0.2287671485684276
2021-08-13,CLW,GPP,0.400171397108253
2021-08-13,CLW,R,-0.33700363360846625
2021-08-13,CLW,NEP,0.06316776349978676
2021-08-13,CLW,GPP2,0.400171397108253
2021-08-13,CLW,R2,-0.33700363360846625
2021-08-13,CLW,NEP2,0.06316776349978676
2021-08-13,CLW,NEP3,0.06316776349978676
2021-08-13,CLW,GPPsd,0.1173721331775663
2021-08-13,CLW,Rsd,0.09790004996251028
2021-08-13,CLW,NEPsd,0.1528418706680678
2021-08-14,CLW,GPP,1.238231743384811
2021-08-14,CLW,R,-1.882936837423561
2021-08-14,CLW,NEP,-0.6447050940387504
2021-08-14,CLW,GPP2,1.238231743384811
2021-08-14,CLW,R2,-1.882936837423561
2021-08-14,CLW,NEP2,-0.6447050940387504
2021-08-14,CLW,NEP3,-0.6447050940387504
2021-08-14,CLW,GPPsd,0.19187477364261668
2021-08-14,CLW,Rsd,0.19123415327028245
2021-08-14,CLW,NEPsd,0.27089929888688763
2021-08-15,CLW,GPP,-0.08715092344052122
2021-08-15,CLW,R,0.6770616410554979
2021-08-15,CLW,NEP,0.5899107176149767
2021-08-15,CLW,GPP2,0.08715092344052122
2021-08-15,CLW,R2,-0.6770616410554979
2021-08-15,CLW,NEP2,0.5899107176149767
2021-08-15,CLW,NEP3,-0.5899107176149767
2021-08-15,CLW,GPPsd,0.17081842690414883
2021-08-15,CLW,Rsd,0.16954697503303717
2021-08-15,CLW,NEPsd,0.24067636301236847
2021-08-16,CLW,GPP,0.6397519760565356
2021-08-16,CLW,R,-1.2012397548043716
2021-08-16,CLW,NEP,-0.5614877787478361
2021-08-16,CLW,GPP2,0.6397519760565356
2021-08-16,CLW,R2,-1.2012397548043716
2021-08-16,CLW,NEP2,-0.5614877787478361
2021-08-16,CLW,NEP3,-0.5614877787478361
2021-08-16,CLW,GPPsd,0.2061014450173828
2021-08-16,CLW,Rsd,0.2109628769030468
2021-08-16,CLW,NEPsd,0.29492904412665655
2021-08-17,CLW,GPP,0.19696166370850637
2021-08-17,CLW,R,0.6669426564575398
2021-08-17,CLW,NEP,0.8639043201660461
2021-08-17,CLW,GPP2,0.19696166370850637
2021-08-17,CLW,R2,-0.6669426564575398
2021-08-17,CLW,NEP2,0.8639043201660461
2021-08-17,CLW,NEP3,-0.46998099274903343
2021-08-17,CLW,GPPsd,0.14137141000985942
2021-08-17,CLW,Rsd,0.1429783267069344
2021-08-17,CLW,NEPsd,0.20106883765539263
2021-08-18,CLW,GPP,-8.10428866880492
2021-08-18,CLW,R,5.554413082606189
2021-08-18,CLW,NEP,-2.5498755861987306
2021-08-18,CLW,GPP2,8.10428866880492
2021-08-18,CLW,R2,-5.554413082606189
2021-08-18,CLW,NEP2,-2.5498755861987306
2021-08-18,CLW,NEP3,2.5498755861987306
2021-08-18,CLW,GPPsd,0.27591939515770747
2021-08-18,CLW,Rsd,0.2738583783517801
2021-08-18,CLW,NEPsd,0.38875432347134337
2021-08-19,CLW,GPP,0.49831822576909257
2021-08-19,CLW,R,0.10171031573500662
2021-08-19,CLW,NEP,0.6000285415040992
2021-08-19,CLW,GPP2,0.49831822576909257
2021-08-19,CLW,R2,-0.10171031573500662
2021-08-19,CLW,NEP2,0.6000285415040992
2021-08-19,CLW,NEP3,0.3966079100340859
2021-08-19,CLW,GPPsd,0.2612228592213838
2021-08-19,CLW,Rsd,0.2717809925018682
2021-08-19,CLW,NEPsd,0.3769645740186941
2021-08-20,CLW,GPP,-0.470248154965757
2021-08-20,CLW,R,0.8687945989947304
2021-08-20,CLW,NEP,0.39854644402897343
2021-08-20,CLW,GPP2,0.470248154965757
2021-08-20,CLW,R2,-0.8687945989947304
2021-08-20,CLW,NEP2,0.39854644402897343
2021-08-20,CLW,NEP3,-0.39854644402897343
2021-08-20,CLW,GPPsd,0.16482485447982456
2021-08-20,CLW,Rsd,0.16796713640862274
2021-08-20,CLW,NEPsd,0.2353299631742805
2021-08-21,CLW,GPP,-0.00871430384523767
2021-08-21,CLW,R,-0.41590592610035215
2021-08-21,CLW,NEP,-0.42462022994558984
2021-08-21,CLW,GPP2,0.00871430384523767
2021-08-21,CLW,R2,-0.41590592610035215
2021-08-21,CLW,NEP2,-0.42462022994558984
2021-08-21,CLW,NEP3,-0.40719162225511446
2021-08-21,CLW,GPPsd,0.14217151376516382
2021-08-21,CLW,Rsd,0.1435452512650773
2021-08-21,CLW,NEPsd,0.20203459725262984
2021-08-22,CLW,GPP,0.28100839001749783
2021-08-22,CLW,R,-0.32921321312063734
2021-08-22,CLW,NEP,-0.0482048231031395
2021-08-22,CLW,GPP2,0.28100839001749783
2021-08-22,CLW,R2,-0.32921321312063734
2021-08-22,CLW,NEP2,-0.0482048231031395
2021-08-22,CLW,NEP3,-0.0482048231031395
2021-08-22,CLW,GPPsd,0.08264349760068593
2021-08-22,CLW,Rsd,0.07710492051160367
2021-08-22,CLW,NEPsd,0.1130270607543844
2021-08-23,CLW,GPP,0.7921505496452491
2021-08-23,CLW,R,-1.4699474644047117
2021-08-23,CLW,NEP,-0.6777969147594626
2021-08-23,CLW,GPP2,0.7921505496452491
2021-08-23,CLW,R2,-1.4699474644047117
2021-08-23,CLW,NEP2,-0.6777969147594626
2021-08-23,CLW,NEP3,-0.6777969147594626
2021-08-23,CLW,GPPsd,0.10261830485620232
2021-08-23,CLW,Rsd,0.10130330612010452
2021-08-23,CLW,NEPsd,0.14419735199518777
2021-08-24,CLW,GPP,-0.00263726135983836
2021-08-24,CLW,R,-0.00236385581208516
2021-08-24,CLW,NEP,-0.00500111717192352
2021-08-24,CLW,GPP2,0.00263726135983836
2021-08-24,CLW,R2,-0.00236385581208516
2021-08-24,CLW,NEP2,-0.00500111717192352
2021-08-24,CLW,NEP3,2.734055477531961e-4
2021-08-24,CLW,GPPsd,0.07072340515918005
2021-08-24,CLW,Rsd,0.0701125460484125
2021-08-24,CLW,NEPsd,0.09958699287909188
2021-08-25,CLW,GPP,0.5074982560105841
2021-08-25,CLW,R,-1.3030364306167137
2021-08-25,CLW,NEP,-0.7955381746061294
2021-08-25,CLW,GPP2,0.5074982560105841
2021-08-25,CLW,R2,-1.3030364306167137
2021-08-25,CLW,NEP2,-0.7955381746061294
2021-08-25,CLW,NEP3,-0.7955381746061294
2021-08-25,CLW,GPPsd,0.07513479471247839
2021-08-25,CLW,Rsd,0.07600200997353246
2021-08-25,CLW,NEPsd,0.10687161876056336
2021-08-26,CLW,GPP,-0.1314751352522987
2021-08-26,CLW,R,-1.1794588513839974
2021-08-26,CLW,NEP,-1.310933986636296
2021-08-26,CLW,GPP2,0.1314751352522987
2021-08-26,CLW,R2,-1.1794588513839974
2021-08-26,CLW,NEP2,-1.310933986636296
2021-08-26,CLW,NEP3,-1.0479837161316987
2021-08-26,CLW,GPPsd,0.10087155273273046
2021-08-26,CLW,Rsd,0.1013293415940484
2021-08-26,CLW,NEPsd,0.14297798997956074
2021-08-27,CLW,GPP,0.2551448301125144
2021-08-27,CLW,R,-0.7757909525502604
2021-08-27,CLW,NEP,-0.5206461224377461
2021-08-27,CLW,GPP2,0.2551448301125144
2021-08-27,CLW,R2,-0.7757909525502604
2021-08-27,CLW,NEP2,-0.5206461224377461
2021-08-27,CLW,NEP3,-0.5206461224377461
2021-08-27,CLW,GPPsd,0.06782692191717626
2021-08-27,CLW,Rsd,0.06529916219903534
2021-08-27,CLW,NEPsd,0.0941513245825817
2021-08-28,CLW,GPP,-0.0747273124454802
2021-08-28,CLW,R,-0.5029420602227239
2021-08-28,CLW,NEP,-0.5776693726682041
2021-08-28,CLW,GPP2,0.0747273124454802
2021-08-28,CLW,R2,-0.5029420602227239
2021-08-28,CLW,NEP2,-0.5776693726682041
2021-08-28,CLW,NEP3,-0.4282147477772437
2021-08-28,CLW,GPPsd,0.09741428219065076
2021-08-28,CLW,Rsd,0.09512374177030351
2021-08-28,CLW,NEPsd,0.13615457621065524
2021-08-29,CLW,GPP,0.3258741548826767
2021-08-29,CLW,R,-2.1850115645034465
2021-08-29,CLW,NEP,-1.8591374096207696
2021-08-29,CLW,GPP2,0.3258741548826767
2021-08-29,CLW,R2,-2.1850115645034465
2021-08-29,CLW,NEP2,-1.8591374096207696
2021-08-29,CLW,NEP3,-1.8591374096207696
2021-08-29,CLW,GPPsd,0.14933386098945103
2021-08-29,CLW,Rsd,0.14642987787639417
2021-08-29,CLW,NEPsd,0.209146626013695
