datetime,lake,depth,temp
2020-09-13T22:30:00Z,HOL,8,16.999
2020-09-13T22:30:00Z,HOL,1,17.645
2020-09-13T22:30:00Z,HOL,10,14.325
2020-09-13T22:30:00Z,HOL,6,17.379
2020-09-13T23:00:00Z,HOL,0,17.76
2020-09-13T23:00:00Z,HOL,2,17.76
2020-09-13T23:00:00Z,HOL,4,17.665
2020-09-13T23:00:00Z,HOL,8,16.999
2020-09-13T23:00:00Z,HOL,1,17.619
2020-09-13T23:00:00Z,HOL,10,14.23
2020-09-13T23:00:00Z,HOL,6,17.379
2020-09-13T23:30:00Z,HOL,0,17.76
2020-09-13T23:30:00Z,HOL,2,17.76
2020-09-13T23:30:00Z,HOL,4,17.665
2020-09-13T23:30:00Z,HOL,8,16.999
2020-09-13T23:30:00Z,HOL,1,17.569
2020-09-13T23:30:00Z,HOL,10,14.23
2020-09-13T23:30:00Z,HOL,6,17.284
2020-09-14T00:00:00Z,HOL,0,17.665
2020-09-14T00:00:00Z,HOL,2,17.76
2020-09-14T00:00:00Z,HOL,4,17.665
2020-09-14T00:00:00Z,HOL,8,16.999
2020-09-14T00:00:00Z,HOL,1,17.535
2020-09-14T00:00:00Z,HOL,10,14.517
2020-09-14T00:00:00Z,HOL,6,17.284
2020-09-14T00:30:00Z,HOL,0,17.665
2020-09-14T00:30:00Z,HOL,2,17.665
2020-09-14T00:30:00Z,HOL,4,17.665
2020-09-14T00:30:00Z,HOL,8,16.903
2020-09-14T00:30:00Z,HOL,1,17.526
2020-09-14T00:30:00Z,HOL,10,14.709
2020-09-14T00:30:00Z,HOL,6,17.284
2020-09-14T01:00:00Z,HOL,0,17.665
2020-09-14T01:00:00Z,HOL,2,17.665
2020-09-14T01:00:00Z,HOL,4,17.665
2020-09-14T01:00:00Z,HOL,8,16.903
2020-09-14T01:00:00Z,HOL,1,17.509
2020-09-14T01:00:00Z,HOL,10,14.9
2020-09-14T01:00:00Z,HOL,6,17.284
2020-09-14T01:30:00Z,HOL,0,17.665
2020-09-14T01:30:00Z,HOL,2,17.665
2020-09-14T01:30:00Z,HOL,4,17.665
2020-09-14T01:30:00Z,HOL,8,16.903
2020-09-14T01:30:00Z,HOL,1,17.484
2020-09-14T01:30:00Z,HOL,10,14.9
2020-09-14T01:30:00Z,HOL,6,17.284
2020-09-14T02:00:00Z,HOL,0,17.57
2020-09-14T02:00:00Z,HOL,2,17.665
2020-09-14T02:00:00Z,HOL,4,17.665
2020-09-14T02:00:00Z,HOL,8,16.999
2020-09-14T02:00:00Z,HOL,1,17.476
2020-09-14T02:00:00Z,HOL,10,14.709
2020-09-14T02:00:00Z,HOL,6,17.284
2020-09-14T02:30:00Z,HOL,0,17.57
2020-09-14T02:30:00Z,HOL,2,17.665
2020-09-14T02:30:00Z,HOL,4,17.665
2020-09-14T02:30:00Z,HOL,8,16.999
2020-09-14T02:30:00Z,HOL,1,17.467
2020-09-14T02:30:00Z,HOL,10,14.517
2020-09-14T02:30:00Z,HOL,6,17.284
2020-09-14T03:00:00Z,HOL,0,17.57
2020-09-14T03:00:00Z,HOL,2,17.57
2020-09-14T03:00:00Z,HOL,4,17.665
2020-09-14T03:00:00Z,HOL,8,16.999
2020-09-14T03:00:00Z,HOL,1,17.45
2020-09-14T03:00:00Z,HOL,10,14.613
2020-09-14T03:00:00Z,HOL,6,17.284
2020-09-14T03:30:00Z,HOL,0,17.57
2020-09-14T03:30:00Z,HOL,2,17.57
2020-09-14T03:30:00Z,HOL,4,17.57
2020-09-14T03:30:00Z,HOL,8,16.999
2020-09-14T03:30:00Z,HOL,1,17.416
2020-09-14T03:30:00Z,HOL,10,14.325
2020-09-14T03:30:00Z,HOL,6,17.284
2020-09-14T04:00:00Z,HOL,0,17.57
2020-09-14T04:00:00Z,HOL,2,17.57
2020-09-14T04:00:00Z,HOL,4,17.57
2020-09-14T04:00:00Z,HOL,8,16.903
2020-09-14T04:00:00Z,HOL,1,17.399
2020-09-14T04:00:00Z,HOL,10,14.325
2020-09-14T04:00:00Z,HOL,6,17.284
2020-09-14T04:30:00Z,HOL,0,17.57
2020-09-14T04:30:00Z,HOL,2,17.57
2020-09-14T04:30:00Z,HOL,4,17.57
2020-09-14T04:30:00Z,HOL,8,16.903
2020-09-14T04:30:00Z,HOL,1,17.416
2020-09-14T04:30:00Z,HOL,10,14.517
2020-09-14T04:30:00Z,HOL,6,17.284
2020-09-14T05:00:00Z,HOL,0,17.57
2020-09-14T05:00:00Z,HOL,2,17.57
2020-09-14T05:00:00Z,HOL,4,17.57
2020-09-14T05:00:00Z,HOL,8,16.999
2020-09-14T05:00:00Z,HOL,1,17.366
2020-09-14T05:00:00Z,HOL,10,14.421
2020-09-14T05:00:00Z,HOL,6,17.284
2020-09-14T05:30:00Z,HOL,0,17.57
2020-09-14T05:30:00Z,HOL,2,17.57
2020-09-14T05:30:00Z,HOL,4,17.57
2020-09-14T05:30:00Z,HOL,8,17.094
2020-09-14T05:30:00Z,HOL,1,17.374
2020-09-14T05:30:00Z,HOL,10,14.325
2020-09-14T05:30:00Z,HOL,6,17.284
2020-09-14T06:00:00Z,HOL,0,17.475
2020-09-14T06:00:00Z,HOL,2,17.57
2020-09-14T06:00:00Z,HOL,4,17.57
2020-09-14T06:00:00Z,HOL,8,17.094
2020-09-14T06:00:00Z,HOL,1,17.357
2020-09-14T06:00:00Z,HOL,10,14.517
2020-09-14T06:00:00Z,HOL,6,17.189
2020-09-14T06:30:00Z,HOL,0,17.475
2020-09-14T06:30:00Z,HOL,2,17.57
2020-09-14T06:30:00Z,HOL,4,17.57
2020-09-14T06:30:00Z,HOL,8,17.094
2020-09-14T06:30:00Z,HOL,1,17.349
2020-09-14T06:30:00Z,HOL,10,14.613
2020-09-14T06:30:00Z,HOL,6,17.189
2020-09-14T07:00:00Z,HOL,0,17.475
2020-09-14T07:00:00Z,HOL,2,17.475
2020-09-14T07:00:00Z,HOL,4,17.475
2020-09-14T07:00:00Z,HOL,8,17.094
2020-09-14T07:00:00Z,HOL,1,17.332
2020-09-14T07:00:00Z,HOL,10,14.804
2020-09-14T07:00:00Z,HOL,6,17.189
2020-09-14T07:30:00Z,HOL,0,17.475
2020-09-14T07:30:00Z,HOL,2,17.475
2020-09-14T07:30:00Z,HOL,4,17.475
2020-09-14T07:30:00Z,HOL,8,17.094
2020-09-14T07:30:00Z,HOL,1,17.323
2020-09-14T07:30:00Z,HOL,10,14.996
2020-09-14T07:30:00Z,HOL,6,17.189
2020-09-14T08:00:00Z,HOL,0,17.475
2020-09-14T08:00:00Z,HOL,2,17.475
2020-09-14T08:00:00Z,HOL,4,17.475
2020-09-14T08:00:00Z,HOL,8,16.999
2020-09-14T08:00:00Z,HOL,1,17.298
2020-09-14T08:00:00Z,HOL,10,15.091
2020-09-14T08:00:00Z,HOL,6,17.284
2020-09-14T08:30:00Z,HOL,0,17.475
2020-09-14T08:30:00Z,HOL,2,17.57
2020-09-14T08:30:00Z,HOL,4,17.57
2020-09-14T08:30:00Z,HOL,8,16.999
2020-09-14T08:30:00Z,HOL,1,17.289
2020-09-14T08:30:00Z,HOL,10,15.091
2020-09-14T08:30:00Z,HOL,6,17.284
2020-09-14T09:00:00Z,HOL,0,17.57
2020-09-14T09:00:00Z,HOL,2,17.57
2020-09-14T09:00:00Z,HOL,4,17.57
2020-09-14T09:00:00Z,HOL,8,16.999
2020-09-14T09:00:00Z,HOL,1,17.306
2020-09-14T09:00:00Z,HOL,10,15.187
2020-09-14T09:00:00Z,HOL,6,17.284
2020-09-14T09:30:00Z,HOL,0,17.665
2020-09-14T09:30:00Z,HOL,2,17.665
2020-09-14T09:30:00Z,HOL,4,17.57
2020-09-14T09:30:00Z,HOL,8,16.999
2020-09-14T09:30:00Z,HOL,1,17.298
2020-09-14T09:30:00Z,HOL,10,15.091
2020-09-14T09:30:00Z,HOL,6,17.284
2020-09-14T10:00:00Z,HOL,0,17.665
2020-09-14T10:00:00Z,HOL,2,17.665
2020-09-14T10:00:00Z,HOL,4,17.665
2020-09-14T10:00:00Z,HOL,8,16.999
2020-09-14T10:00:00Z,HOL,1,17.298
2020-09-14T10:00:00Z,HOL,10,14.709
2020-09-14T10:00:00Z,HOL,6,17.284
2020-09-14T10:30:00Z,HOL,0,17.665
2020-09-14T10:30:00Z,HOL,2,17.665
2020-09-14T10:30:00Z,HOL,4,17.665
2020-09-14T10:30:00Z,HOL,8,16.999
2020-09-14T10:30:00Z,HOL,1,17.332
2020-09-14T10:30:00Z,HOL,10,14.517
2020-09-14T10:30:00Z,HOL,6,17.379
2020-09-14T11:00:00Z,HOL,0,17.95
2020-09-14T11:00:00Z,HOL,2,17.76
2020-09-14T11:00:00Z,HOL,4,17.665
2020-09-14T11:00:00Z,HOL,8,16.999
2020-09-14T11:00:00Z,HOL,1,17.332
2020-09-14T11:00:00Z,HOL,10,14.613
2020-09-14T11:00:00Z,HOL,6,17.379
2020-09-14T11:30:00Z,HOL,0,17.855
2020-09-14T11:30:00Z,HOL,2,17.855
2020-09-14T11:30:00Z,HOL,4,17.76
2020-09-14T11:30:00Z,HOL,8,17.094
2020-09-14T11:30:00Z,HOL,1,17.366
2020-09-14T11:30:00Z,HOL,10,14.421
2020-09-14T11:30:00Z,HOL,6,17.379
2020-09-14T12:00:00Z,HOL,0,17.855
2020-09-14T12:00:00Z,HOL,2,17.76
2020-09-14T12:00:00Z,HOL,4,17.665
2020-09-14T12:00:00Z,HOL,8,17.094
2020-09-14T12:00:00Z,HOL,1,17.366
2020-09-14T12:00:00Z,HOL,10,14.517
2020-09-14T12:00:00Z,HOL,6,17.379
2020-09-14T12:30:00Z,HOL,0,18.331
2020-09-14T12:30:00Z,HOL,2,17.95
2020-09-14T12:30:00Z,HOL,4,17.855
2020-09-14T12:30:00Z,HOL,8,17.189
2020-09-14T12:30:00Z,HOL,1,17.357
2020-09-14T12:30:00Z,HOL,10,14.325
2020-09-14T12:30:00Z,HOL,6,17.379
2020-09-14T13:00:00Z,HOL,0,18.616
2020-09-14T13:00:00Z,HOL,2,18.045
2020-09-14T13:00:00Z,HOL,4,17.855
2020-09-14T13:00:00Z,HOL,8,17.284
2020-09-14T13:00:00Z,HOL,1,17.383
2020-09-14T13:00:00Z,HOL,10,14.421
2020-09-14T13:00:00Z,HOL,6,17.475
2020-09-14T13:30:00Z,HOL,0,18.711
2020-09-14T13:30:00Z,HOL,2,18.045
2020-09-14T13:30:00Z,HOL,4,17.855
2020-09-14T13:30:00Z,HOL,8,17.284
2020-09-14T13:30:00Z,HOL,1,17.408
2020-09-14T13:30:00Z,HOL,10,14.325
2020-09-14T13:30:00Z,HOL,6,17.475
2020-09-14T14:00:00Z,HOL,0,18.806
2020-09-14T14:00:00Z,HOL,2,17.855
2020-09-14T14:00:00Z,HOL,4,17.76
2020-09-14T14:00:00Z,HOL,8,17.094
2020-09-14T14:00:00Z,HOL,1,17.501
2020-09-14T14:00:00Z,HOL,10,14.613
2020-09-14T14:00:00Z,HOL,6,17.475
2020-09-14T14:30:00Z,HOL,0,18.426
2020-09-14T14:30:00Z,HOL,2,17.76
2020-09-14T14:30:00Z,HOL,4,17.665
2020-09-14T14:30:00Z,HOL,8,16.999
2020-09-14T14:30:00Z,HOL,1,17.492
2020-09-14T14:30:00Z,HOL,10,14.517
2020-09-14T14:30:00Z,HOL,6,17.475
2020-09-14T15:00:00Z,HOL,0,18.331
2020-09-14T15:00:00Z,HOL,2,17.855
2020-09-14T15:00:00Z,HOL,4,17.76
2020-09-14T15:00:00Z,HOL,8,16.999
2020-09-14T15:00:00Z,HOL,1,17.518
2020-09-14T15:00:00Z,HOL,10,14.613
2020-09-14T15:00:00Z,HOL,6,17.475
2020-09-14T15:30:00Z,HOL,0,18.331
2020-09-14T15:30:00Z,HOL,2,17.855
2020-09-14T15:30:00Z,HOL,4,17.76
2020-09-14T15:30:00Z,HOL,8,16.999
2020-09-14T15:30:00Z,HOL,1,17.509
2020-09-14T15:30:00Z,HOL,10,14.23
2020-09-14T15:30:00Z,HOL,6,17.379
2020-09-14T16:00:00Z,HOL,0,18.236
2020-09-14T16:00:00Z,HOL,2,17.76
2020-09-14T16:00:00Z,HOL,4,17.665
2020-09-14T16:00:00Z,HOL,8,16.999
2020-09-14T16:00:00Z,HOL,1,17.552
2020-09-14T16:00:00Z,HOL,10,14.23
2020-09-14T16:00:00Z,HOL,6,17.379
2020-09-14T16:30:00Z,HOL,0,18.236
2020-09-14T16:30:00Z,HOL,2,17.76
2020-09-14T16:30:00Z,HOL,4,17.665
2020-09-14T16:30:00Z,HOL,8,16.999
2020-09-14T16:30:00Z,HOL,1,17.433
2020-09-14T16:30:00Z,HOL,10,14.613
2020-09-14T16:30:00Z,HOL,6,17.284
2020-09-14T17:00:00Z,HOL,0,18.045
2020-09-14T17:00:00Z,HOL,2,17.76
2020-09-14T17:00:00Z,HOL,4,17.665
2020-09-14T17:00:00Z,HOL,8,16.903
2020-09-14T17:00:00Z,HOL,1,17.459
2020-09-14T17:00:00Z,HOL,10,14.804
2020-09-14T17:00:00Z,HOL,6,17.284
2020-09-14T17:30:00Z,HOL,0,18.236
2020-09-14T17:30:00Z,HOL,2,17.76
2020-09-14T17:30:00Z,HOL,4,17.665
2020-09-14T17:30:00Z,HOL,8,16.903
2020-09-14T17:30:00Z,HOL,1,17.433
2020-09-14T17:30:00Z,HOL,10,14.709
2020-09-14T17:30:00Z,HOL,6,17.284
2020-09-14T18:00:00Z,HOL,0,18.045
2020-09-14T18:00:00Z,HOL,2,17.665
2020-09-14T18:00:00Z,HOL,4,17.57
2020-09-14T18:00:00Z,HOL,8,16.808
2020-09-14T18:00:00Z,HOL,1,17.569
2020-09-14T18:00:00Z,HOL,10,14.613
2020-09-14T18:00:00Z,HOL,6,17.284
2020-09-14T18:30:00Z,HOL,0,17.855
2020-09-14T18:30:00Z,HOL,2,17.57
2020-09-14T18:30:00Z,HOL,4,17.57
2020-09-14T18:30:00Z,HOL,8,16.808
2020-09-14T18:30:00Z,HOL,1,17.552
2020-09-14T18:30:00Z,HOL,10,14.421
2020-09-14T18:30:00Z,HOL,6,17.284
2020-09-14T19:00:00Z,HOL,0,17.855
2020-09-14T19:00:00Z,HOL,2,17.57
2020-09-14T19:00:00Z,HOL,4,17.57
2020-09-14T19:00:00Z,HOL,8,16.903
2020-09-14T19:00:00Z,HOL,1,17.552
2020-09-14T19:00:00Z,HOL,10,14.709
2020-09-14T19:00:00Z,HOL,6,17.284
2020-09-14T19:30:00Z,HOL,0,17.76
2020-09-14T19:30:00Z,HOL,2,17.57
2020-09-14T19:30:00Z,HOL,4,17.57
2020-09-14T19:30:00Z,HOL,8,16.808
2020-09-14T19:30:00Z,HOL,1,17.518
2020-09-14T19:30:00Z,HOL,10,14.421
2020-09-14T19:30:00Z,HOL,6,17.379
2020-09-14T20:00:00Z,HOL,0,17.665
2020-09-14T20:00:00Z,HOL,2,17.57
2020-09-14T20:00:00Z,HOL,4,17.57
2020-09-14T20:00:00Z,HOL,8,16.808
2020-09-14T20:00:00Z,HOL,1,17.476
2020-09-14T20:00:00Z,HOL,10,14.517
2020-09-14T20:00:00Z,HOL,6,17.379
2020-09-14T20:30:00Z,HOL,0,17.665
2020-09-14T20:30:00Z,HOL,2,17.57
2020-09-14T20:30:00Z,HOL,4,17.57
2020-09-14T20:30:00Z,HOL,8,16.903
2020-09-14T20:30:00Z,HOL,1,17.45
2020-09-14T20:30:00Z,HOL,10,14.517
2020-09-14T20:30:00Z,HOL,6,17.379
2020-09-14T21:00:00Z,HOL,0,17.57
2020-09-14T21:00:00Z,HOL,2,17.57
2020-09-14T21:00:00Z,HOL,4,17.57
2020-09-14T21:00:00Z,HOL,8,16.903
2020-09-14T21:00:00Z,HOL,1,17.442
2020-09-14T21:00:00Z,HOL,10,14.709
2020-09-14T21:00:00Z,HOL,6,17.379
2020-09-14T21:30:00Z,HOL,0,17.57
2020-09-14T21:30:00Z,HOL,2,17.57
2020-09-14T21:30:00Z,HOL,4,17.57
2020-09-14T21:30:00Z,HOL,8,16.903
2020-09-14T21:30:00Z,HOL,1,17.416
2020-09-14T21:30:00Z,HOL,10,14.613
2020-09-14T21:30:00Z,HOL,6,17.379
2020-09-14T22:00:00Z,HOL,0,17.57
2020-09-14T22:00:00Z,HOL,2,17.57
2020-09-14T22:00:00Z,HOL,4,17.57
2020-09-14T22:00:00Z,HOL,8,16.999
2020-09-14T22:00:00Z,HOL,1,17.408
2020-09-14T22:00:00Z,HOL,10,14.325
2020-09-14T22:00:00Z,HOL,6,17.379
2020-09-14T22:30:00Z,HOL,0,17.57
2020-09-14T22:30:00Z,HOL,2,17.57
2020-09-14T22:30:00Z,HOL,4,17.57
2020-09-14T22:30:00Z,HOL,8,16.903
2020-09-14T22:30:00Z,HOL,1,17.383
2020-09-14T22:30:00Z,HOL,10,14.325
2020-09-14T22:30:00Z,HOL,6,17.379
2020-09-14T23:00:00Z,HOL,0,17.475
2020-09-14T23:00:00Z,HOL,2,17.57
2020-09-14T23:00:00Z,HOL,4,17.57
2020-09-14T23:00:00Z,HOL,8,16.903
2020-09-14T23:00:00Z,HOL,1,17.374
2020-09-14T23:00:00Z,HOL,10,14.421
2020-09-14T23:00:00Z,HOL,6,17.379
2020-09-14T23:30:00Z,HOL,0,17.475
2020-09-14T23:30:00Z,HOL,2,17.57
2020-09-14T23:30:00Z,HOL,4,17.57
2020-09-14T23:30:00Z,HOL,8,16.903
2020-09-14T23:30:00Z,HOL,1,17.374
2020-09-14T23:30:00Z,HOL,10,14.421
2020-09-14T23:30:00Z,HOL,6,17.284
2020-09-15T00:00:00Z,HOL,0,17.57
2020-09-15T00:00:00Z,HOL,2,17.57
2020-09-15T00:00:00Z,HOL,4,17.475
2020-09-15T00:00:00Z,HOL,8,16.903
2020-09-15T00:00:00Z,HOL,1,17.374
2020-09-15T00:00:00Z,HOL,10,14.421
2020-09-15T00:00:00Z,HOL,6,17.284
2020-09-15T00:30:00Z,HOL,0,17.475
2020-09-15T00:30:00Z,HOL,2,17.57
2020-09-15T00:30:00Z,HOL,4,17.57
2020-09-15T00:30:00Z,HOL,8,16.903
2020-09-15T00:30:00Z,HOL,1,17.332
2020-09-15T00:30:00Z,HOL,10,14.23
2020-09-15T00:30:00Z,HOL,6,17.379
2020-09-15T01:00:00Z,HOL,0,17.475
2020-09-15T01:00:00Z,HOL,2,17.475
2020-09-15T01:00:00Z,HOL,4,17.475
2020-09-15T01:00:00Z,HOL,8,16.903
2020-09-15T01:00:00Z,HOL,1,17.332
2020-09-15T01:00:00Z,HOL,10,14.23
2020-09-15T01:00:00Z,HOL,6,17.284
2020-09-15T01:30:00Z,HOL,0,17.475
2020-09-15T01:30:00Z,HOL,2,17.475
2020-09-15T01:30:00Z,HOL,4,17.475
2020-09-15T01:30:00Z,HOL,8,16.903
2020-09-15T01:30:00Z,HOL,1,17.306
2020-09-15T01:30:00Z,HOL,10,14.421
2020-09-15T01:30:00Z,HOL,6,17.284
2020-09-15T02:00:00Z,HOL,0,17.475
2020-09-15T02:00:00Z,HOL,2,17.475
2020-09-15T02:00:00Z,HOL,4,17.475
2020-09-15T02:00:00Z,HOL,8,16.903
2020-09-15T02:00:00Z,HOL,1,17.306
2020-09-15T02:00:00Z,HOL,10,14.517
2020-09-15T02:00:00Z,HOL,6,17.284
2020-09-15T02:30:00Z,HOL,0,17.475
2020-09-15T02:30:00Z,HOL,2,17.475
2020-09-15T02:30:00Z,HOL,4,17.475
2020-09-15T02:30:00Z,HOL,8,16.903
2020-09-15T02:30:00Z,HOL,1,17.298
2020-09-15T02:30:00Z,HOL,10,14.613
2020-09-15T02:30:00Z,HOL,6,17.379
2020-09-15T03:00:00Z,HOL,0,17.475
2020-09-15T03:00:00Z,HOL,2,17.475
2020-09-15T03:00:00Z,HOL,4,17.475
2020-09-15T03:00:00Z,HOL,8,16.999
2020-09-15T03:00:00Z,HOL,1,17.298
2020-09-15T03:00:00Z,HOL,10,14.23
2020-09-15T03:00:00Z,HOL,6,17.379
2020-09-15T03:30:00Z,HOL,0,17.379
2020-09-15T03:30:00Z,HOL,2,17.475
2020-09-15T03:30:00Z,HOL,4,17.475
2020-09-15T03:30:00Z,HOL,8,16.903
2020-09-15T03:30:00Z,HOL,1,17.264
2020-09-15T03:30:00Z,HOL,10,14.038
2020-09-15T03:30:00Z,HOL,6,17.379
2020-09-15T04:00:00Z,HOL,0,17.379
2020-09-15T04:00:00Z,HOL,2,17.475
2020-09-15T04:00:00Z,HOL,4,17.475
2020-09-15T04:00:00Z,HOL,8,16.903
2020-09-15T04:00:00Z,HOL,1,17.256
2020-09-15T04:00:00Z,HOL,10,14.517
2020-09-15T04:00:00Z,HOL,6,17.284
2020-09-15T04:30:00Z,HOL,0,17.379
2020-09-15T04:30:00Z,HOL,2,17.475
2020-09-15T04:30:00Z,HOL,4,17.475
2020-09-15T04:30:00Z,HOL,8,16.903
2020-09-15T04:30:00Z,HOL,1,17.256
2020-09-15T04:30:00Z,HOL,10,14.421
2020-09-15T04:30:00Z,HOL,6,17.284
2020-09-15T05:00:00Z,HOL,0,17.379
2020-09-15T05:00:00Z,HOL,2,17.379
2020-09-15T05:00:00Z,HOL,4,17.475
2020-09-15T05:00:00Z,HOL,8,16.999
2020-09-15T05:00:00Z,HOL,1,17.256
2020-09-15T05:00:00Z,HOL,10,14.421
2020-09-15T05:00:00Z,HOL,6,17.284
2020-09-15T05:30:00Z,HOL,0,17.379
2020-09-15T05:30:00Z,HOL,2,17.379
2020-09-15T05:30:00Z,HOL,4,17.379
2020-09-15T05:30:00Z,HOL,8,16.999
2020-09-15T05:30:00Z,HOL,1,17.247
2020-09-15T05:30:00Z,HOL,10,14.23
2020-09-15T05:30:00Z,HOL,6,17.284
2020-09-15T06:00:00Z,HOL,0,17.379
2020-09-15T06:00:00Z,HOL,2,17.379
2020-09-15T06:00:00Z,HOL,4,17.379
2020-09-15T06:00:00Z,HOL,8,16.999
2020-09-15T06:00:00Z,HOL,1,17.196
2020-09-15T06:00:00Z,HOL,10,14.421
2020-09-15T06:00:00Z,HOL,6,17.379
2020-09-15T06:30:00Z,HOL,0,17.379
2020-09-15T06:30:00Z,HOL,2,17.379
2020-09-15T06:30:00Z,HOL,4,17.379
2020-09-15T06:30:00Z,HOL,8,16.999
2020-09-15T06:30:00Z,HOL,1,17.213
2020-09-15T06:30:00Z,HOL,10,14.517
2020-09-15T06:30:00Z,HOL,6,17.379
2020-09-15T07:00:00Z,HOL,0,17.379
2020-09-15T07:00:00Z,HOL,2,17.379
2020-09-15T07:00:00Z,HOL,4,17.379
2020-09-15T07:00:00Z,HOL,8,16.999
2020-09-15T07:00:00Z,HOL,1,17.205
2020-09-15T07:00:00Z,HOL,10,14.709
2020-09-15T07:00:00Z,HOL,6,17.284
2020-09-15T07:30:00Z,HOL,0,17.284
2020-09-15T07:30:00Z,HOL,2,17.379
2020-09-15T07:30:00Z,HOL,4,17.379
2020-09-15T07:30:00Z,HOL,8,16.903
2020-09-15T07:30:00Z,HOL,1,17.179
2020-09-15T07:30:00Z,HOL,10,14.9
2020-09-15T07:30:00Z,HOL,6,17.284
2020-09-15T08:00:00Z,HOL,0,17.284
2020-09-15T08:00:00Z,HOL,2,17.379
2020-09-15T08:00:00Z,HOL,4,17.379
2020-09-15T08:00:00Z,HOL,8,16.999
2020-09-15T08:00:00Z,HOL,1,17.162
2020-09-15T08:00:00Z,HOL,10,14.804
2020-09-15T08:00:00Z,HOL,6,17.284
2020-09-15T08:30:00Z,HOL,0,17.284
2020-09-15T08:30:00Z,HOL,2,17.379
2020-09-15T08:30:00Z,HOL,4,17.379
2020-09-15T08:30:00Z,HOL,8,16.903
2020-09-15T08:30:00Z,HOL,1,17.128
2020-09-15T08:30:00Z,HOL,10,14.517
2020-09-15T08:30:00Z,HOL,6,17.284
2020-09-15T09:00:00Z,HOL,0,17.379
2020-09-15T09:00:00Z,HOL,2,17.379
2020-09-15T09:00:00Z,HOL,4,17.379
2020-09-15T09:00:00Z,HOL,8,16.903
2020-09-15T09:00:00Z,HOL,1,17.154
2020-09-15T09:00:00Z,HOL,10,14.517
2020-09-15T09:00:00Z,HOL,6,17.284
2020-09-15T09:30:00Z,HOL,0,17.379
2020-09-15T09:30:00Z,HOL,2,17.475
2020-09-15T09:30:00Z,HOL,4,17.379
2020-09-15T09:30:00Z,HOL,8,16.999
2020-09-15T09:30:00Z,HOL,1,17.162
2020-09-15T09:30:00Z,HOL,10,14.517
2020-09-15T09:30:00Z,HOL,6,17.284
2020-09-15T10:00:00Z,HOL,0,17.379
2020-09-15T10:00:00Z,HOL,2,17.475
2020-09-15T10:00:00Z,HOL,4,17.475
2020-09-15T10:00:00Z,HOL,8,16.999
2020-09-15T10:00:00Z,HOL,1,17.145
2020-09-15T10:00:00Z,HOL,10,14.517
2020-09-15T10:00:00Z,HOL,6,17.284
2020-09-15T10:30:00Z,HOL,0,17.379
2020-09-15T10:30:00Z,HOL,2,17.57
2020-09-15T10:30:00Z,HOL,4,17.475
2020-09-15T10:30:00Z,HOL,8,16.903
2020-09-15T10:30:00Z,HOL,1,17.154
2020-09-15T10:30:00Z,HOL,10,14.517
2020-09-15T10:30:00Z,HOL,6,17.284
2020-09-15T11:00:00Z,HOL,0,17.475
2020-09-15T11:00:00Z,HOL,2,17.57
2020-09-15T11:00:00Z,HOL,4,17.475
2020-09-15T11:00:00Z,HOL,8,16.903
2020-09-15T11:00:00Z,HOL,1,17.179
2020-09-15T11:00:00Z,HOL,10,14.421
2020-09-15T11:00:00Z,HOL,6,17.379
2020-09-15T11:30:00Z,HOL,0,17.57
2020-09-15T11:30:00Z,HOL,2,17.665
2020-09-15T11:30:00Z,HOL,4,17.57
2020-09-15T11:30:00Z,HOL,8,16.999
2020-09-15T11:30:00Z,HOL,1,17.196
2020-09-15T11:30:00Z,HOL,10,14.613
2020-09-15T11:30:00Z,HOL,6,17.379
2020-09-15T12:00:00Z,HOL,0,17.76
2020-09-15T12:00:00Z,HOL,2,17.76
2020-09-15T12:00:00Z,HOL,4,17.57
2020-09-15T12:00:00Z,HOL,8,16.999
2020-09-15T12:00:00Z,HOL,1,17.23
2020-09-15T12:00:00Z,HOL,10,14.421
2020-09-15T12:00:00Z,HOL,6,17.379
2020-09-15T12:30:00Z,HOL,0,17.855
2020-09-15T12:30:00Z,HOL,2,17.855
2020-09-15T12:30:00Z,HOL,4,17.665
2020-09-15T12:30:00Z,HOL,8,16.999
2020-09-15T12:30:00Z,HOL,1,17.247
2020-09-15T12:30:00Z,HOL,10,14.421
2020-09-15T12:30:00Z,HOL,6,17.379
2020-09-15T13:00:00Z,HOL,0,18.045
2020-09-15T13:00:00Z,HOL,2,17.855
2020-09-15T13:00:00Z,HOL,4,17.665
2020-09-15T13:00:00Z,HOL,8,17.094
2020-09-15T13:00:00Z,HOL,1,17.272
2020-09-15T13:00:00Z,HOL,10,14.421
2020-09-15T13:00:00Z,HOL,6,17.379
2020-09-15T13:30:00Z,HOL,0,18.331
2020-09-15T13:30:00Z,HOL,2,17.855
2020-09-15T13:30:00Z,HOL,4,17.665
2020-09-15T13:30:00Z,HOL,8,17.094
2020-09-15T13:30:00Z,HOL,1,17.289
2020-09-15T13:30:00Z,HOL,10,14.517
2020-09-15T13:30:00Z,HOL,6,17.379
2020-07-21T09:30:00Z,HOL,0,23.581
2020-07-21T09:30:00Z,HOL,2,22.621
2020-07-21T09:30:00Z,HOL,4,22.046
2020-07-21T09:30:00Z,HOL,8,20.424
2020-07-21T09:30:00Z,HOL,10,18.806
2020-07-21T09:30:00Z,HOL,6,21.664
2020-07-21T10:00:00Z,HOL,0,21.664
2020-07-21T10:00:00Z,HOL,2,21.091
2020-07-21T10:00:00Z,HOL,4,17.57
