datetime,wnd
2020-08-30T18:00:00Z,1.19
2020-08-30T18:30:00Z,0.95
2020-08-30T19:00:00Z,0.73
2020-08-30T19:30:00Z,0.47
2020-08-30T20:00:00Z,0.32
2020-08-30T20:30:00Z,0.45
2020-08-30T21:00:00Z,0.53
2020-08-30T21:30:00Z,0.52
2020-08-30T22:00:00Z,0.47
2020-08-30T22:30:00Z,0.38
2020-08-30T23:00:00Z,0.43
2020-08-30T23:30:00Z,0.43
2020-08-31T00:00:00Z,0.36
2020-08-31T00:30:00Z,0.41
2020-08-31T01:00:00Z,0.47
2020-08-31T01:30:00Z,0.3
2020-08-31T02:00:00Z,0.35
2020-08-31T02:30:00Z,0.45
2020-08-31T03:00:00Z,0.54
2020-08-31T03:30:00Z,0.55
2020-08-31T04:00:00Z,0.46
2020-08-31T04:30:00Z,0.41
2020-08-31T05:00:00Z,0.4
2020-08-31T05:30:00Z,0.38
2020-08-31T06:00:00Z,0.31
2020-08-31T06:30:00Z,0.38
2020-08-31T07:00:00Z,0.41
2020-08-31T07:30:00Z,0.39
2020-08-31T08:00:00Z,0.29
2020-08-31T08:30:00Z,0.25
2020-08-31T09:00:00Z,0.21
2020-08-31T09:30:00Z,0.28
2020-08-31T10:00:00Z,0.44
2020-08-31T10:30:00Z,0.72
2020-08-31T11:00:00Z,0.82
2020-08-31T11:30:00Z,0.66
2020-08-31T12:00:00Z,0.72
2020-08-31T12:30:00Z,0.63
2020-08-31T13:00:00Z,0.57
2020-08-31T13:30:00Z,0.85
2020-08-31T14:00:00Z,1
2020-08-31T14:30:00Z,1.23
2020-08-31T15:00:00Z,0.73
2020-08-31T15:30:00Z,1.05
2020-08-31T16:00:00Z,0.93
2020-08-31T16:30:00Z,0.92
2020-08-31T17:00:00Z,0.6
2020-08-31T17:30:00Z,0.45
2020-08-31T18:00:00Z,0.44
2020-08-31T18:30:00Z,0.23
2020-08-31T19:00:00Z,0.26
2020-08-31T19:30:00Z,0.32
2020-08-31T20:00:00Z,0.27
2020-08-31T20:30:00Z,0.37
2020-08-31T21:00:00Z,0.44
2020-08-31T21:30:00Z,0.43
2020-08-31T22:00:00Z,0.35
2020-08-31T22:30:00Z,0.36
2020-08-31T23:00:00Z,0.5
2020-08-31T23:30:00Z,0.51
2020-09-01T00:00:00Z,0.56
2020-09-01T00:30:00Z,0.42
2020-09-01T01:00:00Z,0.5
2020-09-01T01:30:00Z,0.33
2020-09-01T02:00:00Z,0.49
2020-09-01T02:30:00Z,0.42
2020-09-01T03:00:00Z,0.48
2020-09-01T03:30:00Z,0.35
2020-09-01T04:00:00Z,0.38
2020-09-01T04:30:00Z,0.24
2020-09-01T05:00:00Z,0.29
2020-09-01T05:30:00Z,0.36
2020-09-01T06:00:00Z,0.33
2020-09-01T06:30:00Z,0.36
2020-09-01T07:00:00Z,0.43
2020-09-01T07:30:00Z,0.44
2020-09-01T08:00:00Z,0.4
2020-09-01T08:30:00Z,0.33
2020-09-01T09:00:00Z,0.54
2020-09-01T09:30:00Z,0.65
2020-09-01T10:00:00Z,0.74
2020-09-01T10:30:00Z,1.21
2020-09-01T11:00:00Z,0.86
2020-09-01T11:30:00Z,1.56
2020-09-01T12:00:00Z,2.09
2020-09-01T12:30:00Z,2.2
2020-09-01T13:00:00Z,1.51
2020-09-01T13:30:00Z,1.61
2020-09-01T14:00:00Z,1.92
2020-09-01T14:30:00Z,2.29
2020-09-01T15:00:00Z,2.48
2020-09-01T15:30:00Z,2.42
2020-09-01T16:00:00Z,2.05
2020-09-01T16:30:00Z,1.35
2020-09-01T17:00:00Z,1.14
2020-09-01T17:30:00Z,1.67
2020-09-01T18:00:00Z,1.76
2020-09-01T18:30:00Z,1.43
2020-09-01T19:00:00Z,1.23
2020-09-01T19:30:00Z,0.87
2020-09-01T20:00:00Z,0.49
2020-09-01T20:30:00Z,0.39
