datetime,wtr_0,wtr_2,wtr_4,wtr_8,wtr_1,irr_0,irr_2,irr_4,irr_8
2020-08-01T05:00:00Z,20.138,18.901,10.455,5.244,19.245,0,0,NA,0
2020-08-01T05:30:00Z,19.948,18.901,11.236,5.655,19.253,0,0,NA,0
2020-08-01T06:00:00Z,19.948,18.806,11.528,5.552,19.58,0,0,NA,0
2020-08-01T06:30:00Z,19.853,18.806,11.528,5.45,19.547,0,0,NA,0
2020-08-01T07:00:00Z,19.758,18.711,11.722,5.552,19.496,0,0,NA,0
2020-08-01T07:30:00Z,19.662,18.806,11.431,5.45,19.396,0,0,NA,0
2020-08-01T08:00:00Z,19.567,18.901,10.846,5.45,19.429,0,0,NA,0
2020-08-01T08:30:00Z,19.472,18.711,11.334,5.347,19.253,0,0,NA,0
2020-08-01T09:00:00Z,19.472,18.711,10.944,5.552,19.345,0,0,NA,0
2020-08-01T09:30:00Z,19.377,18.711,10.553,5.655,19.287,0,0,NA,0
2020-08-01T10:00:00Z,19.377,18.426,11.236,5.86,19.211,0,0,NA,0
2020-08-01T10:30:00Z,19.282,18.521,11.236,5.86,19.211,0,0,NA,0
2020-08-01T11:00:00Z,19.282,18.616,10.651,5.757,19.169,0,0,NA,0
2020-08-01T11:30:00Z,19.187,18.806,10.944,5.757,19.085,0,0,NA,0
2020-08-01T12:00:00Z,19.092,18.806,11.334,5.757,19.027,0,0,NA,0
2020-08-01T12:30:00Z,19.092,18.426,11.334,5.655,18.959,10.8,193.8,NA,0
2020-08-01T13:00:00Z,19.092,18.711,11.041,5.655,18.976,43.1,516.7,NA,0
2020-08-01T13:30:00Z,18.996,18.711,10.259,5.757,18.917,53.8,613.5,NA,0
2020-08-01T14:00:00Z,19.092,18.711,10.357,5.757,18.875,86.1,979.5,NA,0
2020-08-01T14:30:00Z,19.948,18.616,10.944,5.757,18.867,301.4,1894.5,NA,10.8
2020-08-01T15:00:00Z,20.234,18.996,11.431,5.655,18.901,419.8,2927.8,NA,21.5
2020-08-01T15:30:00Z,20.71,18.806,11.236,5.757,18.884,505.9,3961.1,NA,32.3
2020-08-01T16:00:00Z,20.424,18.901,11.625,5.552,19.001,10333.4,9300.1,NA,86.1
2020-08-01T16:30:00Z,20.615,18.806,11.916,5.757,19.11,3616.7,22044.6,NA,96.9
2020-08-01T17:00:00Z,20.615,19.282,11.625,5.757,19.027,2411.1,17911.2,NA,172.2
2020-08-01T17:30:00Z,20.043,19.187,11.528,5.757,19.085,473.6,10677.8,NA,129.2
2020-08-01T18:00:00Z,19.948,19.282,11.819,5.86,19.22,473.6,4305.6,NA,161.5
2020-08-01T18:30:00Z,20.901,19.567,11.236,5.757,19.312,721.2,5166.7,NA,96.9
2020-08-01T19:00:00Z,20.71,19.092,11.236,5.552,19.429,624.3,5166.7,NA,53.8
2020-08-01T19:30:00Z,20.329,19.377,11.625,5.757,19.622,452.1,5166.7,NA,53.8
2020-08-01T20:00:00Z,20.424,19.567,11.139,5.655,19.714,452.1,5166.7,NA,43.1
2020-08-01T20:30:00Z,20.329,19.472,11.041,5.86,19.773,430.6,4994.5,NA,43.1
2020-08-01T21:00:00Z,20.329,19.853,11.819,5.86,19.882,279.9,7233.4,NA,75.3
2020-08-01T21:30:00Z,20.519,19.948,11.041,5.962,20.007,312.2,5511.1,NA,53.8
2020-08-01T22:00:00Z,20.71,19.853,11.236,5.86,20.033,419.8,4822.3,NA,43.1
2020-08-01T22:30:00Z,20.519,20.424,11.528,5.962,20.083,527.4,3616.7,NA,43.1
2020-08-01T23:00:00Z,20.996,20.329,11.041,5.757,20.167,258.3,5166.7,NA,32.3
2020-08-01T23:30:00Z,20.615,20.043,11.334,5.86,20.15,699.7,4133.4,NA,32.3
2020-08-02T00:00:00Z,20.615,18.806,11.431,5.45,20.2,322.9,2411.1,NA,10.8
2020-08-02T00:30:00Z,20.519,18.711,11.041,5.45,20.217,258.3,1980.6,NA,10.8
2020-08-02T01:00:00Z,20.805,18.331,11.431,5.655,20.141,301.4,1463.9,NA,0
2020-08-02T01:30:00Z,20.519,18.331,11.139,5.962,20.242,53.8,893.4,NA,0
2020-08-02T02:00:00Z,20.424,18.901,10.846,5.86,20.183,32.3,592,NA,0
2020-08-02T02:30:00Z,20.519,18.806,10.651,5.86,20.133,43.1,1044.1,NA,0
2020-08-02T03:00:00Z,20.329,18.806,11.334,5.757,20.074,10.8,75.3,NA,0
2020-08-02T03:30:00Z,20.329,18.996,10.748,5.552,20.024,0,0,NA,0
2020-08-02T04:00:00Z,20.234,18.901,10.651,5.45,20.016,0,0,NA,0
2020-08-02T04:30:00Z,20.234,19.092,10.553,5.655,19.865,0,0,NA,0
2020-08-02T05:00:00Z,20.043,18.711,10.944,5.757,19.387,0,0,NA,0
2020-08-02T05:30:00Z,20.043,19.092,11.431,5.45,19.698,0,0,NA,0
2020-08-02T06:00:00Z,19.948,18.996,11.819,5.45,19.765,0,0,NA,0
2020-08-02T06:30:00Z,19.853,18.901,11.139,5.45,19.714,0,0,NA,0
2020-08-02T07:00:00Z,19.853,18.996,11.139,5.552,19.656,0,0,NA,0
2020-08-02T07:30:00Z,19.758,19.092,11.334,5.552,19.605,0,0,NA,0
2020-08-02T08:00:00Z,19.758,18.901,11.722,5.552,19.555,0,0,NA,0
2020-08-02T08:30:00Z,19.662,18.901,11.236,5.86,19.496,0,0,NA,0
2020-08-02T09:00:00Z,19.567,18.901,11.334,5.86,19.454,0,0,NA,0
2020-08-02T09:30:00Z,19.567,18.616,11.139,5.552,19.438,0,0,NA,0
2020-08-02T10:00:00Z,19.472,18.806,11.139,5.552,19.379,0,0,NA,0
2020-08-02T10:30:00Z,19.472,19.187,11.041,5.655,19.337,0,0,NA,0
2020-08-02T11:00:00Z,19.377,19.377,10.944,5.757,19.278,0,0,NA,0
2020-08-02T11:30:00Z,19.282,19.187,10.846,5.86,19.186,0,0,NA,0
2020-08-02T12:00:00Z,19.187,19.472,10.944,5.86,19.178,0,0,NA,0
2020-08-02T12:30:00Z,19.282,19.282,11.431,5.757,19.085,0,150.7,NA,0
2020-08-02T13:00:00Z,19.282,19.187,11.139,5.757,19.069,21.5,366,NA,0
2020-08-02T13:30:00Z,19.282,19.092,11.236,5.655,19.027,32.3,527.4,NA,0
2020-08-02T14:00:00Z,19.187,19.282,11.139,5.655,18.976,43.1,721.2,NA,0
2020-08-02T14:30:00Z,20.234,19.187,11.528,5.552,18.993,290.6,1894.5,NA,10.8
2020-08-02T15:00:00Z,20.329,18.711,11.528,5.757,19.027,204.5,1980.6,NA,21.5
2020-08-02T15:30:00Z,19.758,19.282,11.722,5.757,19.043,215.3,1550,NA,75.3
2020-08-02T16:00:00Z,19.853,19.377,11.334,5.86,19.069,1119.5,4133.4,NA,150.7
2020-08-02T16:30:00Z,19.662,19.282,11.334,5.757,19.085,742.7,7577.8,NA,150.7
2020-08-02T17:00:00Z,19.662,19.567,11.916,5.757,19.178,247.6,4994.5,NA,96.9
2020-08-02T17:30:00Z,19.758,19.662,11.625,5.757,19.278,258.3,1980.6,NA,107.6
2020-08-02T18:00:00Z,19.853,19.853,11.722,5.757,19.387,322.9,6200,NA,129.2
2020-08-02T18:30:00Z,19.948,20.043,11.916,5.757,19.505,301.4,5511.1,NA,118.4
2020-08-02T19:00:00Z,20.138,20.043,11.528,5.757,19.597,333.7,4477.8,NA,118.4
2020-08-02T19:30:00Z,20.234,20.043,11.916,5.962,19.664,279.9,2238.9,NA,96.9
2020-08-02T20:00:00Z,20.519,20.138,11.528,6.064,19.865,279.9,3100,NA,86.1
2020-08-02T20:30:00Z,20.71,20.329,11.625,5.962,19.957,366,3444.5,NA,75.3
2020-08-02T21:00:00Z,20.71,19.282,12.013,5.962,20.116,279.9,3444.5,NA,86.1
2020-08-02T21:30:00Z,20.901,19.758,12.013,5.86,20.25,269.1,4305.6,NA,75.3
2020-08-02T22:00:00Z,21.187,19.662,12.401,5.757,20.309,355.2,5338.9,NA,75.3
2020-08-02T22:30:00Z,21.091,19.377,12.401,5.86,20.476,1550,4305.6,NA,53.8
2020-08-02T23:00:00Z,21.091,19.758,11.236,6.064,20.702,215.3,2927.8,NA,43.1
2020-08-02T23:30:00Z,21.187,19.758,11.139,6.064,20.526,204.5,2411.1,NA,43.1
2020-08-03T00:00:00Z,21.187,19.662,11.722,5.962,20.727,172.2,1722.2,NA,32.3
2020-08-03T00:30:00Z,21.187,19.567,11.236,5.962,20.752,193.8,1313.2,NA,21.5
2020-08-03T01:00:00Z,21.187,19.662,11.334,5.962,20.861,172.2,1270.1,NA,10.8
2020-08-03T01:30:00Z,21.091,19.948,11.431,5.86,20.844,150.7,742.7,NA,0
2020-08-03T02:00:00Z,21.091,19.948,11.139,5.757,20.827,118.4,1345.5,NA,0
2020-08-03T02:30:00Z,21.282,19.187,11.625,5.757,20.794,86.1,635.1,NA,0
2020-08-03T03:00:00Z,21.091,19.282,11.431,5.757,19.932,21.5,150.7,NA,0
2020-08-03T03:30:00Z,20.901,19.377,11.528,5.757,19.924,0,0,NA,0
2020-08-03T04:00:00Z,20.901,19.282,11.625,5.655,20.007,0,0,NA,0
2020-08-03T04:30:00Z,20.805,19.282,11.722,5.655,20.066,0,0,NA,0
2020-08-03T05:00:00Z,20.615,19.377,11.431,5.655,20.024,0,0,NA,0
2020-08-03T05:30:00Z,20.519,19.282,11.722,5.45,20.041,0,0,NA,0
2020-08-03T06:00:00Z,20.424,19.377,11.334,5.45,20.15,0,0,NA,0
2020-08-03T06:30:00Z,20.424,19.377,11.431,5.552,19.991,0,0,NA,0
2020-08-03T07:00:00Z,20.138,19.567,11.528,5.655,20.116,0,0,NA,0
2020-08-03T07:30:00Z,20.138,19.377,11.625,5.86,20.066,0,0,NA,0
2020-08-03T08:00:00Z,20.043,19.472,11.431,5.552,19.982,0,0,NA,0
2020-08-03T08:30:00Z,19.948,19.662,11.722,5.757,19.932,0,0,NA,0
2020-08-03T09:00:00Z,19.948,19.567,11.625,5.86,19.84,0,0,NA,0
2020-08-03T09:30:00Z,19.853,19.662,11.041,5.962,19.773,0,0,NA,0
2020-08-03T10:00:00Z,19.758,19.567,10.944,5.86,19.698,0,0,NA,0
2020-08-03T10:30:00Z,19.758,19.758,11.139,5.86,19.63,0,0,NA,0
2020-08-03T11:00:00Z,19.662,19.377,11.334,5.757,19.58,0,0,NA,0
2020-08-03T11:30:00Z,19.662,19.187,11.528,5.655,19.538,0,0,NA,0
2020-08-03T12:00:00Z,19.472,19.472,11.139,5.757,19.488,0,0,NA,0
2020-08-03T12:30:00Z,19.567,19.282,11.431,5.757,19.446,0,107.6,NA,0
2020-08-03T13:00:00Z,19.472,19.662,11.528,5.655,19.404,32.3,376.7,NA,0
2020-08-03T13:30:00Z,19.567,19.662,11.334,5.552,19.362,53.8,484.4,NA,0
2020-08-03T14:00:00Z,19.472,19.567,11.236,5.757,19.312,75.3,667.4,NA,0
2020-08-03T14:30:00Z,19.567,19.662,11.334,5.86,19.345,215.3,1636.1,NA,21.5
2020-08-03T15:00:00Z,20.138,19.758,11.916,5.86,19.303,3961.1,4822.3,NA,86.1
2020-08-03T15:30:00Z,20.234,19.758,11.916,5.757,19.303,4305.6,5511.1,NA,75.3
2020-08-03T16:00:00Z,20.138,19.758,11.625,5.757,19.312,2238.9,5166.7,NA,150.7
2020-08-03T16:30:00Z,20.043,19.758,11.625,5.757,19.32,1141,3100,NA,32.3
2020-08-03T17:00:00Z,19.948,19.758,11.528,5.757,19.345,1636.1,5166.7,NA,64.6
2020-08-03T17:30:00Z,20.138,19.853,11.431,5.655,19.396,1237.9,5511.1,NA,43.1
2020-08-03T18:00:00Z,20.615,19.948,11.819,5.962,19.421,8266.7,3444.5,NA,107.6
2020-08-03T18:30:00Z,20.424,20.043,12.11,5.86,19.538,2325,6544.5,NA,96.9
2020-08-03T19:00:00Z,20.138,20.043,12.207,5.757,19.58,979.5,7233.4,NA,64.6
2020-08-03T19:30:00Z,20.043,20.519,11.819,5.757,19.664,301.4,44089.2,NA,107.6
2020-08-03T20:00:00Z,20.138,20.805,12.11,5.962,19.756,279.9,42711.4,NA,86.1
2020-08-03T20:30:00Z,20.234,20.901,11.916,5.962,19.823,279.9,8611.2,NA,107.6
2020-08-03T21:00:00Z,20.234,20.996,12.207,6.064,19.882,344.4,52355.9,NA,129.2
2020-08-03T21:30:00Z,20.234,20.996,11.916,6.064,19.957,279.9,82667.2,NA,107.6
2020-08-03T22:00:00Z,20.615,20.996,11.236,5.962,19.999,258.3,20666.8,NA,107.6
2020-08-03T22:30:00Z,21.091,20.996,11.431,6.064,20.024,366,12400.1,NA,161.5
2020-08-03T23:00:00Z,22.621,20.805,11.722,5.962,20.066,1463.9,8266.7,NA,96.9
2020-08-03T23:30:00Z,21.473,20.901,11.236,6.166,20.083,301.4,7577.8,NA,86.1
2020-08-04T00:00:00Z,20.996,20.71,11.625,5.962,20.091,247.6,6544.5,NA,10.8
2020-08-04T00:30:00Z,21.473,20.615,11.722,5.757,20.066,602.8,19289,NA,53.8
2020-08-04T01:00:00Z,21.855,20.519,11.431,5.655,20.058,538.2,6200,NA,43.1
2020-08-04T01:30:00Z,21.378,20.424,12.207,5.655,19.999,387.5,2755.6,NA,32.3
2020-08-04T02:00:00Z,20.138,20.234,11.625,5.757,19.932,43.1,904.2,NA,0
2020-08-04T02:30:00Z,20.043,20.138,11.819,5.757,19.857,21.5,484.4,NA,0
2020-08-04T03:00:00Z,19.948,20.043,12.11,5.757,19.815,0,129.2,NA,0
2020-08-04T03:30:00Z,20.043,20.138,11.916,5.757,19.84,0,0,NA,0
2020-08-04T04:00:00Z,19.853,20.043,11.722,5.655,19.748,0,0,NA,0
2020-08-04T04:30:00Z,19.853,19.948,11.916,5.655,19.739,0,0,NA,0
2020-08-04T05:00:00Z,19.853,19.948,11.819,5.655,19.689,0,0,NA,0
2020-08-04T05:30:00Z,19.758,19.948,11.236,5.655,19.639,0,0,NA,0
2020-08-04T06:00:00Z,19.662,19.853,11.722,5.655,19.589,0,0,NA,0
2020-08-04T06:30:00Z,19.567,19.758,11.528,5.655,19.496,0,0,NA,0
2020-08-04T07:00:00Z,19.567,19.758,11.916,5.86,19.454,0,0,NA,0
2020-08-04T07:30:00Z,19.472,19.662,11.722,5.757,19.354,0,0,NA,0
2020-08-04T08:00:00Z,19.472,19.567,11.722,6.064,19.287,0,0,NA,0
2020-08-04T08:30:00Z,19.377,19.567,11.916,5.962,19.262,0,0,NA,0
2020-08-04T09:00:00Z,19.377,19.472,11.722,5.962,19.194,0,0,NA,0
2020-08-04T09:30:00Z,19.187,19.472,11.528,5.86,19.161,0,0,NA,0
2020-08-04T10:00:00Z,19.187,19.377,11.334,5.655,19.094,0,0,NA,0
2020-08-04T10:30:00Z,19.187,19.282,12.11,5.655,19.06,0,0,NA,0
2020-08-04T11:00:00Z,19.092,19.282,11.431,5.655,19.01,0,0,NA,0
2020-08-04T11:30:00Z,18.996,19.187,11.722,5.962,18.943,0,0,NA,0
2020-08-04T12:00:00Z,18.996,19.187,11.722,5.86,18.884,0,0,NA,0
2020-08-04T12:30:00Z,18.996,19.092,11.916,5.757,18.859,0,172.2,NA,0
2020-08-04T13:00:00Z,18.901,19.092,11.236,5.86,18.791,21.5,419.8,NA,0
2020-08-04T13:30:00Z,18.901,19.092,11.819,5.757,18.766,32.3,635.1,NA,0
2020-08-04T14:00:00Z,18.806,18.996,11.528,5.757,18.699,43.1,796.5,NA,0
2020-08-04T14:30:00Z,19.282,19.282,11.722,5.757,18.724,226,19289,NA,53.8
2020-08-04T15:00:00Z,18.996,19.472,11.528,5.757,18.749,172.2,19289,NA,53.8
2020-08-04T15:30:00Z,19.092,19.567,11.625,5.757,18.783,193.8,23422.4,NA,53.8
2020-08-04T16:00:00Z,19.092,19.187,11.722,5.757,18.833,247.6,1377.8,NA,43.1
2020-08-04T16:30:00Z,19.187,19.187,12.013,5.86,18.825,236.8,2497.2,NA,53.8
2020-08-04T17:00:00Z,19.187,19.187,11.722,5.86,18.833,236.8,3100,NA,53.8
2020-08-04T17:30:00Z,19.187,19.472,11.528,5.962,18.892,279.9,3100,NA,64.6
2020-08-04T18:00:00Z,19.282,19.567,11.722,5.86,18.959,279.9,3100,NA,64.6
2020-08-04T18:30:00Z,19.377,19.758,11.916,6.064,19.018,290.6,8266.7,NA,86.1
2020-08-04T19:00:00Z,19.472,19.853,11.916,6.166,19.119,279.9,4650,NA,75.3
2020-08-04T19:30:00Z,19.472,20.043,12.207,6.064,19.161,279.9,9300.1,NA,75.3
2020-08-04T20:00:00Z,19.567,20.138,11.625,6.166,19.262,258.3,15844.5,NA,75.3
2020-08-04T20:30:00Z,19.758,20.329,11.625,6.064,19.337,269.1,28933.5,NA,86.1
2020-08-04T21:00:00Z,19.758,20.519,12.304,6.064,19.438,258.3,17222.3,NA,96.9
2020-08-04T21:30:00Z,19.853,20.519,12.11,6.064,19.496,279.9,55111.5,NA,118.4
2020-08-04T22:00:00Z,19.948,20.615,12.11,5.86,19.563,269.1,42711.4,NA,86.1
2020-08-04T22:30:00Z,19.948,20.615,12.497,5.86,19.622,247.6,13089,NA,86.1
2020-08-04T23:00:00Z,20.615,20.519,12.207,5.86,19.664,236.8,18600.1,NA,64.6
2020-08-04T23:30:00Z,21.282,20.329,11.916,6.064,19.689,516.7,11022.3,NA,129.2
2020-08-05T00:00:00Z,20.901,20.424,12.304,5.86,19.731,301.4,9644.5,NA,75.3
2020-08-05T00:30:00Z,21.091,20.329,11.916,5.962,19.773,279.9,14466.8,NA,53.8
2020-08-05T01:00:00Z,20.901,20.234,11.819,5.962,19.756,387.5,4822.3,NA,53.8
2020-08-05T01:30:00Z,20.424,20.138,11.528,5.86,19.731,269.1,2238.9,NA,32.3
2020-08-05T02:00:00Z,19.853,20.043,11.431,5.86,19.714,43.1,527.4,NA,0
2020-08-05T02:30:00Z,19.853,19.948,11.625,5.757,19.698,43.1,258.3,NA,0
2020-08-05T03:00:00Z,19.853,19.853,11.819,5.757,19.681,0,64.6,NA,0
2020-08-05T03:30:00Z,19.758,19.662,11.916,5.757,19.664,0,0,NA,0
2020-08-05T04:00:00Z,19.758,19.472,11.819,5.757,19.622,0,0,NA,0
2020-08-05T04:30:00Z,19.662,19.662,11.916,5.757,19.547,0,0,NA,0
2020-08-05T05:00:00Z,19.567,19.662,11.722,5.86,19.48,0,0,NA,0
2020-08-05T05:30:00Z,19.567,19.472,11.916,5.86,19.438,0,0,NA,0
2020-08-05T06:00:00Z,19.472,19.567,11.916,5.757,19.387,0,0,NA,0
2020-08-05T06:30:00Z,19.377,19.472,11.722,5.757,19.312,0,0,NA,0
2020-08-05T07:00:00Z,19.472,19.472,11.916,5.757,19.27,0,0,NA,0
2020-08-05T07:30:00Z,19.282,19.472,11.819,5.757,19.178,0,0,NA,0
2020-08-05T08:00:00Z,19.282,19.377,11.722,5.757,19.144,0,0,NA,0
2020-08-05T08:30:00Z,19.092,19.377,11.819,5.86,19.077,0,0,NA,0
2020-08-05T09:00:00Z,19.092,19.282,12.013,5.962,19.035,0,0,NA,0
2020-08-05T09:30:00Z,19.187,19.187,11.819,5.86,18.943,0,0,NA,0
2020-08-05T10:00:00Z,19.092,19.187,12.11,5.86,18.909,0,0,NA,0
2020-08-05T10:30:00Z,18.996,19.092,12.013,5.86,18.859,0,0,NA,0
2020-08-05T11:00:00Z,18.996,19.092,11.722,5.86,18.791,0,0,NA,0
2020-08-05T11:30:00Z,18.806,18.996,12.013,5.757,18.758,0,0,NA,0
2020-08-05T12:00:00Z,18.806,18.996,12.207,5.757,18.707,0,0,NA,0
2020-08-05T12:30:00Z,18.806,18.996,11.819,5.86,18.682,0,161.5,NA,0
2020-08-05T13:00:00Z,18.806,18.901,12.013,5.86,18.623,21.5,398.3,NA,0
2020-08-05T13:30:00Z,18.711,18.901,12.013,5.86,18.606,43.1,581.3,NA,0
2020-08-05T14:00:00Z,18.711,18.901,11.819,5.962,18.556,43.1,807.3,NA,0
2020-08-05T14:30:00Z,18.996,19.092,12.013,5.86,18.564,150.7,10677.8,NA,43.1
2020-08-05T15:00:00Z,18.901,19.282,12.401,6.064,18.615,161.5,12400.1,NA,53.8
2020-08-05T15:30:00Z,19.187,19.377,11.916,5.962,18.674,290.6,22044.6,NA,86.1
2020-08-05T16:00:00Z,19.472,19.377,11.916,5.86,18.657,462.9,28933.5,NA,172.2
2020-08-05T16:30:00Z,19.187,19.092,12.304,5.962,18.665,258.3,4133.4,NA,53.8
2020-08-05T17:00:00Z,19.282,19.092,11.916,6.064,18.808,333.7,1980.6,NA,64.6
2020-08-05T17:30:00Z,19.282,19.092,11.722,5.962,18.833,247.6,2325,NA,64.6
2020-08-05T18:00:00Z,19.377,19.187,11.916,6.064,18.951,279.9,1722.2,NA,64.6
2020-08-05T18:30:00Z,19.472,19.662,11.819,6.064,19.077,312.2,4133.4,NA,75.3
2020-08-05T19:00:00Z,19.567,19.758,11.819,5.962,19.194,279.9,4650,NA,86.1
2020-08-05T19:30:00Z,19.662,19.853,12.207,6.37,19.278,290.6,3272.2,NA,86.1
2020-08-05T20:00:00Z,20.043,19.853,12.207,6.166,19.345,290.6,3272.2,NA,75.3
2020-08-05T20:30:00Z,20.138,19.948,12.207,6.064,19.387,301.4,3788.9,NA,86.1
2020-08-05T21:30:00Z,20.234,20.234,12.787,6.166,19.982,301.4,14466.8,NA,204.5
2020-08-05T22:00:00Z,20.234,20.234,12.883,5.962,19.823,150.7,9300.1,NA,139.9
2020-08-05T22:30:00Z,20.329,20.234,13.365,5.86,19.899,43.1,4305.6,NA,129.2
2020-08-05T23:00:00Z,20.519,20.234,12.883,5.86,19.957,53.8,21355.7,NA,129.2
2020-08-05T23:30:00Z,20.615,20.138,13.076,6.064,20.024,96.9,16533.4,NA,107.6
2020-08-06T00:00:00Z,20.329,19.758,12.497,6.064,20.049,43.1,3616.7,NA,53.8
2020-08-06T00:30:00Z,20.519,19.472,12.013,6.166,20.041,43.1,2411.1,NA,32.3
2020-08-06T01:00:00Z,20.329,19.567,12.11,6.166,20.074,32.3,828.8,NA,10.8
2020-08-06T01:30:00Z,20.519,19.567,11.916,6.166,20.058,53.8,1463.9,NA,21.5
2020-08-06T02:00:00Z,20.234,19.472,11.722,5.757,20.041,21.5,592,NA,0
2020-08-06T02:30:00Z,20.138,19.472,12.013,5.757,19.999,0,172.2,NA,0
2020-08-06T03:00:00Z,20.138,19.472,12.497,5.86,19.957,0,32.3,NA,0
2020-08-06T03:30:00Z,20.043,19.282,11.722,5.962,19.932,0,0,NA,0
2020-08-06T04:00:00Z,20.043,19.187,12.207,5.962,19.589,0,0,NA,0
2020-08-06T04:30:00Z,19.948,19.282,12.304,6.064,19.798,0,0,NA,0
2020-08-06T05:00:00Z,19.853,19.282,12.013,5.962,19.739,0,0,NA,0
2020-08-06T05:30:00Z,19.758,19.282,12.11,5.757,19.656,0,0,NA,0
2020-08-06T06:00:00Z,19.662,19.377,12.11,5.757,19.597,0,0,NA,0
2020-08-06T06:30:00Z,19.662,19.377,12.401,5.757,19.53,0,0,NA,0
2020-08-06T07:00:00Z,19.472,19.282,12.11,5.757,19.438,0,0,NA,0
2020-08-06T07:30:00Z,19.377,19.377,11.916,5.757,19.362,0,0,NA,0
2020-08-06T08:00:00Z,19.377,19.282,12.013,5.86,19.295,0,0,NA,0
2020-08-06T08:30:00Z,19.377,19.377,12.497,5.962,19.253,0,0,NA,0
2020-08-06T09:00:00Z,19.187,19.377,12.304,5.962,19.169,0,0,NA,0
2020-08-06T09:30:00Z,19.187,19.377,12.304,6.064,19.11,0,0,NA,0
2020-08-06T10:00:00Z,19.187,19.282,11.916,6.064,19.052,0,0,NA,0
2020-08-06T10:30:00Z,19.092,19.282,12.013,5.86,19.027,0,0,NA,0
2020-08-06T11:00:00Z,19.092,19.187,12.207,5.86,18.968,0,0,NA,0
2020-08-06T11:30:00Z,18.996,19.187,12.013,5.962,18.901,0,0,NA,0
2020-08-06T12:00:00Z,18.996,19.092,11.819,5.962,18.842,0,0,NA,0
2020-08-06T12:30:00Z,18.901,19.092,12.401,5.962,18.817,0,129.2,NA,0
2020-08-06T13:00:00Z,18.901,19.092,12.304,5.962,18.766,21.5,538.2,NA,0
2020-08-06T13:30:00Z,18.901,19.092,11.916,5.86,18.775,21.5,398.3,NA,0
2020-08-06T14:00:00Z,18.901,18.996,12.304,5.86,18.749,0,107.6,NA,0
2020-08-06T14:30:00Z,18.901,18.996,11.916,5.86,18.724,32.3,656.6,NA,0
2020-08-06T15:00:00Z,18.901,18.996,11.916,5.962,18.724,43.1,699.7,NA,0
2020-08-06T15:30:00Z,18.901,18.996,12.207,6.064,18.716,107.6,1980.6,NA,21.5
2020-08-06T16:00:00Z,18.901,18.996,12.11,5.962,18.733,43.1,667.4,NA,0
2020-08-06T16:30:00Z,18.996,18.996,12.013,5.962,18.724,150.7,2669.5,NA,32.3
2020-08-06T17:00:00Z,19.092,19.092,12.304,5.86,18.724,193.8,3616.7,NA,43.1
2020-08-06T17:30:00Z,19.472,19.282,12.207,6.064,18.808,538.2,4822.3,NA,139.9
2020-08-06T18:00:00Z,19.662,19.472,12.207,6.064,18.8,667.4,9644.5,NA,183
2020-08-06T18:30:00Z,19.853,19.662,12.497,5.962,18.833,1108.7,7577.8,NA,204.5
2020-08-06T19:00:00Z,19.758,19.853,12.207,6.064,18.892,1291.7,85422.8,NA,161.5
2020-08-06T19:30:00Z,19.853,20.043,12.497,6.064,19.06,904.2,26178,NA,161.5
2020-08-06T20:00:00Z,19.567,19.472,12.304,5.962,19.161,193.8,4133.4,NA,10.8
2020-08-06T20:30:00Z,19.472,19.662,12.207,6.166,19.169,441.3,7233.4,NA,43.1
2020-08-06T21:00:00Z,19.472,19.567,11.722,6.064,19.211,118.4,4133.4,NA,32.3
2020-08-06T21:30:00Z,19.948,20.138,12.401,6.268,19.262,1377.8,13777.9,NA,129.2
2020-08-06T22:00:00Z,20.043,19.853,12.594,6.471,19.27,807.3,5166.7,NA,64.6
2020-08-06T22:30:00Z,19.853,19.853,12.98,6.166,19.354,150.7,4650,NA,75.3
2020-08-06T23:00:00Z,19.853,19.853,12.497,5.86,19.463,129.2,3100,NA,21.5
2020-08-06T23:30:00Z,19.948,19.948,12.98,6.166,19.48,139.9,1377.8,NA,0
2020-08-07T00:00:00Z,19.948,19.853,12.69,5.962,19.48,301.4,1808.3,NA,21.5
2020-08-07T00:30:00Z,20.043,19.853,12.497,5.962,19.471,430.6,1550,NA,21.5
2020-08-07T01:00:00Z,19.758,19.758,12.98,5.86,19.429,452.1,1033.3,NA,10.8
2020-08-07T01:30:00Z,19.567,19.662,12.304,6.064,19.379,21.5,592,NA,0
2020-08-07T02:00:00Z,19.472,19.662,12.11,5.86,19.362,21.5,753.5,NA,0
2020-08-07T02:30:00Z,19.472,19.567,12.207,6.166,19.329,0,226,NA,0
2020-08-07T03:00:00Z,19.472,19.567,12.401,5.962,19.329,0,32.3,NA,0
2020-08-07T03:30:00Z,19.472,19.567,12.207,5.86,19.312,0,0,NA,0
2020-08-07T04:00:00Z,19.472,19.567,12.594,5.86,19.278,0,0,NA,0
2020-08-07T04:30:00Z,19.377,19.472,12.013,5.655,19.253,0,0,NA,0
2020-08-07T05:00:00Z,19.282,19.472,11.334,5.86,19.194,0,0,NA,0
2020-08-07T05:30:00Z,19.282,19.377,12.11,5.86,19.127,0,0,NA,0
2020-08-07T06:00:00Z,19.282,19.377,12.304,5.86,19.119,0,0,NA,0
2020-08-07T06:30:00Z,19.187,19.282,12.11,5.86,19.052,0,0,NA,0
2020-08-07T07:00:00Z,19.187,19.282,12.304,5.962,19.001,0,0,NA,0
2020-08-07T07:30:00Z,19.092,19.187,12.207,5.962,18.959,0,0,NA,0
