datetime,irr_0,irr_10,irr_2,irr_4,irr_6,irr_8
2020-06-29T01:00:00Z,129.2,64.6,333.7,53.8,NA,10.8
2020-06-29T01:30:00Z,161.5,64.6,430.6,64.6,NA,10.8
2020-06-29T02:00:00Z,43.1,0,118.4,10.8,NA,0
2020-06-29T02:30:00Z,21.5,0,96.9,0,NA,0
2020-06-29T03:00:00Z,0,0,10.8,0,NA,0
2020-06-29T03:30:00Z,0,0,0,0,NA,0
2020-06-29T04:00:00Z,0,0,0,0,NA,0
2020-06-29T04:30:00Z,0,0,0,0,NA,0
2020-06-29T05:00:00Z,0,0,0,0,NA,0
2020-06-29T05:30:00Z,0,0,0,0,NA,0
2020-06-29T06:00:00Z,0,0,0,0,NA,0
2020-06-29T06:30:00Z,0,0,0,0,NA,0
2020-06-29T07:00:00Z,0,0,0,0,NA,0
2020-06-29T07:30:00Z,0,0,0,0,NA,0
2020-06-29T08:00:00Z,0,0,0,0,NA,0
2020-06-29T08:30:00Z,0,0,0,0,NA,0
2020-06-29T09:00:00Z,0,0,0,0,NA,0
2020-06-29T09:30:00Z,0,0,0,0,NA,0
2020-06-29T10:00:00Z,0,0,0,0,NA,0
2020-06-29T10:30:00Z,0,0,0,0,NA,0
2020-06-29T11:00:00Z,0,0,0,0,NA,0
2020-06-29T11:30:00Z,0,0,0,0,NA,0
2020-06-29T12:00:00Z,0,0,10.8,0,NA,0
2020-06-29T12:30:00Z,64.6,0,129.2,10.8,NA,0
2020-06-29T13:00:00Z,64.6,10.8,183,10.8,NA,0
2020-06-29T13:30:00Z,75.3,10.8,236.8,21.5,NA,0
2020-06-29T14:00:00Z,86.1,21.5,376.7,32.3,NA,10.8
2020-06-29T14:30:00Z,193.8,53.8,602.8,75.3,NA,21.5
2020-06-29T15:00:00Z,312.2,96.9,871.9,129.2,NA,43.1
2020-06-29T15:30:00Z,753.5,193.8,1980.6,269.1,NA,107.6
2020-06-29T16:00:00Z,430.6,161.5,1722.2,183,NA,75.3
2020-06-29T16:30:00Z,452.1,172.2,1076.4,139.9,NA,64.6
2020-06-29T17:00:00Z,549,247.6,1550,172.2,NA,96.9
2020-06-29T17:30:00Z,527.4,129.2,1463.9,183,NA,96.9
2020-06-29T18:00:00Z,990.3,430.6,2238.9,279.9,NA,161.5
2020-06-29T18:30:00Z,914.9,215.3,2152.8,269.1,NA,150.7
2020-06-29T19:00:00Z,678.1,161.5,1550,193.8,NA,107.6
2020-06-29T19:30:00Z,645.8,150.7,1636.1,193.8,NA,107.6
2020-06-29T20:00:00Z,624.3,139.9,1108.7,183,NA,96.9
2020-06-29T20:30:00Z,592,161.5,1044.1,215.3,NA,118.4
2020-06-29T21:00:00Z,764.2,204.5,1636.1,258.3,NA,139.9
2020-06-29T21:30:00Z,828.8,172.2,2066.7,258.3,NA,139.9
2020-06-29T22:00:00Z,527.4,107.6,1184,161.5,NA,86.1
2020-06-29T22:30:00Z,462.9,96.9,1076.4,139.9,NA,75.3
2020-06-29T23:00:00Z,366,161.5,2325,129.2,NA,258.3
2020-06-29T23:30:00Z,193.8,96.9,1463.9,75.3,NA,183
2020-06-30T00:00:00Z,226,107.6,1722.2,96.9,NA,204.5
2020-06-30T00:30:00Z,290.6,129.2,2411.1,118.4,NA,247.6
2020-06-30T01:00:00Z,161.5,43.1,1151.7,53.8,NA,129.2
2020-06-30T01:30:00Z,118.4,21.5,764.2,32.3,NA,86.1
2020-06-30T02:00:00Z,75.3,10.8,549,21.5,NA,53.8
2020-06-30T02:30:00Z,21.5,0,258.3,0,NA,21.5
2020-06-30T03:00:00Z,0,0,86.1,0,NA,0
2020-06-30T03:30:00Z,0,0,10.8,0,NA,0
2020-06-30T04:00:00Z,0,0,0,0,NA,0
2020-06-30T04:30:00Z,0,0,0,0,NA,0
2020-06-30T05:00:00Z,0,0,0,0,NA,0
2020-06-30T05:30:00Z,0,0,0,0,NA,0
2020-06-30T06:00:00Z,0,0,0,0,NA,0
2020-06-30T06:30:00Z,0,0,0,0,NA,0
2020-06-30T07:00:00Z,0,0,0,0,NA,0
2020-06-30T07:30:00Z,0,0,0,0,NA,0
2020-06-30T08:00:00Z,0,0,0,0,NA,0
2020-06-30T08:30:00Z,0,0,0,0,NA,0
2020-06-30T09:00:00Z,0,0,0,0,NA,0
2020-06-30T09:30:00Z,0,0,0,0,NA,0
2020-06-30T10:00:00Z,0,0,0,0,NA,0
2020-06-30T10:30:00Z,0,0,0,0,NA,0
2020-06-30T11:00:00Z,0,0,0,0,NA,0
2020-06-30T11:30:00Z,0,0,0,0,NA,0
2020-06-30T12:00:00Z,0,0,53.8,0,NA,0
2020-06-30T12:30:00Z,32.3,0,269.1,0,NA,21.5
2020-06-30T13:00:00Z,43.1,0,312.2,10.8,NA,32.3
2020-06-30T13:30:00Z,75.3,10.8,505.9,21.5,NA,53.8
2020-06-30T14:00:00Z,43.1,0,387.5,10.8,NA,32.3
2020-06-30T14:30:00Z,107.6,21.5,914.9,32.3,NA,86.1
2020-06-30T15:00:00Z,139.9,32.3,1022.6,43.1,NA,107.6
2020-06-30T15:30:00Z,172.2,43.1,1184,53.8,NA,139.9
2020-06-30T16:00:00Z,226,64.6,1636.1,86.1,NA,183
2020-06-30T16:30:00Z,376.7,107.6,2755.6,118.4,NA,290.6
2020-06-30T17:00:00Z,355.2,96.9,2411.1,118.4,NA,269.1
2020-06-30T17:30:00Z,473.6,139.9,3444.5,161.5,NA,376.7
2020-06-30T18:00:00Z,538.2,172.2,3788.9,193.8,NA,452.1
2020-06-30T18:30:00Z,549,161.5,3616.7,204.5,NA,441.3
2020-06-30T19:00:00Z,549,139.9,3616.7,161.5,NA,376.7
2020-06-30T19:30:00Z,581.3,161.5,4822.3,204.5,NA,430.6
2020-06-30T20:00:00Z,462.9,150.7,3444.5,183,NA,419.8
2020-06-30T20:30:00Z,409,107.6,3100,118.4,NA,290.6
