datetime,wtr_0,wtr_10,wtr_2,wtr_4,wtr_6,wtr_8,wtr_1
2020-07-11T05:30:00Z,18.711,10.063,18.521,14.325,12.401,11.334,18.589
2020-07-11T06:00:00Z,18.711,10.259,18.521,14.325,12.497,11.431,18.513
2020-07-11T06:30:00Z,18.616,10.357,18.521,14.421,12.497,11.431,18.412
2020-07-11T07:00:00Z,18.521,10.357,18.521,14.23,12.787,11.625,18.362
2020-07-11T07:30:00Z,18.426,10.553,18.521,14.325,13.076,11.722,18.303
2020-07-11T08:00:00Z,18.426,10.553,18.426,14.804,12.883,11.722,18.244
2020-07-11T08:30:00Z,18.426,10.553,18.236,14.996,12.594,11.625,18.218
2020-07-11T09:00:00Z,18.331,10.651,18.236,14.709,12.69,11.722,18.185
2020-07-11T09:30:00Z,18.236,10.651,17.76,14.517,12.787,11.722,18.143
2020-07-11T10:00:00Z,18.236,10.651,17.379,14.421,12.883,11.916,18.084
2020-07-11T10:30:00Z,18.14,10.651,17.189,14.804,12.594,12.013,18.025
2020-07-11T11:00:00Z,18.14,10.553,17.189,14.325,13.076,11.819,17.999
2020-07-11T11:30:00Z,18.14,10.553,16.999,14.325,12.98,11.722,17.94
2020-07-11T12:00:00Z,18.045,10.455,17.094,14.23,12.883,11.819,17.864
2020-07-11T12:30:00Z,17.95,10.455,17.284,14.325,12.98,12.013,17.788
2020-07-11T13:00:00Z,17.95,10.455,17.379,14.421,13.173,11.916,17.746
2020-07-11T13:30:00Z,17.855,10.455,17.189,14.421,13.365,11.722,17.645
2020-07-11T14:00:00Z,17.855,10.651,16.999,14.421,13.173,12.207,17.628
2020-07-11T14:30:00Z,17.855,10.651,17.665,14.613,13.365,12.013,17.653
2020-07-11T15:00:00Z,18.045,10.748,17.95,14.804,13.654,12.11,17.67
2020-07-11T15:30:00Z,18.14,10.651,17.95,14.9,13.75,12.11,17.704
2020-07-11T16:00:00Z,18.14,10.651,18.236,14.9,13.654,12.304,17.754
2020-07-11T16:30:00Z,18.331,10.846,18.616,15.091,13.558,12.304,17.754
2020-07-11T17:00:00Z,18.521,10.944,18.806,15.187,13.269,12.304,17.89
2020-07-11T17:30:00Z,18.616,10.944,18.806,14.9,13.365,12.401,17.965
2020-07-11T18:00:00Z,19.092,11.041,18.14,15.282,13.461,12.207,17.965
2020-07-11T18:30:00Z,19.377,10.944,18.236,15.282,13.558,12.207,17.999
2020-07-11T19:00:00Z,19.758,10.944,17.665,15.091,13.269,12.013,18.151
2020-07-11T19:30:00Z,20.329,10.748,16.999,15.091,13.558,12.497,18.21
2020-07-11T20:00:00Z,20.424,10.455,17.189,15.282,13.75,12.304,17.957
2020-07-11T20:30:00Z,20.234,10.553,17.475,15.282,13.75,12.401,18.269
2020-07-11T21:00:00Z,20.615,10.455,16.903,15.76,14.038,12.207,18.067
2020-07-11T21:30:00Z,19.758,10.455,17.76,15.664,13.846,12.401,17.704
2020-07-11T22:00:00Z,20.805,10.455,17.475,15.569,13.942,12.401,18.092
2020-07-11T22:30:00Z,20.615,10.748,18.236,15.187,13.846,12.594,18.681
2020-07-11T23:00:00Z,20.805,10.553,17.665,15.569,13.75,12.304,18.235
2020-07-11T23:30:00Z,22.717,10.455,17.95,15.282,13.461,12.11,18.631
2020-07-12T00:00:00Z,20.71,10.455,18.045,15.664,13.558,12.304,18.665
2020-07-12T00:30:00Z,20.234,10.161,18.236,15.378,13.558,11.916,18.631
2020-07-12T01:00:00Z,20.996,10.063,18.045,15.473,13.942,12.207,18.833
2020-07-12T01:30:00Z,20.519,10.357,17.76,15.282,13.846,11.916,19.076
2020-07-12T02:00:00Z,20.234,10.357,17.95,15.378,13.654,12.013,19.152
2020-07-12T02:30:00Z,19.758,10.553,17.475,15.282,13.654,12.013,19.085
2020-07-12T03:00:00Z,19.662,10.357,18.236,15.282,13.654,12.013,19.043
2020-07-12T03:30:00Z,19.472,10.357,18.426,15.091,13.461,11.819,19.001
2020-07-12T04:00:00Z,19.377,10.455,18.521,14.996,12.98,11.625,19.16
2020-07-12T04:30:00Z,19.377,10.357,18.806,15.187,12.883,11.431,19.169
2020-07-12T05:00:00Z,19.758,10.259,18.236,15.282,12.69,11.528,19.177
2020-07-12T05:30:00Z,19.567,10.455,18.236,15.282,12.497,11.625,19.169
2020-07-12T06:00:00Z,19.377,10.357,18.521,14.9,12.497,11.528,19.118
2020-07-12T06:30:00Z,19.282,10.259,18.236,15.091,12.98,11.528,19.135
2020-07-12T07:00:00Z,19.377,10.259,18.711,15.091,13.076,11.528,19.118
2020-07-12T07:30:00Z,19.377,10.357,18.711,15.569,12.98,11.334,19.118
2020-07-12T08:00:00Z,19.377,10.357,18.045,15.378,13.269,11.528,19.051
2020-07-12T08:30:00Z,19.282,10.161,17.76,14.804,13.269,11.625,19.068
2020-07-12T09:00:00Z,19.282,10.357,17.855,15.091,13.173,11.528,19.068
2020-07-12T09:30:00Z,19.282,10.357,17.57,15.091,13.461,11.819,19.076
2020-07-12T10:00:00Z,19.282,10.357,17.665,15.091,13.365,11.722,19.051
2020-07-12T10:30:00Z,19.187,10.455,17.665,15.091,13.269,11.819,19.043
2020-07-12T11:00:00Z,19.187,10.357,17.57,14.996,13.269,11.722,18.992
2020-07-12T11:30:00Z,19.092,10.357,17.475,14.996,13.269,11.625,18.934
2020-07-12T12:00:00Z,19.092,10.455,17.379,14.996,13.269,11.625,18.875
2020-07-12T12:30:00Z,18.996,10.455,17.284,15.091,13.365,11.625,18.841
2020-07-12T13:00:00Z,18.996,10.553,17.094,14.9,13.461,11.722,18.782
2020-07-12T13:30:00Z,18.901,10.748,17.284,14.9,13.461,11.722,18.698
2020-07-12T14:00:00Z,18.996,10.944,17.76,14.996,13.461,11.819,18.673
2020-07-12T14:30:00Z,19.092,10.944,17.95,14.996,13.558,12.11,18.69
2020-07-12T15:00:00Z,18.996,10.944,17.57,15.091,13.558,12.207,18.673
2020-07-12T15:30:00Z,18.996,10.846,17.284,14.996,13.558,12.11,18.648
2020-07-12T16:00:00Z,19.187,10.846,17.379,15.187,13.654,12.207,18.631
2020-07-12T16:30:00Z,19.567,10.846,17.57,15.378,13.654,12.207,18.631
2020-07-12T17:00:00Z,19.758,10.846,17.57,15.473,13.654,12.207,18.707
2020-07-12T17:30:00Z,19.282,10.748,17.379,15.282,13.654,12.304,18.656
2020-07-12T18:00:00Z,19.853,10.846,17.855,15.951,13.846,12.401,18.673
2020-07-12T18:30:00Z,19.758,10.846,17.95,16.046,13.846,12.401,18.816
2020-07-12T19:00:00Z,19.377,10.846,18.331,15.951,13.846,12.69,18.69
2020-07-12T19:30:00Z,19.377,10.651,18.331,16.046,14.038,12.497,18.791
2020-07-12T20:00:00Z,19.187,10.651,18.521,16.046,14.038,12.497,18.723
2020-07-12T20:30:00Z,19.377,10.748,19.187,16.713,14.134,12.594,18.74
2020-07-12T21:00:00Z,19.282,10.651,19.758,16.903,14.325,12.594,18.715
2020-07-12T21:30:00Z,19.567,10.455,19.567,16.999,14.421,12.497,18.808
2020-07-12T22:00:00Z,19.567,10.651,19.567,17.189,14.421,12.594,19.034
2020-07-12T22:30:00Z,19.662,10.553,19.472,16.618,14.325,12.401,19.135
2020-07-12T23:00:00Z,19.758,10.357,19.282,16.903,14.038,12.304,19.303
2020-07-12T23:30:00Z,20.138,9.965,19.092,17.475,13.942,12.11,19.295
2020-07-13T00:00:00Z,19.853,9.768,18.901,17.379,14.038,11.916,19.328
2020-07-13T00:30:00Z,20.519,9.768,19.092,17.475,13.942,11.819,19.311
2020-07-13T01:00:00Z,20.138,9.866,18.901,16.999,13.558,11.625,19.228
2020-07-13T01:30:00Z,19.567,9.965,18.711,16.523,13.558,11.722,18.715
2020-07-13T02:00:00Z,19.472,10.161,18.806,15.855,13.558,11.819,19.169
2020-07-13T02:30:00Z,19.377,10.259,18.711,16.141,13.558,11.916,19.127
2020-07-13T03:00:00Z,19.187,10.455,18.806,15.664,13.173,11.819,19.051
2020-07-13T03:30:00Z,19.092,10.357,18.901,15.378,13.365,11.722,18.959
2020-07-13T04:00:00Z,19.092,10.357,18.806,16.332,13.173,11.819,18.9
2020-07-13T04:30:00Z,18.996,10.357,18.996,16.237,13.173,11.916,18.774
2020-07-13T05:00:00Z,18.996,10.357,18.996,14.996,12.883,11.819,18.841
2020-07-13T05:30:00Z,18.996,10.357,18.901,14.613,12.883,11.722,18.875
2020-07-13T06:00:00Z,18.996,10.553,18.996,14.421,12.883,11.722,18.883
2020-07-13T06:30:00Z,19.092,10.357,18.996,14.517,12.787,11.819,18.967
2020-07-13T07:00:00Z,19.092,10.357,18.901,14.421,12.883,11.722,18.917
2020-07-13T07:30:00Z,18.996,10.455,18.901,14.421,13.076,11.722,18.858
2020-07-13T08:00:00Z,18.901,10.259,18.901,14.517,12.98,11.528,18.766
2020-07-13T08:30:00Z,18.901,10.455,18.901,14.613,13.076,11.625,18.732
2020-07-13T09:00:00Z,18.806,10.455,18.806,14.613,13.269,11.819,18.681
2020-07-13T09:30:00Z,18.806,10.651,18.806,14.804,13.269,11.916,18.656
2020-07-13T10:00:00Z,18.711,10.846,18.521,14.996,13.269,12.11,18.58
2020-07-13T10:30:00Z,18.711,10.846,18.711,14.9,13.173,12.11,18.547
2020-07-13T11:00:00Z,18.616,10.846,18.616,14.9,13.269,12.304,18.505
2020-07-13T11:30:00Z,18.616,11.041,18.521,14.996,13.365,12.11,18.421
2020-07-13T12:00:00Z,18.521,11.139,18.426,14.996,13.365,12.11,18.362
2020-07-13T12:30:00Z,18.426,10.944,18.426,14.996,13.365,12.207,18.277
2020-07-13T13:00:00Z,18.426,10.944,18.331,14.996,13.461,12.401,18.218
2020-07-13T13:30:00Z,18.331,10.944,18.236,15.187,13.558,12.594,18.151
2020-07-13T14:00:00Z,18.236,10.553,18.236,15.091,13.75,12.69,18.092
2020-07-13T14:30:00Z,18.426,10.651,18.806,15.187,13.846,12.69,18.109
2020-07-13T15:00:00Z,18.521,10.553,18.901,15.187,13.75,12.594,18.143
2020-07-13T15:30:00Z,18.616,10.259,18.806,15.187,13.846,12.883,18.193
2020-07-13T16:00:00Z,18.711,10.259,18.426,15.378,13.942,12.883,18.218
2020-07-13T16:30:00Z,18.711,10.455,18.711,15.569,14.038,12.69,18.311
2020-07-13T17:00:00Z,19.187,10.455,18.901,15.569,14.23,12.98,18.378
2020-07-13T17:30:00Z,18.996,10.553,19.092,15.76,14.325,12.787,18.429
2020-07-13T18:00:00Z,19.282,10.553,19.187,15.855,14.421,12.497,18.522
2020-07-13T18:30:00Z,19.282,10.651,18.901,15.951,14.23,12.401,18.572
2020-07-13T19:00:00Z,19.472,10.455,19.377,15.664,14.709,12.401,18.597
2020-07-13T19:30:00Z,19.758,10.455,18.996,16.141,14.709,12.304,18.69
2020-07-13T20:00:00Z,19.662,10.259,18.996,16.141,14.517,12.207,18.707
2020-07-13T20:30:00Z,19.567,10.357,18.901,16.332,14.517,12.207,18.681
2020-07-13T21:00:00Z,20.043,10.455,19.187,16.141,14.325,12.013,18.74
2020-07-13T21:30:00Z,20.043,10.455,19.092,16.427,14.709,11.916,18.732
2020-07-13T22:00:00Z,20.138,10.161,19.472,16.713,14.613,12.11,18.732
2020-07-13T22:30:00Z,19.187,10.063,19.092,16.237,14.421,11.916,18.732
2020-07-13T23:00:00Z,20.043,10.161,19.853,16.713,14.23,11.916,18.732
