datetime,lake,funct,mgO2_day
2020-09-06,UPH,NEP,-0.07426556555615953
2020-09-06,UPH,GPP2,0.04742077417411403
2020-09-06,UPH,R2,-0.08308841597906301
2020-09-06,UPH,NEP2,-0.03566764180494898
2020-09-07,UPH,GPP,0.17399695309455387
2020-09-07,UPH,R,-0.0839032671013075
2020-09-07,UPH,NEP,0.051999126953434845
2020-09-07,UPH,GPP2,0.17399695309455387
2020-09-07,UPH,R2,-0.0839032671013075
2020-09-07,UPH,NEP2,0.09009368599324638
2020-09-08,UPH,GPP,-0.053165766183985226
2020-09-08,UPH,R,0.04773743090275646
2020-09-08,UPH,NEP,0.016566364748846037
2020-09-08,UPH,GPP2,0.053165766183985226
2020-09-08,UPH,R2,-0.04773743090275646
2020-09-08,UPH,NEP2,0.005428335281228769
2020-09-09,UPH,GPP,-0.018003013584844844
2020-09-09,UPH,R,-0.002369376962453055
2020-09-09,UPH,NEP,-0.02160841341491468
2020-09-09,UPH,GPP2,0.018003013584844844
2020-09-09,UPH,R2,-0.002369376962453055
2020-09-09,UPH,NEP2,0.01563363662239179
2020-09-10,UPH,GPP,0.053166318272364656
2020-09-10,UPH,R,-0.085286849326081493
2020-09-10,UPH,NEP,-0.07170831137941681
2020-09-10,UPH,GPP2,0.053166318272364656
2020-09-10,UPH,R2,-0.085286849326081493
2020-09-10,UPH,NEP2,-0.03212053105371684
2020-09-11,UPH,GPP,0.13017306799461495
2020-09-11,UPH,R,-0.12029169354441546
2020-09-11,UPH,NEP,-0.04725116951182885
2020-09-11,UPH,GPP2,0.13017306799461495
2020-09-11,UPH,R2,-0.12029169354441546
2020-09-11,UPH,NEP2,0.009881374450199487
2020-09-12,UPH,GPP,0.05584027885230661
2020-09-12,UPH,R,-0.0829086918323919
2020-09-12,UPH,NEP,-0.06668281478136316
2020-09-12,UPH,GPP2,0.05584027885230661
2020-09-12,UPH,R2,-0.0829086918323919
2020-09-12,UPH,NEP2,-0.02706841298008529
2020-09-13,UPH,GPP,0.0530988760083362
2020-09-13,UPH,R,-0.06894436054206421
2020-09-13,UPH,NEP,-0.04874102300501538
2020-09-13,UPH,GPP2,0.0530988760083362
2020-09-13,UPH,R2,-0.06894436054206421
2020-09-13,UPH,NEP2,-0.015845484533728006
2020-09-14,UPH,GPP,0.06746419186014248
2020-09-14,UPH,R,-0.08841034599122416
2020-09-14,UPH,NEP,-0.06313391414181123
2020-09-14,UPH,GPP2,0.06746419186014248
2020-09-14,UPH,R2,-0.08841034599122416
2020-09-14,UPH,NEP2,-0.020946154131081682
2020-07-17,SAP,GPP,-0.08596291135451847
2020-07-17,SAP,R,0.13461888806481911
2020-07-17,SAP,NEP,0.09606576957709265
2020-07-17,SAP,GPP2,0.08596291135451847
2020-07-17,SAP,R2,-0.13461888806481911
2020-07-17,SAP,NEP2,-0.04865597671030064
2020-07-18,SAP,GPP,-0.30407224082512996
2020-07-18,SAP,R,0.32817814303883075
2020-07-18,SAP,NEP,0.1436119815160288
2020-07-18,SAP,GPP2,0.30407224082512996
2020-07-18,SAP,R2,-0.32817814303883075
2020-07-18,SAP,NEP2,-0.02410590221370079
2020-07-19,SAP,GPP,-0.3856340780457642
2020-07-19,SAP,R,0.41553256229794105
2020-07-19,SAP,NEP,0.1812103144881566
2020-07-19,SAP,GPP2,0.3856340780457642
2020-07-19,SAP,R2,-0.41553256229794105
2020-07-19,SAP,NEP2,-0.029898484252176838
2020-07-20,SAP,GPP,1.4200787939340969
2020-07-20,SAP,R,-0.9745787109874642
2020-07-20,SAP,NEP,0.09422320960116753
2020-07-20,SAP,GPP2,1.4200787939340969
2020-07-20,SAP,R2,-0.9745787109874642
2020-07-20,SAP,NEP2,0.4455000829466327
2020-07-22,SAP,GPP,-0.21111422002797237
2020-07-22,SAP,R,0.25483296558981083
2020-07-22,SAP,NEP,0.13669100399702727
2020-07-22,SAP,GPP2,0.21111422002797237
2020-07-22,SAP,R2,-0.25483296558981083
2020-07-22,SAP,NEP2,-0.04371874556183847
2020-07-23,SAP,GPP,-0.10020778834999503
2020-07-23,SAP,R,0.1472290853614938
2020-07-23,SAP,NEP,0.10088796649268181
2020-07-23,SAP,GPP2,0.10020778834999503
2020-07-23,SAP,R2,-0.1472290853614938
2020-07-23,SAP,NEP2,-0.047021297011498764
2020-07-24,SAP,GPP,0.018812746650730405
2020-07-24,SAP,R,0.2768274886315282
2020-07-24,SAP,NEP,0.39837219083555736
2020-07-24,SAP,GPP2,0.018812746650730405
2020-07-24,SAP,R2,-0.2768274886315282
2020-07-24,SAP,NEP2,-0.25801474198079777
2020-07-25,SAP,GPP,1.0386479474240762
2020-07-25,SAP,R,-0.658191474501616
2020-07-25,SAP,NEP,0.1437746533339177
2020-07-25,SAP,GPP2,1.0386479474240762
2020-07-25,SAP,R2,-0.658191474501616
2020-07-25,SAP,NEP2,0.3804564729224602
2020-07-26,SAP,GPP,-0.05721423414894351
2020-07-26,SAP,R,0.15873651525817747
2020-07-26,SAP,NEP,0.15995459631576867
2020-07-26,SAP,GPP2,0.05721423414894351
2020-07-26,SAP,R2,-0.15873651525817747
2020-07-26,SAP,NEP2,-0.10152228110923396
2020-07-27,SAP,GPP,0.7823918039067121
2020-07-27,SAP,R,-0.3348837233918965
2020-07-27,SAP,NEP,0.3241779197970003
2020-07-27,SAP,GPP2,0.7823918039067121
2020-07-27,SAP,R2,-0.3348837233918965
2020-07-27,SAP,NEP2,0.44750808051481566
2020-07-28,SAP,GPP,1.729424432060405
2020-07-28,SAP,R,-1.3997794053683124
2020-07-28,SAP,NEP,-0.19663779053305966
2020-07-28,SAP,GPP2,1.729424432060405
2020-07-28,SAP,R2,-1.3997794053683124
2020-07-28,SAP,NEP2,0.3296450266920927
2020-07-29,SAP,GPP,0.44409838633354176
2020-07-29,SAP,R,-0.5780795604889967
2020-07-29,SAP,NEP,-0.3532138835300093
2020-07-29,SAP,GPP2,0.44409838633354176
2020-07-29,SAP,R2,-0.5780795604889967
2020-07-29,SAP,NEP2,-0.1339811741554549
2020-07-30,SAP,GPP,0.7700364617653748
2020-07-30,SAP,R,-0.6587264628162869
2020-07-30,SAP,NEP,-0.13666146254133457
2020-07-30,SAP,GPP2,0.7700364617653748
2020-07-30,SAP,R2,-0.6587264628162869
2020-07-30,SAP,NEP2,0.11130999894908788
2020-07-31,SAP,GPP,2.3424488833386086
2020-07-31,SAP,R,-1.7417763487023752
2020-07-31,SAP,NEP,-0.05286068421196264
2020-07-31,SAP,GPP2,2.3424488833386086
2020-07-31,SAP,R2,-1.7417763487023752
2020-07-31,SAP,NEP2,0.6006725346362334
2020-08-01,SAP,GPP,3.370205617867368
2020-08-01,SAP,R,-3.4104508443004593
2020-08-01,SAP,NEP,-1.3283892181719579
2020-08-01,SAP,GPP2,3.370205617867368
2020-08-01,SAP,R2,-3.4104508443004593
2020-08-01,SAP,NEP2,-0.040245226433091474
2020-08-02,SAP,GPP,-1.5763865919902245
2020-08-02,SAP,R,-0.09277990109104305
2020-08-02,SAP,NEP,-1.7158747528854468
2020-08-02,SAP,GPP2,1.5763865919902245
2020-08-02,SAP,R2,-0.09277990109104305
2020-08-02,SAP,NEP2,1.4836066908991814
2020-08-03,SAP,GPP,2.6113714420860323
2020-08-03,SAP,R,-2.349716014854464
2020-08-03,SAP,NEP,-0.6238201628027635
2020-08-03,SAP,GPP2,2.6113714420860323
2020-08-03,SAP,R2,-2.349716014854464
2020-08-03,SAP,NEP2,0.26165542723156854
2020-08-04,SAP,GPP,3.472332223471313
2020-08-04,SAP,R,-3.682754514000232
2020-08-04,SAP,NEP,-1.6540913469942466
2020-08-04,SAP,GPP2,3.472332223471313
2020-08-04,SAP,R2,-3.682754514000232
2020-08-04,SAP,NEP2,-0.2104222905289186
2020-08-06,SAP,GPP,-0.14025748307573158
2020-08-06,SAP,R,0.25047399483152727
2020-08-06,SAP,NEP,0.2090749748489518
2020-08-06,SAP,GPP2,0.14025748307573158
2020-08-06,SAP,R2,-0.25047399483152727
2020-08-06,SAP,NEP2,-0.11021651175579569
2020-08-07,SAP,GPP,-0.1644989612518083
2020-08-07,SAP,R,0.10341895037468961
2020-08-07,SAP,NEP,-0.02100741500225505
2020-08-07,SAP,GPP2,0.1644989612518083
2020-08-07,SAP,R2,-0.10341895037468961
2020-08-07,SAP,NEP2,0.06108001087711869
2020-08-08,SAP,GPP,0.6748326122107251
2020-08-08,SAP,R,-0.5219332734541745
2020-08-08,SAP,NEP,-0.050424884842590875
2020-08-08,SAP,GPP2,0.6748326122107251
2020-08-08,SAP,R2,-0.5219332734541745
2020-08-08,SAP,NEP2,0.1528993387565506
2020-08-09,SAP,GPP,0.30612537348396174
2020-08-09,SAP,R,-0.20834218079519515
2020-08-09,SAP,NEP,0.016878444913646595
2020-08-09,SAP,GPP2,0.30612537348396174
2020-08-09,SAP,R2,-0.20834218079519515
2020-08-09,SAP,NEP2,0.09778319268876659
2020-08-10,SAP,GPP,0.057598542334800024
2020-08-10,SAP,R,0.22415027382647337
2020-08-10,SAP,NEP,0.3714982158147264
2020-08-10,SAP,GPP2,0.057598542334800024
2020-08-10,SAP,R2,-0.22415027382647337
2020-08-10,SAP,NEP2,-0.16655173149167335
2020-08-11,SAP,GPP,1.044980041254562
2020-08-11,SAP,R,-0.8258635450747313
2020-08-11,SAP,NEP,-0.11431685429677477
2020-08-11,SAP,GPP2,1.044980041254562
2020-08-11,SAP,R2,-0.8258635450747313
2020-08-11,SAP,NEP2,0.21911649617983076
2020-08-12,SAP,GPP,1.2215768657679218
2020-08-12,SAP,R,-0.9550376873078746
2020-08-12,SAP,NEP,-0.11895485430496466
2020-08-12,SAP,GPP2,1.2215768657679218
2020-08-12,SAP,R2,-0.9550376873078746
2020-08-12,SAP,NEP2,0.26653917846004715
2020-08-13,SAP,GPP,0.9424330882708872
2020-08-13,SAP,R,-0.6495959231521458
2020-08-13,SAP,NEP,0.031412505134785475
2020-08-13,SAP,GPP2,0.9424330882708872
2020-08-13,SAP,R2,-0.6495959231521458
2020-08-13,SAP,NEP2,0.29283716511874147
2020-08-14,SAP,GPP,-0.06945935660927327
2020-08-14,SAP,R,0.26992433379568026
2020-08-14,SAP,NEP,0.31134662989504935
2020-08-14,SAP,GPP2,0.06945935660927327
2020-08-14,SAP,R2,-0.26992433379568026
2020-08-14,SAP,NEP2,-0.200464977186407
2020-08-15,SAP,GPP,0.9895100911193948
2020-08-15,SAP,R,-0.6010451067884068
2020-08-15,SAP,NEP,0.1474009898596831
2020-08-15,SAP,GPP2,0.9895100911193948
2020-08-15,SAP,R2,-0.6010451067884068
2020-08-15,SAP,NEP2,0.388464984330988
2020-08-16,SAP,GPP,0.4938561980505785
2020-08-16,SAP,R,-0.22808543116234387
2020-08-16,SAP,NEP,0.17511912884258635
2020-08-16,SAP,GPP2,0.4938561980505785
2020-08-16,SAP,R2,-0.22808543116234387
2020-08-16,SAP,NEP2,0.26577076688823464
2020-08-17,SAP,GPP,0.14572848499037955
2020-08-17,SAP,R,0.06444886383469806
2020-08-17,SAP,NEP,0.2377872191134522
2020-08-17,SAP,GPP2,0.14572848499037955
2020-08-17,SAP,R2,-0.06444886383469806
2020-08-17,SAP,NEP2,0.08127962115568149
2020-08-18,SAP,GPP,-0.35239185202616896
2020-08-18,SAP,R,0.42871710133184143
2020-08-18,SAP,NEP,0.2567402935659253
2020-08-18,SAP,GPP2,0.35239185202616896
2020-08-18,SAP,R2,-0.42871710133184143
2020-08-18,SAP,NEP2,-0.07632524930567247
2020-08-19,SAP,GPP,0.002493777435585154
2020-08-19,SAP,R,0.3903312055261862
2020-08-19,SAP,NEP,0.5593473418046592
2020-08-19,SAP,GPP2,0.002493777435585154
2020-08-19,SAP,R2,-0.3903312055261862
2020-08-19,SAP,NEP2,-0.38783742809060107
2020-08-20,SAP,GPP,0.7392893445440367
2020-08-20,SAP,R,-0.5723652005962047
2020-08-20,SAP,NEP,-0.07206178536562563
2020-08-20,SAP,GPP2,0.7392893445440367
2020-08-20,SAP,R2,-0.5723652005962047
2020-08-20,SAP,NEP2,0.16692414394783206
2020-08-21,SAP,GPP,0.27937602034519454
2020-08-21,SAP,R,-0.08114652604188467
2020-08-21,SAP,NEP,0.16556822109904573
2020-08-21,SAP,GPP2,0.27937602034519454
2020-08-21,SAP,R2,-0.08114652604188467
2020-08-21,SAP,NEP2,0.19822949430330988
2020-08-22,SAP,GPP,0.3591043975151968
2020-08-22,SAP,R,-0.18281425012170963
2020-08-22,SAP,NEP,0.10081766585566136
2020-08-22,SAP,GPP2,0.3591043975151968
2020-08-22,SAP,R2,-0.18281425012170963
2020-08-22,SAP,NEP2,0.17629014739348717
2020-08-23,SAP,GPP,-5.3610941502913985
2020-08-23,SAP,R,3.7500910910549905
2020-08-23,SAP,NEP,-0.04880402144575709
2020-08-23,SAP,GPP2,5.3610941502913985
2020-08-23,SAP,R2,-3.7500910910549905
2020-08-23,SAP,NEP2,1.611003059236408
2020-08-24,SAP,GPP,-0.8754417760625707
2020-08-24,SAP,R,0.5627522871275061
2020-08-24,SAP,NEP,-0.07088562660660076
2020-08-24,SAP,GPP2,0.8754417760625707
2020-08-24,SAP,R2,-0.5627522871275061
2020-08-24,SAP,NEP2,0.31268948893506454
2020-08-25,SAP,GPP,0.9031247953178914
2020-08-25,SAP,R,-0.7698870774035536
2020-08-25,SAP,NEP,-0.19962774419129845
2020-08-25,SAP,GPP2,0.9031247953178914
2020-08-25,SAP,R2,-0.7698870774035536
2020-08-25,SAP,NEP2,0.1332377179143378
2020-08-26,SAP,GPP,0.3068689915519746
2020-08-26,SAP,R,-0.06343660375426217
2020-08-26,SAP,NEP,0.21763073014060377
2020-08-26,SAP,GPP2,0.3068689915519746
2020-08-26,SAP,R2,-0.06343660375426217
2020-08-26,SAP,NEP2,0.24343238779771242
2020-08-27,SAP,GPP,0.20321826361038497
2020-08-27,SAP,R,0.04278235035531666
2020-08-27,SAP,NEP,0.2662698890425921
2020-08-27,SAP,GPP2,0.20321826361038497
2020-08-27,SAP,R2,-0.04278235035531666
2020-08-27,SAP,NEP2,0.1604359132550683
2020-08-28,SAP,GPP,1.1968970883493897
2020-08-28,SAP,R,-0.8558057724383288
2020-08-28,SAP,NEP,-0.027572086713172114
2020-08-28,SAP,GPP2,1.1968970883493897
2020-08-28,SAP,R2,-0.8558057724383288
2020-08-28,SAP,NEP2,0.3410913159110609
2020-08-29,SAP,GPP,0.436045924972934
2020-08-29,SAP,R,-0.31287639747238416
2020-08-29,SAP,NEP,-0.011621850931529
2020-08-29,SAP,GPP2,0.436045924972934
2020-08-29,SAP,R2,-0.31287639747238416
2020-08-29,SAP,NEP2,0.12316952750054982
2020-08-30,SAP,GPP,0.69872842123221
2020-08-30,SAP,R,-0.5277826230741339
2020-08-30,SAP,NEP,-0.06406918141245888
2020-08-30,SAP,GPP2,0.69872842123221
2020-08-30,SAP,R2,-0.5277826230741339
2020-08-30,SAP,NEP2,0.1709457981580761
2020-08-31,SAP,GPP,0.6078170025799224
2020-08-31,SAP,R,-0.5169433447695251
2020-08-31,SAP,NEP,-0.13985012126260404
2020-08-31,SAP,GPP2,0.6078170025799224
2020-08-31,SAP,R2,-0.5169433447695251
2020-08-31,SAP,NEP2,0.09087365781039736
2020-09-01,SAP,GPP,0.8521761235588271
2020-09-01,SAP,R,-0.5092539754994371
2020-09-01,SAP,NEP,0.1174023418782391
2020-09-01,SAP,GPP2,0.8521761235588271
2020-09-01,SAP,R2,-0.5092539754994371
2020-09-01,SAP,NEP2,0.34292214805939003
2020-09-02,SAP,GPP,0.42065625320643096
2020-09-02,SAP,R,-0.22556647223371584
2020-09-02,SAP,NEP,0.09550121844135084
2020-09-02,SAP,GPP2,0.42065625320643096
2020-09-02,SAP,R2,-0.22556647223371584
2020-09-02,SAP,NEP2,0.19508978097271512
2020-09-03,SAP,GPP,0.5869696058369462
2020-09-03,SAP,R,-0.2653131308518881
2020-09-03,SAP,NEP,0.20516427988340932
2020-09-03,SAP,GPP2,0.5869696058369462
2020-09-03,SAP,R2,-0.2653131308518881
2020-09-03,SAP,NEP2,0.3216564749850581
2020-09-04,SAP,GPP,0.8217387917149332
2020-09-04,SAP,R,-0.5312616682492027
2020-09-04,SAP,NEP,0.05474097210570781
2020-09-04,SAP,GPP2,0.8217387917149332
2020-09-04,SAP,R2,-0.5312616682492027
2020-09-04,SAP,NEP2,0.2904771234657305
2020-09-05,SAP,GPP,0.2546337317624537
2020-09-05,SAP,R,-0.050134792804776306
2020-09-05,SAP,NEP,0.18278986632720495
2020-09-05,SAP,GPP2,0.2546337317624537
2020-09-05,SAP,R2,-0.050134792804776306
2020-09-05,SAP,NEP2,0.20449893895767737
2020-09-06,SAP,GPP,0.34288780356500437
2020-09-06,SAP,R,-0.16252062913115733
2020-09-06,SAP,NEP,0.10661896220851456
2020-09-06,SAP,GPP2,0.34288780356500437
2020-09-06,SAP,R2,-0.16252062913115733
2020-09-06,SAP,NEP2,0.18036717443384703
2020-09-07,SAP,GPP,0.26904201914396286
2020-09-07,SAP,R,-0.3804520020128965
2020-09-07,SAP,NEP,-0.2877823053564867
2020-09-07,SAP,GPP2,0.26904201914396286
2020-09-07,SAP,R2,-0.3804520020128965
2020-09-07,SAP,NEP2,-0.11140998286893361
2020-09-08,SAP,GPP,0.6730999593790954
2020-09-08,SAP,R,-0.3565418338745349
2020-09-08,SAP,NEP,0.1542140492093525
2020-09-08,SAP,GPP2,0.6730999593790954
2020-09-08,SAP,R2,-0.3565418338745349
2020-09-08,SAP,NEP2,0.3165581255045605
2020-09-09,SAP,GPP,0.13247222059176048
2020-09-09,SAP,R,0.051114495688606876
2020-09-09,SAP,NEP,0.20846184517357308
2020-09-09,SAP,GPP2,0.13247222059176048
2020-09-09,SAP,R2,-0.051114495688606876
2020-09-09,SAP,NEP2,0.0813577249031536
2020-09-10,SAP,GPP,-0.12858343859065274
2020-09-10,SAP,R,0.14689632944667308
2020-09-10,SAP,NEP,0.08623925892830317
2020-09-10,SAP,GPP2,0.12858343859065274
2020-09-10,SAP,R2,-0.14689632944667308
2020-09-10,SAP,NEP2,-0.018312890856020336
2020-09-11,SAP,GPP,0.5274039210411068
2020-09-11,SAP,R,-0.2598706501163381
2020-09-11,SAP,NEP,0.14582927835843146
2020-09-11,SAP,GPP2,0.5274039210411068
2020-09-11,SAP,R2,-0.2598706501163381
2020-09-11,SAP,NEP2,0.2675332709247687
2020-09-12,SAP,GPP,0.02720161914526301
2020-09-12,SAP,R,0.027532858591614157
2020-09-12,SAP,NEP,0.06820978446391661
2020-09-12,SAP,GPP2,0.02720161914526301
2020-09-12,SAP,R2,-0.027532858591614157
2020-09-12,SAP,NEP2,-3.3123944635114755e-4
2020-09-13,SAP,GPP,0.4881733057691645
2020-09-13,SAP,R,-0.3260842304252677
2020-09-13,SAP,NEP,0.008161532731489084
2020-09-13,SAP,GPP2,0.4881733057691645
2020-09-13,SAP,R2,-0.3260842304252677
2020-09-13,SAP,NEP2,0.16208907534389683
2020-09-14,SAP,GPP,0.7452099117490103
2020-09-14,SAP,R,-0.48603786843770397
2020-09-14,SAP,NEP,0.02986153274870099
2020-09-14,SAP,GPP2,0.7452099117490103
2020-09-14,SAP,R2,-0.48603786843770397
2020-09-14,SAP,NEP2,0.25917204331130633
2021-06-18,SMT,GPP,-1.4072397812336797
2021-06-18,SMT,R,1.7674404443869907
2021-06-18,SMT,NEP,0.9559862715010653
2021-06-18,SMT,GPP2,1.4072397812336797
2021-06-18,SMT,R2,-1.7674404443869907
2021-06-18,SMT,NEP2,-0.360200663153311
2021-06-19,SMT,GPP,2.2649697596484852
2021-06-19,SMT,R,-1.9265966123399823
2021-06-19,SMT,NEP,-0.30595037888038246
2021-06-19,SMT,GPP2,2.2649697596484852
2021-06-19,SMT,R2,-1.9265966123399823
2021-06-19,SMT,NEP2,0.338373147308503
2021-06-20,SMT,GPP,0.4854724026394388
2021-06-20,SMT,R,0.0612437270517384
2021-06-20,SMT,NEP,0.571096654363727
2021-06-20,SMT,GPP2,0.4854724026394388
2021-06-20,SMT,R2,-0.0612437270517384
2021-06-20,SMT,NEP2,0.4242286755877004
2021-06-21,SMT,GPP,-0.5040504695035934
2021-06-21,SMT,R,0.9295017217014665
2021-06-21,SMT,NEP,0.7404270136934554
2021-06-21,SMT,GPP2,0.5040504695035934
2021-06-21,SMT,R2,-0.9295017217014665
2021-06-21,SMT,NEP2,-0.42545125219787305
2021-06-22,SMT,GPP,2.5649112689554268
2021-06-22,SMT,R,-1.7510325197817944
2021-06-22,SMT,NEP,0.23181104147885961
2021-06-22,SMT,GPP2,2.5649112689554268
2021-06-22,SMT,R2,-1.7510325197817944
2021-06-22,SMT,NEP2,0.8138787491736323
2021-06-23,SMT,GPP,1.9900183340496538
2021-06-23,SMT,R,-1.6223895460372997
2021-06-23,SMT,NEP,-0.174378690461618
2021-06-23,SMT,GPP2,1.9900183340496538
2021-06-23,SMT,R2,-1.6223895460372997
2021-06-23,SMT,NEP2,0.3676287880123541
2021-06-24,SMT,GPP,-0.2584798671081875
2021-06-24,SMT,R,0.20164305470299426
2021-06-24,SMT,NEP,0.010450109366404892
2021-06-24,SMT,GPP2,0.2584798671081875
2021-06-24,SMT,R2,-0.20164305470299426
2021-06-24,SMT,NEP2,0.05683681240519323
2021-06-25,SMT,GPP,0.8730678839775279
2021-06-25,SMT,R,-0.33582433402325484
2021-06-25,SMT,NEP,0.4282762458762173
2021-06-25,SMT,GPP2,0.8730678839775279
2021-06-25,SMT,R2,-0.33582433402325484
2021-06-25,SMT,NEP2,0.537243549954273
2021-06-26,SMT,GPP,0.7090955744260251
2021-06-26,SMT,R,-0.15139603923191655
2021-06-26,SMT,NEP,0.5107812810127247
2021-06-26,SMT,GPP2,0.7090955744260251
2021-06-26,SMT,R2,-0.15139603923191655
2021-06-26,SMT,NEP2,0.5576995351941085
2021-06-27,SMT,GPP,0.690988242487132
2021-06-27,SMT,R,-0.43128244815253014
2021-06-27,SMT,NEP,0.11675578232770084
2021-06-27,SMT,GPP2,0.690988242487132
2021-06-27,SMT,R2,-0.43128244815253014
2021-06-27,SMT,NEP2,0.25970579433460184
2021-06-28,SMT,GPP,1.3562194350838164
2021-06-28,SMT,R,-1.1547506114758224
2021-06-28,SMT,NEP,-0.1847309003586598
2021-06-28,SMT,GPP2,1.3562194350838164
2021-06-28,SMT,R2,-1.1547506114758224
2021-06-28,SMT,NEP2,0.201468823607994
2021-06-29,SMT,GPP,1.6985590737003544
2021-06-29,SMT,R,-1.119544348177623
2021-06-29,SMT,NEP,0.2072726696695622
2021-06-29,SMT,GPP2,1.6985590737003544
2021-06-29,SMT,R2,-1.119544348177623
2021-06-29,SMT,NEP2,0.5790147255227314
2021-06-30,SMT,GPP,0.968467461732551
2021-06-30,SMT,R,-0.5920863907305733
2021-06-30,SMT,NEP,0.18027082146305773
2021-06-30,SMT,GPP2,0.968467461732551
2021-06-30,SMT,R2,-0.5920863907305733
2021-06-30,SMT,NEP2,0.3763810710019777
2021-07-01,SMT,GPP,-0.9289713407469067
2021-07-01,SMT,R,0.836794785553957
2021-07-01,SMT,NEP,0.18806101929234398
2021-07-01,SMT,GPP2,0.9289713407469067
2021-07-01,SMT,R2,-0.836794785553957
2021-07-01,SMT,NEP2,0.09217655519294965
2021-07-02,SMT,GPP,0.5136072690302926
2021-07-02,SMT,R,-0.6966144962001622
2021-07-02,SMT,NEP,-0.4181156400704127
2021-07-02,SMT,GPP2,0.5136072690302926
2021-07-02,SMT,R2,-0.6966144962001622
2021-07-02,SMT,NEP2,-0.1830072271698696
2021-07-03,SMT,GPP,-0.6828786387480836
2021-07-03,SMT,R,1.1724423513131794
2021-07-03,SMT,NEP,0.886534317988856
2021-07-03,SMT,GPP2,0.6828786387480836
2021-07-03,SMT,R2,-1.1724423513131794
2021-07-03,SMT,NEP2,-0.4895637125650958
2021-07-04,SMT,GPP,2.1765117804942316
2021-07-04,SMT,R,-1.4178160164437497
2021-07-04,SMT,NEP,0.2880910575802058
2021-07-04,SMT,GPP2,2.1765117804942316
2021-07-04,SMT,R2,-1.4178160164437497
2021-07-04,SMT,NEP2,0.7586957640504819
2021-07-05,SMT,GPP,4.434389553801902
2021-07-05,SMT,R,-2.836113472067939
2021-07-05,SMT,NEP,0.6574706930799273
2021-07-05,SMT,GPP2,4.434389553801902
2021-07-05,SMT,R2,-2.836113472067939
2021-07-05,SMT,NEP2,1.5982760817339625
2021-07-06,SMT,GPP,2.2759753384010213
2021-07-06,SMT,R,-1.7001266759029667
2021-07-06,SMT,NEP,-0.014574310457541775
2021-07-06,SMT,GPP2,2.2759753384010213
2021-07-06,SMT,R2,-1.7001266759029667
2021-07-06,SMT,NEP2,0.5758486624980546
2021-07-07,SMT,GPP,-1.6596033607328964
2021-07-07,SMT,R,1.6797250525207803
2021-07-07,SMT,NEP,0.6075788548496104
2021-07-07,SMT,GPP2,1.6596033607328964
2021-07-07,SMT,R2,-1.6797250525207803
2021-07-07,SMT,NEP2,-0.020121691787883922
2021-07-08,SMT,GPP,-1.9110941337226597
2021-07-08,SMT,R,1.7619669876509623
2021-07-08,SMT,NEP,0.46590238005750834
2021-07-08,SMT,GPP2,1.9110941337226597
2021-07-08,SMT,R2,-1.7619669876509623
2021-07-08,SMT,NEP2,0.14912714607169741
2021-07-09,SMT,GPP,2.3630904398862764
2021-07-09,SMT,R,-1.5720405045476713
2021-07-09,SMT,NEP,0.24691724098864037
2021-07-09,SMT,GPP2,2.3630904398862764
2021-07-09,SMT,R2,-1.5720405045476713
2021-07-09,SMT,NEP2,0.7910499353386051
2021-07-10,SMT,GPP,0.5581059064230284
2021-07-10,SMT,R,-0.03240397555227829
2021-07-10,SMT,NEP,0.5180481067676512
2021-07-10,SMT,GPP2,0.5581059064230284
2021-07-10,SMT,R2,-0.03240397555227829
2021-07-10,SMT,NEP2,0.5257019308707501
2021-07-11,SMT,GPP,-0.2865970950055963
2021-07-11,SMT,R,0.6061897599720905
2021-07-11,SMT,NEP,0.5337820402362214
2021-07-11,SMT,GPP2,0.2865970950055963
2021-07-11,SMT,R2,-0.6061897599720905
2021-07-11,SMT,NEP2,-0.31959266496649413
2021-07-12,SMT,GPP,-0.32857891677910356
2021-07-12,SMT,R,0.24790233722405647
2021-07-12,SMT,NEP,0.0054383874494828
2021-07-12,SMT,GPP2,0.32857891677910356
2021-07-12,SMT,R2,-0.24790233722405647
2021-07-12,SMT,NEP2,0.08067657955504709
2021-07-13,SMT,GPP,1.5948758064093935
2021-07-13,SMT,R,-0.6894579522664315
2021-07-13,SMT,NEP,0.6706802334494053
2021-07-13,SMT,GPP2,1.5948758064093935
2021-07-13,SMT,R2,-0.6894579522664315
2021-07-13,SMT,NEP2,0.905417854142962
2021-07-14,SMT,GPP,0.8546601198445191
2021-07-14,SMT,R,-0.8279957694453933
2021-07-14,SMT,NEP,-0.2626581959076612
2021-07-14,SMT,GPP2,0.8546601198445191
2021-07-14,SMT,R2,-0.8279957694453933
2021-07-14,SMT,NEP2,0.026664350399125736
2021-07-15,SMT,GPP,-0.9998453198786976
2021-07-15,SMT,R,1.2694684053345162
2021-07-15,SMT,NEP,0.7153786333731726
2021-07-15,SMT,GPP2,0.9998453198786976
2021-07-15,SMT,R2,-1.2694684053345162
2021-07-15,SMT,NEP2,-0.2696230854558186
2021-07-16,SMT,GPP,0.6439605642204644
2021-07-16,SMT,R,-0.09609656542264483
2021-07-16,SMT,NEP,0.518095017872404
2021-07-16,SMT,GPP2,0.6439605642204644
2021-07-16,SMT,R2,-0.09609656542264483
2021-07-16,SMT,NEP2,0.5478639987978196
2021-07-17,SMT,GPP,1.8802488591140072
2021-07-17,SMT,R,-1.5895494846137164
2021-07-17,SMT,NEP,-0.26305429582268497
