datetime,wtr_0,wtr_2,wtr_3,wtr_4,wtr_6,wtr_1
2020-07-25T07:00:00Z,14.804,15.76,15.473,14.421,13.75,15.634
2020-07-25T07:30:00Z,14.804,15.664,15.664,14.421,13.654,15.608
2020-07-25T08:00:00Z,15.091,15.664,15.569,14.325,13.654,15.488
2020-07-25T08:30:00Z,15.378,15.569,15.378,14.421,13.558,15.437
2020-07-25T09:00:00Z,15.282,15.569,15.378,14.421,13.558,15.368
2020-07-25T09:30:00Z,15.378,15.473,15.187,14.421,13.654,15.325
2020-07-25T10:00:00Z,15.187,15.378,15.282,14.325,13.558,15.3
2020-07-25T10:30:00Z,13.942,15.378,15.187,14.325,13.558,15.214
2020-07-25T11:00:00Z,14.134,15.282,15.187,14.325,13.461,15.188
2020-07-25T11:30:00Z,14.23,15.282,15.282,14.23,13.654,15.102
2020-07-25T12:00:00Z,13.558,15.187,15.187,14.325,13.654,15.042
2020-07-25T12:30:00Z,13.846,15.187,15.091,14.325,13.461,15.007
2020-07-25T13:00:00Z,13.75,15.091,14.996,14.23,13.558,14.973
2020-07-25T13:30:00Z,14.23,15.091,14.996,14.325,13.461,14.93
2020-07-25T14:00:00Z,14.134,14.996,14.9,14.325,13.558,14.861
2020-07-25T14:30:00Z,17.379,15.091,14.9,14.421,13.558,14.869
2020-07-25T15:00:00Z,17.475,15.187,14.9,14.421,13.654,14.861
2020-07-25T15:30:00Z,18.806,15.187,14.9,14.517,13.558,14.852
2020-07-25T16:00:00Z,17.379,15.282,14.996,14.517,13.654,14.843
2020-07-25T16:30:00Z,19.758,15.378,15.091,14.709,13.75,14.886
2020-07-25T17:00:00Z,18.236,15.378,15.091,14.709,13.75,14.964
2020-07-25T17:30:00Z,21.664,15.378,15.187,14.804,13.846,15.016
2020-07-25T18:00:00Z,20.424,15.473,15.378,14.804,13.942,15.119
2020-07-25T18:30:00Z,21.378,15.664,15.473,14.804,14.038,15.308
2020-07-25T19:00:00Z,23.388,15.76,15.378,14.996,14.134,15.36
2020-07-25T19:30:00Z,21.76,15.76,15.473,14.804,14.23,15.531
2020-07-25T20:00:00Z,22.333,15.76,15.76,14.9,14.23,15.626
2020-07-25T20:30:00Z,22.525,15.76,15.664,15.282,14.325,15.694
2020-07-25T21:00:00Z,24.448,15.855,15.76,15.091,14.23,15.797
2020-07-25T21:30:00Z,23.966,15.951,15.569,15.187,14.23,15.993
2020-07-25T22:00:00Z,24.255,16.046,15.855,15.378,14.325,16.045
2020-07-25T22:30:00Z,24.738,16.141,15.855,15.378,14.23,16.258
2020-07-25T23:00:00Z,22.429,16.141,15.855,15.091,14.23,16.241
2020-07-25T23:30:00Z,21.76,16.237,15.76,15.187,14.325,16.301
2020-07-26T00:00:00Z,22.238,16.141,15.76,15.091,14.325,16.777
2020-07-26T00:30:00Z,21.76,16.046,15.855,14.996,14.23,16.411
2020-07-26T01:00:00Z,17.284,16.046,15.76,14.804,14.23,16.743
2020-07-26T01:30:00Z,20.329,16.141,15.664,14.9,14.23,16.573
2020-07-26T02:00:00Z,16.332,15.951,15.569,14.709,14.134,16.42
2020-07-26T02:30:00Z,15.951,16.046,15.378,14.804,14.134,16.386
2020-07-26T03:00:00Z,15.473,15.951,15.378,14.804,14.134,16.463
2020-07-26T03:30:00Z,15.378,15.951,15.473,14.709,14.134,16.607
2020-07-26T04:00:00Z,15.091,15.951,15.473,14.709,14.134,16.556
2020-07-26T04:30:00Z,14.9,16.046,15.473,14.709,14.23,16.463
2020-07-26T05:00:00Z,14.709,16.046,15.473,14.709,14.134,16.428
2020-07-26T05:30:00Z,14.709,15.951,15.378,14.709,14.134,16.309
2020-07-26T06:00:00Z,14.709,15.951,15.378,14.709,14.038,16.25
2020-07-26T06:30:00Z,14.804,15.951,15.378,14.709,14.038,16.139
2020-07-26T07:00:00Z,15.091,16.141,15.378,14.709,14.134,16.096
2020-07-26T07:30:00Z,14.996,16.141,15.473,14.613,14.134,15.993
2020-07-26T08:00:00Z,14.517,16.046,15.378,14.709,14.038,15.934
2020-07-26T08:30:00Z,14.517,16.046,15.473,14.709,14.038,15.874
2020-07-26T09:00:00Z,14.421,15.951,15.378,14.613,14.038,15.831
2020-07-26T09:30:00Z,14.325,15.951,15.473,14.613,13.942,15.788
2020-07-26T10:00:00Z,14.134,15.855,15.473,14.709,13.942,15.72
2020-07-26T10:30:00Z,14.613,15.76,15.378,14.709,13.942,15.634
2020-07-26T11:00:00Z,14.325,15.76,15.378,14.709,13.942,15.617
2020-07-26T11:30:00Z,14.325,15.664,15.378,14.613,14.038,15.557
2020-07-26T12:00:00Z,14.23,15.664,15.378,14.613,14.038,15.531
2020-07-26T12:30:00Z,14.421,15.569,15.378,14.613,14.038,15.463
2020-07-26T13:00:00Z,14.038,15.569,15.282,14.709,13.846,15.42
2020-07-26T13:30:00Z,14.421,15.569,15.282,14.613,13.846,15.394
2020-07-26T14:00:00Z,15.091,15.569,15.282,14.613,13.942,15.334
2020-07-26T14:30:00Z,18.711,15.664,15.378,14.804,13.942,15.368
2020-07-26T15:00:00Z,19.948,15.664,15.473,14.804,14.038,15.36
2020-07-26T15:30:00Z,18.045,15.76,15.473,14.9,14.134,15.36
2020-07-26T16:00:00Z,21.664,15.76,15.569,14.996,14.23,15.325
2020-07-26T16:30:00Z,22.238,15.855,15.569,15.091,14.23,15.454
2020-07-26T17:00:00Z,22.717,15.951,15.664,15.091,14.325,15.557
2020-07-26T17:30:00Z,23.1,16.046,15.664,15.187,14.517,15.686
2020-07-26T18:00:00Z,23.196,16.046,15.664,15.282,14.421,15.788
2020-07-26T18:30:00Z,23.388,16.046,15.76,15.282,14.613,15.899
2020-07-26T19:00:00Z,23.196,16.141,15.855,15.282,14.613,16.019
2020-07-26T19:30:00Z,22.717,16.141,15.855,15.378,14.709,16.164
2020-07-26T20:00:00Z,22.621,16.141,15.951,15.473,14.709,16.335
2020-07-26T20:30:00Z,22.238,16.141,16.046,15.569,14.804,16.488
2020-07-26T21:00:00Z,22.142,16.332,16.141,15.569,14.804,16.556
2020-07-26T21:30:00Z,21.473,16.618,16.237,15.664,14.804,16.701
2020-07-26T22:00:00Z,21.282,17.094,16.332,15.664,14.804,16.803
2020-07-26T22:30:00Z,24.158,16.523,16.141,15.664,14.804,16.964
2020-07-26T23:00:00Z,25.222,16.808,16.141,15.664,14.709,17.074
2020-07-26T23:30:00Z,24.641,16.618,16.332,15.664,14.709,16.854
