datetime,wtr_0,wtr_2,wtr_3,wtr_4,wtr_6,wtr_1,irr_0,irr_2,irr_3,irr_4,irr_6
2020-08-15T16:30:00Z,16.141,15.187,14.9,14.9,14.804,14.627,5338.9,2152.8,1894.5,2238.9,4994.5
2020-08-15T17:00:00Z,17.76,15.282,14.996,14.9,14.804,14.679,231468.2,1550,1980.6,2238.9,3961.1
2020-08-15T17:30:00Z,18.045,15.187,15.187,15.187,14.9,14.731,165334.4,4305.6,9300.1,1636.1,3788.9
2020-08-15T18:00:00Z,18.806,15.282,15.187,15.378,14.996,14.766,187379,9300.1,9644.5,1162.5,3100
2020-08-15T18:30:00Z,19.187,15.378,15.282,15.473,14.996,14.835,209423.6,2669.5,5338.9,936.5,3444.5
2020-08-15T19:00:00Z,19.758,15.473,15.378,15.569,15.091,14.99,198401.3,5166.7,6544.5,1550,2583.4
2020-08-15T19:30:00Z,18.711,15.473,15.282,15.569,15.091,15.136,148801,2669.5,5166.7,1065.6,2669.5
2020-08-15T20:00:00Z,19.377,15.569,15.378,15.664,15.187,15.119,137778.7,1894.5,11022.3,990.3,1636.1
2020-08-15T20:30:00Z,20.043,15.76,15.855,15.76,15.187,15.325,198401.3,8266.7,27555.7,1108.7,1550
2020-08-15T21:00:00Z,19.567,15.855,15.569,15.473,15.282,15.771,8611.2,14466.8,28933.5,1894.5,1550
2020-08-15T21:30:00Z,19.472,15.855,15.664,15.855,15.378,15.797,220445.9,5166.7,13089,1248.6,1205.6
2020-08-15T22:00:00Z,19.377,15.951,15.855,15.664,15.378,15.857,165334.4,12400.1,23422.4,1313.2,1259.4
2020-08-15T22:30:00Z,18.521,16.046,15.855,15.664,15.473,15.891,60622.6,20666.8,24800.2,904.2,828.8
2020-08-15T23:00:00Z,18.996,16.046,15.76,15.473,15.378,16.122,154312.1,9300.1,10677.8,1259.4,861.1
2020-08-15T23:30:00Z,18.711,16.237,15.76,15.473,15.282,16.215,88178.4,18600.1,16533.4,925.7,688.9
2020-08-16T00:00:00Z,18.331,16.046,15.664,15.473,15.282,15.968,30311.3,11711.2,14466.8,484.4,484.4
2020-08-16T00:30:00Z,18.14,16.141,15.569,15.282,15.282,16.045,77156.1,24800.2,8266.7,968.8,452.1
2020-08-16T01:00:00Z,17.665,15.76,15.664,15.282,15.187,16.096,19977.9,13089,7577.8,602.8,301.4
2020-08-16T01:30:00Z,16.903,15.664,15.378,15.187,15.091,16.181,3272.2,645.8,667.4,215.3,150.7
2020-08-16T02:00:00Z,16.713,15.951,15.378,15.187,15.091,16.258,2325,538.2,538.2,129.2,107.6
2020-08-16T02:30:00Z,16.523,15.76,15.473,15.091,15.091,16.335,1302.4,226,236.8,64.6,53.8
2020-08-16T03:00:00Z,16.141,15.855,15.378,15.187,15.091,16.488,129.2,10.8,10.8,0,0
2020-08-16T03:30:00Z,16.237,15.76,15.378,15.091,15.091,16.454,0,0,0,0,0
2020-08-16T04:00:00Z,16.141,15.664,15.378,15.091,15.091,16.377,0,0,0,0,0
2020-08-16T04:30:00Z,16.046,15.664,15.378,15.187,15.091,16.335,0,0,0,0,0
2020-08-16T05:00:00Z,15.951,15.76,15.378,15.187,15.091,16.25,0,0,0,0,0
2020-08-16T05:30:00Z,15.855,15.76,15.378,15.187,15.091,16.207,0,0,0,0,0
2020-08-16T06:00:00Z,15.664,16.141,15.282,15.187,15.091,16.122,0,0,0,0,0
2020-08-16T06:30:00Z,15.664,15.76,15.378,15.187,15.091,16.011,0,0,0,0,0
2020-08-16T07:00:00Z,15.569,15.951,15.378,15.187,15.091,15.942,0,0,0,0,0
2020-08-16T07:30:00Z,15.473,16.046,15.378,15.091,15.091,15.899,0,0,0,0,0
2020-08-16T08:00:00Z,15.473,15.951,15.378,15.091,15.091,15.84,0,0,0,0,0
2020-08-16T08:30:00Z,15.282,15.855,15.378,15.091,15.091,15.754,0,0,0,0,0
2020-08-16T09:00:00Z,15.282,15.855,15.378,15.187,15.091,15.694,0,0,0,0,0
2020-08-16T09:30:00Z,15.187,15.76,15.378,15.187,15.091,15.626,0,0,0,0,0
2020-08-16T10:00:00Z,15.187,15.76,15.282,15.187,15.091,15.574,0,0,0,0,0
2020-08-16T10:30:00Z,15.091,15.664,15.282,15.187,14.996,15.557,0,0,0,0,0
2020-08-16T11:00:00Z,15.091,15.664,15.378,15.091,14.996,15.497,0,0,0,0,0
2020-08-16T11:30:00Z,14.996,15.569,15.378,15.187,15.091,15.437,0,0,0,0,0
2020-08-16T12:00:00Z,14.9,15.569,15.282,15.187,15.091,15.411,0,0,0,0,0
2020-08-16T12:30:00Z,14.996,15.473,15.282,15.187,14.996,15.368,527.4,43.1,43.1,21.5,10.8
2020-08-16T13:00:00Z,14.9,15.473,15.282,15.187,15.091,15.325,1636.1,236.8,258.3,118.4,107.6
2020-08-16T13:30:00Z,14.9,15.473,15.282,15.187,15.091,15.3,2497.2,355.2,409,172.2,161.5
2020-08-16T14:00:00Z,15.187,15.473,15.378,15.187,15.091,15.248,6200,581.3,613.5,484.4,516.7
2020-08-16T14:30:00Z,15.664,15.569,15.378,15.187,15.091,15.239,19289,1054.9,904.2,1076.4,2755.6
2020-08-16T15:00:00Z,16.523,15.664,15.473,15.282,15.187,15.274,33066.9,1270.1,1119.5,1377.8,4305.6
2020-08-16T15:30:00Z,15.76,15.76,15.473,15.378,15.187,15.282,4305.6,1334.7,1334.7,1722.2,4650
2020-08-16T16:00:00Z,16.618,15.76,15.473,15.378,15.282,15.274,165334.4,1980.6,1270.1,1894.5,6200
2020-08-16T16:30:00Z,17.57,15.855,15.664,15.473,15.282,15.291,176356.7,1463.9,1377.8,1808.3,6200
2020-08-16T17:00:00Z,18.806,15.951,15.664,15.569,15.378,15.403,198401.3,1980.6,1894.5,1550,3788.9
2020-08-16T17:30:00Z,19.187,15.951,15.664,15.569,15.378,15.506,209423.6,1894.5,3272.2,1722.2,3616.7
2020-08-16T18:00:00Z,18.711,15.951,15.664,15.664,15.473,15.651,187379,2066.7,2411.1,1302.4,3616.7
2020-08-16T18:30:00Z,19.092,15.951,15.76,15.76,15.473,15.822,242490.5,1980.6,3100,1065.6,2927.8
2020-08-16T19:00:00Z,19.948,16.046,15.855,16.046,15.569,15.951,253512.8,4305.6,3616.7,1550,2927.8
2020-08-16T19:30:00Z,19.472,16.523,15.951,16.141,15.569,16.045,220445.9,2066.7,4133.4,904.2,2411.1
2020-08-16T20:00:00Z,19.092,16.237,15.951,16.141,15.569,16.19,148801,3100,4822.3,914.9,1894.5
2020-08-16T20:30:00Z,19.948,16.141,16.046,16.237,15.664,16.275,154312.1,4305.6,6544.5,990.3,1463.9
2020-08-16T21:00:00Z,20.805,16.713,16.332,16.141,15.855,16.267,242490.5,31689.1,26178,1722.2,1377.8
2020-08-16T21:30:00Z,20.424,16.808,16.523,16.046,15.76,16.25,74400.5,27555.7,24800.2,925.7,678.1
2020-08-16T22:00:00Z,19.282,16.808,16.332,15.855,15.664,16.854,66133.8,5166.7,6544.5,1001,1011.8
2020-08-16T22:30:00Z,20.043,16.903,16.237,16.046,15.855,16.922,209423.6,17222.3,15155.7,3272.2,1550
2020-08-16T23:00:00Z,19.472,16.999,16.523,16.141,15.855,17.134,132267.5,9644.5,11022.3,968.8,904.2
2020-08-16T23:30:00Z,19.567,16.903,16.237,15.951,15.76,17.151,137778.7,12400.1,9300.1,1076.4,882.6
2020-08-17T00:00:00Z,18.331,16.523,16.046,15.855,15.569,17.125,31689.1,2755.6,3272.2,947.2,731.9
2020-08-17T00:30:00Z,17.95,16.523,16.046,15.664,15.569,16.59,11711.2,871.9,1044.1,419.8,344.4
2020-08-17T01:00:00Z,18.236,16.618,16.046,15.76,15.569,16.913,13777.9,1894.5,1894.5,441.3,322.9
2020-08-17T01:30:00Z,18.331,16.618,16.046,15.76,15.569,16.913,16533.4,1808.3,1808.3,527.4,409
2020-08-17T02:00:00Z,17.855,16.523,15.951,15.76,15.569,17.032,8266.7,796.5,904.2,269.1,226
2020-08-17T02:30:00Z,17.57,16.523,15.951,15.664,15.569,16.981,3444.5,344.4,376.7,107.6,75.3
2020-08-17T03:00:00Z,17.189,16.618,15.951,15.569,15.569,16.947,43.1,0,0,0,0
2020-08-17T03:30:00Z,17.094,16.523,15.951,15.664,15.569,16.956,0,0,0,0,0
2020-08-17T04:00:00Z,16.903,16.427,15.951,15.664,15.569,16.964,0,0,0,0,0
2020-08-17T04:30:00Z,16.903,16.523,15.855,15.664,15.569,16.956,0,0,0,0,0
2020-08-17T05:00:00Z,16.808,16.523,15.855,15.664,15.569,16.964,0,0,0,0,0
2020-08-17T05:30:00Z,16.713,16.523,15.855,15.664,15.569,16.913,0,0,0,0,0
2020-08-17T06:00:00Z,16.713,16.523,15.855,15.664,15.569,16.973,0,0,0,0,0
2020-08-17T06:30:00Z,16.713,16.523,15.951,15.664,15.569,17.006,0,0,0,0,0
2020-08-17T07:00:00Z,16.523,16.427,15.951,15.664,15.473,16.93,0,0,0,0,0
2020-08-17T07:30:00Z,16.523,16.427,15.951,15.664,15.473,16.854,0,0,0,0,0
2020-08-17T08:00:00Z,16.427,16.523,15.951,15.664,15.473,16.811,0,0,0,0,0
2020-08-17T08:30:00Z,16.332,16.427,15.951,15.664,15.473,16.735,0,0,0,0,0
2020-08-17T09:00:00Z,16.237,16.427,15.951,15.664,15.473,16.709,0,0,0,0,0
2020-08-17T09:30:00Z,16.332,16.427,15.951,15.569,15.569,16.633,0,0,0,0,0
2020-08-17T10:00:00Z,16.332,16.427,15.951,15.664,15.569,16.599,0,0,0,0,0
2020-08-17T10:30:00Z,16.332,16.427,15.855,15.664,15.473,16.556,0,0,0,0,0
2020-08-17T11:00:00Z,16.332,16.427,15.855,15.664,15.473,16.522,0,0,0,0,0
2020-08-17T11:30:00Z,16.332,16.427,15.855,15.664,15.378,16.505,0,0,0,0,0
2020-08-17T12:00:00Z,16.332,16.427,15.855,15.664,15.473,16.446,0,0,0,0,0
2020-08-17T12:30:00Z,16.332,16.332,15.855,15.664,15.473,16.42,258.3,0,10.8,0,0
2020-08-17T13:00:00Z,16.427,16.427,15.951,15.664,15.473,16.36,538.2,32.3,53.8,10.8,21.5
2020-08-17T13:30:00Z,16.427,16.427,15.951,15.664,15.473,16.369,6200,495.1,635.1,258.3,204.5
2020-08-17T14:00:00Z,16.427,16.427,15.951,15.664,15.473,16.36,5511.1,430.6,538.2,236.8,269.1
2020-08-17T14:30:00Z,16.808,16.427,15.951,15.664,15.569,16.335,16533.4,1205.6,1377.8,602.8,635.1
2020-08-17T15:00:00Z,16.808,16.427,15.951,15.76,15.473,16.326,20666.8,1141,1356.3,731.9,1291.7
2020-08-17T15:30:00Z,17.379,16.523,16.046,15.855,15.569,16.343,34444.7,2066.7,2411.1,1377.8,3272.2
2020-08-17T16:00:00Z,17.665,16.618,16.046,15.76,15.664,16.343,71644.9,1550,1550,1291.7,2927.8
2020-08-17T16:30:00Z,18.426,16.713,16.141,15.855,15.76,16.301,99200.7,2238.9,2669.5,1463.9,4133.4
2020-08-17T17:00:00Z,18.521,16.903,16.237,15.951,15.76,16.352,143289.8,1980.6,1980.6,1636.1,3444.5
2020-08-17T17:30:00Z,18.996,16.999,16.237,16.046,15.855,16.539,137778.7,2755.6,2755.6,1636.1,3100
2020-08-17T18:00:00Z,19.092,17.094,16.332,16.141,15.855,16.65,148801,2411.1,4133.4,1377.8,3100
2020-08-17T18:30:00Z,19.567,17.284,16.427,16.332,15.951,16.735,165334.4,1894.5,5166.7,1324,2755.6
2020-08-17T19:00:00Z,19.567,17.284,16.332,16.332,15.951,16.888,85422.8,2497.2,3272.2,1022.6,2497.2
2020-08-17T19:30:00Z,20.615,16.999,16.713,16.523,16.046,16.998,209423.6,5166.7,11022.3,1280.9,2152.8
2020-08-17T20:00:00Z,20.138,17.189,16.808,16.427,15.951,17.049,132267.5,2411.1,6544.5,925.7,1636.1
2020-08-17T20:30:00Z,20.234,17.284,16.618,16.713,16.046,17.049,77156.1,7233.4,6544.5,1054.9,1808.3
2020-08-17T21:00:00Z,21.473,17.57,16.999,16.808,16.237,17.252,231468.2,9300.1,20666.8,1636.1,1808.3
2020-08-17T21:30:00Z,21.091,17.855,16.808,16.618,16.332,17.456,231468.2,16533.4,28933.5,2066.7,1227.1
2020-08-17T22:00:00Z,20.615,17.665,17.094,16.808,16.237,17.405,132267.5,24800.2,19977.9,1044.1,1302.4
2020-08-17T22:30:00Z,20.71,17.57,16.999,16.903,16.332,17.43,115734.1,6544.5,23422.4,871.9,871.9
2020-08-17T23:00:00Z,20.234,18.236,16.713,16.427,16.332,17.954,6544.5,17222.3,18600.1,1722.2,904.2
2020-08-17T23:30:00Z,20.138,17.665,17.189,16.523,16.237,17.65,46844.8,5338.9,12400.1,656.6,613.5
2020-08-18T00:00:00Z,19.472,17.76,16.808,16.332,16.237,17.557,38578,12400.1,12400.1,1324,645.8
2020-08-18T00:30:00Z,19.282,17.95,16.713,16.332,16.141,17.912,82667.2,5166.7,4650,775,409
2020-08-18T01:00:00Z,18.996,17.57,16.808,16.332,16.046,17.726,31689.1,9300.1,5511.1,602.8,602.8
2020-08-18T01:30:00Z,18.521,17.379,16.523,16.141,16.046,17.844,6200,1001,1076.4,333.7,236.8
2020-08-18T02:00:00Z,18.236,17.475,16.713,16.237,16.046,17.751,4650,538.2,570.5,183,150.7
2020-08-18T02:30:00Z,17.95,17.475,16.523,16.237,16.046,17.87,775,107.6,118.4,32.3,21.5
2020-08-18T03:00:00Z,17.855,17.475,16.523,16.141,16.046,17.751,21.5,0,0,0,0
2020-08-18T03:30:00Z,17.855,17.57,16.523,16.141,16.046,17.979,0,0,0,0,0
2020-08-18T04:00:00Z,17.95,17.475,16.618,16.046,16.046,17.903,0,0,0,0,0
2020-08-18T04:30:00Z,17.665,17.379,16.618,16.046,15.951,17.87,0,0,0,0,0
2020-08-18T05:00:00Z,17.665,17.57,16.713,16.141,16.046,17.836,0,0,0,0,0
2020-08-18T05:30:00Z,17.665,17.475,16.618,16.141,16.046,17.802,0,0,0,0,0
2020-08-18T06:00:00Z,17.379,17.475,16.427,16.141,16.046,17.718,0,0,0,0,0
2020-08-18T06:30:00Z,17.379,17.475,16.523,16.141,15.951,17.675,0,0,0,0,0
2020-08-18T07:00:00Z,17.189,17.475,16.618,16.141,15.951,17.616,0,0,0,0,0
2020-08-18T07:30:00Z,17.189,17.379,16.618,16.141,15.951,17.582,0,0,0,0,0
2020-08-18T08:00:00Z,17.284,17.475,16.523,16.237,15.951,17.557,0,0,0,0,0
2020-08-18T08:30:00Z,17.189,17.57,16.523,16.141,15.951,17.515,0,0,0,0,0
2020-08-18T09:00:00Z,17.284,17.57,16.523,16.141,15.855,17.489,0,0,0,0,0
2020-08-18T09:30:00Z,17.284,17.475,16.618,16.141,15.951,17.422,0,0,0,0,0
2020-08-18T10:00:00Z,17.189,17.475,16.618,16.141,15.951,17.388,0,0,0,0,0
2020-08-18T10:30:00Z,17.189,17.475,16.618,16.141,15.951,17.354,0,0,0,0,0
2020-08-18T11:00:00Z,17.094,17.379,16.523,16.141,15.951,17.295,0,0,0,0,0
2020-08-18T11:30:00Z,17.189,17.379,16.523,16.141,15.855,17.278,0,0,0,0,0
2020-08-18T12:00:00Z,17.189,17.284,16.523,16.141,15.855,17.235,0,0,0,0,0
2020-08-18T12:30:00Z,17.189,17.284,16.523,16.141,15.855,17.21,139.9,0,0,0,0
2020-08-18T13:00:00Z,17.094,17.284,16.618,16.141,15.855,17.193,1291.7,43.1,64.6,21.5,21.5
2020-08-18T13:30:00Z,17.189,17.284,16.523,16.141,15.855,17.168,2755.6,161.5,226,96.9,86.1
2020-08-18T14:00:00Z,17.379,17.284,16.618,16.237,15.951,17.159,11711.2,828.8,1076.4,409,344.4
2020-08-18T14:30:00Z,17.379,17.284,16.618,16.141,15.855,17.125,10333.4,624.3,796.5,387.5,344.4
2020-08-18T15:00:00Z,17.855,17.379,16.713,16.237,15.951,17.125,33066.9,1550,1894.5,1119.5,1270.1
2020-08-18T15:30:00Z,18.045,17.379,16.713,16.237,15.951,17.159,46844.8,1636.1,1980.6,1011.8,1722.2
2020-08-18T16:00:00Z,19.377,17.665,16.808,16.427,16.046,17.151,165334.4,2411.1,2755.6,3100,4650
2020-08-18T16:30:00Z,19.853,17.665,16.808,16.427,16.141,17.21,176356.7,1722.2,2927.8,1722.2,4650
2020-08-18T17:00:00Z,19.187,17.475,16.808,16.427,16.141,17.227,115734.1,3100,3444.5,1808.3,3616.7
2020-08-18T17:30:00Z,20.329,17.76,16.808,16.523,16.237,17.456,170845.6,1808.3,2066.7,1808.3,3444.5
2020-08-18T18:00:00Z,20.424,17.855,16.999,16.713,16.332,17.549,165334.4,4305.6,5166.7,2325,3788.9
2020-08-18T18:30:00Z,20.805,18.045,17.094,16.903,16.332,17.599,220445.9,4305.6,5338.9,1550,3100
2020-08-18T19:00:00Z,21.473,18.045,17.189,16.999,16.332,17.633,209423.6,2238.9,7233.4,1334.7,2497.2
2020-08-18T19:30:00Z,19.948,18.045,16.999,16.808,16.332,17.692,82667.2,3788.9,5166.7,2066.7,2583.4
2020-08-18T20:00:00Z,19.567,17.95,17.094,16.713,16.332,18.013,63378.2,3272.2,5166.7,1280.9,1550
2020-08-18T20:30:00Z,20.996,18.045,17.379,17.094,16.523,17.76,85422.8,7233.4,5338.9,1248.6,1980.6
2020-08-18T21:00:00Z,21.664,18.521,17.665,17.189,16.618,17.895,220445.9,5338.9,20666.8,1356.3,1550
2020-08-18T21:30:00Z,22.238,18.521,17.76,17.189,16.713,18.03,231468.2,8611.2,27555.7,1227.1,1356.3
2020-08-18T22:00:00Z,20.138,18.331,17.284,16.713,16.427,18.005,15155.7,2238.9,2497.2,452.1,376.7
2020-08-18T22:30:00Z,21.378,18.616,17.475,16.903,16.713,18.325,115734.1,26178,14466.8,2755.6,1377.8
2020-08-18T23:00:00Z,20.901,18.616,17.76,16.999,16.713,18.266,42711.4,4133.4,8266.7,721.2,742.7
2020-08-18T23:30:00Z,20.519,18.331,17.665,16.903,16.618,18.342,30311.3,19289,10333.4,602.8,516.7
2020-08-19T00:00:00Z,19.948,18.14,17.284,16.808,16.523,18.393,44089.2,4305.6,4994.5,1463.9,904.2
2020-08-19T00:30:00Z,19.853,18.236,17.284,16.618,16.523,18.216,30311.3,3444.5,3444.5,592,678.1
2020-08-19T01:00:00Z,19.758,18.331,17.189,16.713,16.523,18.317,33066.9,6200,5166.7,1119.5,721.2
2020-08-19T01:30:00Z,19.092,18.14,17.284,16.523,16.427,18.46,5511.1,893.4,925.7,247.6,193.8
2020-08-19T02:00:00Z,18.901,18.14,17.189,16.523,16.427,18.468,4133.4,559.7,602.8,247.6,129.2
2020-08-19T02:30:00Z,18.806,18.14,17.189,16.523,16.427,18.485,925.7,129.2,139.9,32.3,21.5
2020-08-19T03:00:00Z,18.616,18.14,17.284,16.618,16.427,18.409,32.3,0,0,0,0
2020-08-19T03:30:00Z,18.521,18.236,17.189,16.618,16.427,18.46,0,0,0,0,0
2020-08-19T04:00:00Z,18.426,18.045,17.094,16.618,16.427,18.418,0,0,0,0,0
2020-08-19T04:30:00Z,18.331,18.14,17.094,16.618,16.332,18.367,0,0,0,0,0
2020-08-19T05:00:00Z,18.236,18.14,17.094,16.618,16.332,18.443,0,0,0,0,0
2020-08-19T05:30:00Z,18.331,18.045,17.284,16.523,16.427,18.401,0,0,0,0,0
2020-08-19T06:00:00Z,18.236,18.045,17.284,16.523,16.427,18.393,0,0,0,0,0
2020-08-19T06:30:00Z,18.14,18.045,17.094,16.618,16.332,18.35,0,0,0,0,0
2020-08-19T07:00:00Z,18.045,18.045,17.094,16.618,16.332,18.317,0,0,0,0,0
2020-08-19T07:30:00Z,18.045,18.045,17.189,16.523,16.427,18.258,0,0,0,0,0
2020-08-19T08:00:00Z,17.855,18.045,17.189,16.523,16.332,18.207,0,0,0,0,0
2020-08-19T08:30:00Z,17.665,18.14,17.189,16.523,16.332,18.14,0,0,0,0,0
2020-08-19T09:00:00Z,17.57,18.236,17.189,16.523,16.332,18.098,0,0,0,0,0
2020-08-19T09:30:00Z,17.57,18.14,17.189,16.618,16.237,18.055,0,0,0,0,0
2020-08-19T10:00:00Z,17.57,18.14,17.189,16.618,16.237,18.013,0,0,0,0,0
2020-08-19T10:30:00Z,17.57,18.14,17.189,16.523,16.237,17.979,0,0,0,0,0
2020-08-19T11:00:00Z,17.57,18.045,17.189,16.523,16.332,17.929,0,0,0,0,0
2020-08-19T11:30:00Z,17.57,18.045,17.189,16.523,16.332,17.903,0,0,0,0,0
2020-08-19T12:00:00Z,17.57,18.045,17.189,16.523,16.237,17.878,0,0,0,0,0
2020-08-19T12:30:00Z,17.665,17.95,17.094,16.523,16.237,17.853,96.9,0,0,0,0
2020-08-19T13:00:00Z,17.76,17.95,17.094,16.523,16.237,17.836,139.9,0,0,0,0
2020-08-19T13:30:00Z,17.855,17.855,16.999,16.523,16.237,17.785,107.6,0,0,0,0
2020-08-19T14:00:00Z,17.76,17.855,16.999,16.523,16.237,17.701,688.9,43.1,75.3,32.3,21.5
2020-08-19T14:30:00Z,17.76,17.76,17.189,16.618,16.237,17.65,5166.7,473.6,613.5,204.5,193.8
2020-08-19T15:00:00Z,17.665,17.76,17.189,16.618,16.237,17.625,5338.9,495.1,581.3,183,161.5
2020-08-19T15:30:00Z,18.14,17.855,17.475,16.618,16.332,17.616,24800.2,1636.1,2238.9,1076.4,990.3
2020-08-19T16:00:00Z,18.426,17.855,17.379,16.618,16.332,17.608,41333.6,2152.8,2755.6,1463.9,1184
2020-08-19T16:30:00Z,18.331,17.76,17.379,16.713,16.427,17.574,37200.2,2152.8,2755.6,1087.2,1205.6
2020-08-19T17:00:00Z,19.853,17.95,17.665,16.903,16.523,17.557,82667.2,1980.6,2755.6,1550,3616.7
2020-08-19T17:30:00Z,21.282,18.14,17.57,17.094,16.618,17.616,187379,3788.9,5166.7,1980.6,4133.4
2020-08-19T18:00:00Z,19.377,17.95,17.475,16.903,16.618,17.616,85422.8,3788.9,4822.3,1463.9,1980.6
2020-08-19T18:30:00Z,19.472,17.95,17.665,16.903,16.523,17.642,74400.5,3788.9,5166.7,1980.6,1980.6
2020-08-19T19:00:00Z,22.717,18.236,17.76,17.379,16.713,17.735,231468.2,2755.6,5511.1,1722.2,2755.6
2020-08-19T19:30:00Z,22.142,18.236,17.665,17.475,16.713,17.743,231468.2,2411.1,5511.1,1022.6,2238.9
2020-08-19T20:00:00Z,22.525,18.331,17.76,17.57,16.808,17.887,220445.9,2583.4,8611.2,1001,1808.3
2020-08-19T20:30:00Z,23.004,18.331,17.76,17.665,16.903,18.005,209423.6,3961.1,5511.1,1377.8,1377.8
2020-08-19T21:00:00Z,21.664,18.331,17.855,17.57,16.903,18.157,154312.1,6544.5,4822.3,914.9,1377.8
2020-08-19T21:30:00Z,21.187,18.331,17.95,17.475,16.999,18.098,176356.7,5511.1,4822.3,807.3,1022.6
2020-08-19T22:00:00Z,21.091,18.521,18.045,17.379,16.999,18.275,42711.4,7577.8,23422.4,947.2,1130.2
2020-08-19T22:30:00Z,21.76,18.616,18.14,17.475,16.999,18.384,187379,19289,12400.1,1377.8,904.2
2020-08-19T23:00:00Z,21.76,18.711,18.14,17.379,16.999,18.67,99200.7,16533.4,15844.5,818.1,721.2
2020-08-19T23:30:00Z,20.71,18.616,17.855,17.284,16.903,18.645,39955.8,8611.2,7577.8,549,635.1
2020-08-20T00:00:00Z,20.71,18.711,18.045,17.189,16.903,18.384,24800.2,7233.4,6200,570.5,473.6
2020-08-20T00:30:00Z,20.615,18.521,18.045,17.094,16.903,18.805,21355.7,7577.8,6544.5,516.7,409
2020-08-20T01:00:00Z,20.519,18.426,17.95,16.999,16.903,18.595,26178,5166.7,4477.8,807.3,549
2020-08-20T01:30:00Z,19.948,18.426,17.855,16.999,16.808,18.569,9644.5,1334.7,1377.8,473.6,344.4
2020-08-20T02:00:00Z,19.758,18.426,17.855,16.999,16.808,18.569,4133.4,742.7,785.8,193.8,139.9
2020-08-20T02:30:00Z,19.662,18.331,17.665,16.999,16.808,18.653,1130.2,118.4,139.9,43.1,21.5
2020-08-20T03:00:00Z,19.282,18.426,17.76,16.999,16.713,18.645,0,0,0,0,0
2020-08-20T03:30:00Z,19.282,18.426,17.855,16.903,16.808,18.628,0,0,0,0,0
2020-08-20T04:00:00Z,18.996,18.331,17.665,16.999,16.713,18.653,0,0,0,0,0
2020-08-20T04:30:00Z,18.996,18.331,17.76,16.999,16.713,18.637,0,0,0,0,0
2020-08-20T05:00:00Z,18.806,18.236,17.855,16.903,16.713,18.586,0,0,0,0,0
2020-08-20T05:30:00Z,18.901,18.331,17.76,16.903,16.713,18.561,0,0,0,0,0
2020-08-20T06:00:00Z,18.806,18.426,17.665,16.999,16.713,18.62,0,0,0,0,0
2020-08-20T06:30:00Z,18.806,18.426,17.665,16.999,16.713,18.628,0,0,0,0,0
2020-08-20T07:00:00Z,18.711,18.426,17.76,16.903,16.618,18.62,0,0,0,0,0
2020-08-20T07:30:00Z,18.521,18.426,17.76,16.903,16.713,18.729,0,0,0,0,0
2020-08-20T08:00:00Z,18.711,18.331,17.76,16.999,16.618,18.696,0,0,0,0,0
2020-08-20T08:30:00Z,18.426,18.426,17.76,16.999,16.618,18.595,0,0,0,0,0
2020-08-20T09:00:00Z,18.236,18.331,17.665,16.999,16.618,18.578,0,0,0,0,0
2020-08-20T09:30:00Z,18.331,18.331,17.665,16.903,16.618,18.519,0,0,0,0,0
2020-08-20T10:00:00Z,18.045,18.426,17.665,16.903,16.618,18.443,0,0,0,0,0
2020-08-20T10:30:00Z,17.95,18.521,17.76,16.903,16.618,18.409,0,0,0,0,0
2020-08-20T11:00:00Z,17.95,18.426,17.76,16.999,16.618,18.35,0,0,0,0,0
2020-08-20T11:30:00Z,17.95,18.426,17.76,16.903,16.618,18.317,0,0,0,0,0
2020-08-20T12:00:00Z,17.855,18.331,17.76,16.903,16.523,18.258,0,0,0,0,0
2020-08-20T12:30:00Z,17.855,18.331,17.76,16.903,16.618,18.19,236.8,10.8,10.8,0,0
2020-08-20T13:00:00Z,17.855,18.331,17.76,16.999,16.523,18.157,1980.6,172.2,204.5,96.9,86.1
2020-08-20T13:30:00Z,17.76,18.331,17.76,16.999,16.523,18.114,5166.7,441.3,527.4,322.9,333.7
2020-08-20T14:00:00Z,18.236,18.331,17.76,16.999,16.618,18.098,17222.3,850.4,1076.4,667.4,807.3
2020-08-20T14:30:00Z,18.521,18.331,17.855,17.094,16.618,18.064,19977.9,1054.9,1194.8,968.8,1463.9
2020-08-20T15:00:00Z,18.901,18.426,17.855,17.094,16.713,18.081,24800.2,1291.7,1463.9,1270.1,2238.9
2020-08-20T15:30:00Z,18.616,18.426,17.95,17.094,16.713,18.098,18600.1,1550,1808.3,1550,3100
2020-08-20T16:00:00Z,20.329,18.521,17.95,17.189,16.808,18.098,148801,2152.8,2497.2,1722.2,4305.6
2020-08-20T16:30:00Z,19.377,18.426,17.95,17.284,16.808,18.081,38578,2755.6,3444.5,1345.5,1636.1
2020-08-20T17:00:00Z,19.377,18.616,17.95,17.379,16.903,18.165,31689.1,2669.5,3444.5,2066.7,3961.1
2020-08-20T17:30:00Z,20.71,18.616,18.045,17.475,16.999,18.266,154312.1,3788.9,4650,2066.7,3788.9
2020-08-20T18:00:00Z,20.71,18.711,18.14,17.475,16.999,18.334,126756.4,4822.3,5511.1,1636.1,2927.8
2020-08-20T18:30:00Z,19.948,18.521,18.14,17.284,16.903,18.536,57867,2927.8,3788.9,1722.2,1808.3
2020-08-20T19:00:00Z,19.092,18.426,18.045,17.094,16.808,18.527,13777.9,839.6,1194.8,635.1,602.8
