datetime,lake,depth_m,temp_C
2020-09-04T18:30:00Z,LNG,8,11.625
2020-09-04T18:30:00Z,LNG,1,14.27
2020-09-04T18:30:00Z,LNG,0,14.23
2020-09-04T18:30:00Z,LNG,9,11.041
2020-09-04T19:00:00Z,LNG,2,14.421
2020-09-04T19:00:00Z,LNG,4,13.942
2020-09-04T19:00:00Z,LNG,6,13.846
2020-09-04T19:00:00Z,LNG,8,11.916
2020-09-04T19:00:00Z,LNG,1,14.313
2020-09-04T19:00:00Z,LNG,0,14.038
2020-09-04T19:00:00Z,LNG,9,11.041
2020-09-04T19:30:00Z,LNG,2,14.517
2020-09-04T19:30:00Z,LNG,4,14.038
2020-09-04T19:30:00Z,LNG,6,13.846
2020-09-04T19:30:00Z,LNG,8,11.722
2020-09-04T19:30:00Z,LNG,1,14.46
2020-09-04T19:30:00Z,LNG,0,14.9
2020-09-04T19:30:00Z,LNG,9,11.041
2020-09-04T20:00:00Z,LNG,2,14.421
2020-09-04T20:00:00Z,LNG,4,13.942
2020-09-04T20:00:00Z,LNG,6,13.75
2020-09-04T20:00:00Z,LNG,8,11.916
2020-09-04T20:00:00Z,LNG,1,14.374
2020-09-04T20:00:00Z,LNG,0,14.613
2020-09-04T20:00:00Z,LNG,9,11.139
2020-09-04T20:30:00Z,LNG,2,14.325
2020-09-04T20:30:00Z,LNG,4,13.942
2020-09-04T20:30:00Z,LNG,6,13.75
2020-09-04T20:30:00Z,LNG,8,11.819
2020-09-04T20:30:00Z,LNG,1,14.503
2020-09-04T20:30:00Z,LNG,0,14.421
2020-09-04T20:30:00Z,LNG,9,11.041
2020-09-04T21:00:00Z,LNG,2,14.517
2020-09-04T21:00:00Z,LNG,4,14.038
2020-09-04T21:00:00Z,LNG,6,13.75
2020-09-04T21:00:00Z,LNG,8,11.236
2020-09-04T21:00:00Z,LNG,1,14.443
2020-09-04T21:00:00Z,LNG,0,14.517
2020-09-04T21:00:00Z,LNG,9,11.041
2020-09-04T21:30:00Z,LNG,2,14.517
2020-09-04T21:30:00Z,LNG,4,14.038
2020-09-04T21:30:00Z,LNG,6,13.846
2020-09-04T21:30:00Z,LNG,8,11.334
2020-09-04T21:30:00Z,LNG,1,14.391
2020-09-04T21:30:00Z,LNG,0,14.421
2020-09-04T21:30:00Z,LNG,9,11.041
2020-09-04T22:00:00Z,LNG,2,14.517
2020-09-04T22:00:00Z,LNG,4,14.517
2020-09-04T22:00:00Z,LNG,6,13.846
2020-09-04T22:00:00Z,LNG,8,11.431
2020-09-04T22:00:00Z,LNG,1,14.33
2020-09-04T22:00:00Z,LNG,0,14.325
2020-09-04T22:00:00Z,LNG,9,11.041
2020-09-04T22:30:00Z,LNG,2,14.517
2020-09-04T22:30:00Z,LNG,4,14.517
2020-09-04T22:30:00Z,LNG,6,13.75
2020-09-04T22:30:00Z,LNG,8,11.236
2020-09-04T22:30:00Z,LNG,1,14.33
2020-09-04T22:30:00Z,LNG,0,14.325
2020-09-04T22:30:00Z,LNG,9,11.041
2020-09-04T23:00:00Z,LNG,2,14.517
2020-09-04T23:00:00Z,LNG,4,14.421
2020-09-04T23:00:00Z,LNG,6,13.846
2020-09-04T23:00:00Z,LNG,8,11.334
2020-09-04T23:00:00Z,LNG,1,14.304
2020-09-04T23:00:00Z,LNG,0,14.325
2020-09-04T23:00:00Z,LNG,9,11.041
2020-09-04T23:30:00Z,LNG,2,14.517
2020-09-04T23:30:00Z,LNG,4,14.421
2020-09-04T23:30:00Z,LNG,6,13.75
2020-09-04T23:30:00Z,LNG,8,11.431
2020-09-04T23:30:00Z,LNG,1,14.304
2020-09-04T23:30:00Z,LNG,0,14.325
2020-09-04T23:30:00Z,LNG,9,11.041
2020-09-05T00:00:00Z,LNG,2,14.421
2020-09-05T00:00:00Z,LNG,4,14.421
2020-09-05T00:00:00Z,LNG,6,13.75
2020-09-05T00:00:00Z,LNG,8,11.431
2020-09-05T00:00:00Z,LNG,1,14.253
2020-09-05T00:00:00Z,LNG,0,14.325
2020-09-05T00:00:00Z,LNG,9,11.041
2020-09-05T00:30:00Z,LNG,2,14.421
2020-09-05T00:30:00Z,LNG,4,14.421
2020-09-05T00:30:00Z,LNG,6,13.75
2020-09-05T00:30:00Z,LNG,8,11.528
2020-09-05T00:30:00Z,LNG,1,14.235
2020-09-05T00:30:00Z,LNG,0,14.23
2020-09-05T00:30:00Z,LNG,9,11.041
2020-09-05T01:00:00Z,LNG,2,14.421
2020-09-05T01:00:00Z,LNG,4,14.325
2020-09-05T01:00:00Z,LNG,6,13.75
2020-09-05T01:00:00Z,LNG,8,11.625
2020-09-05T01:00:00Z,LNG,1,14.218
2020-09-05T01:00:00Z,LNG,0,14.23
2020-09-05T01:00:00Z,LNG,9,11.139
2020-09-05T01:30:00Z,LNG,2,14.325
2020-09-05T01:30:00Z,LNG,4,14.325
2020-09-05T01:30:00Z,LNG,6,13.75
2020-09-05T01:30:00Z,LNG,8,11.528
2020-09-05T01:30:00Z,LNG,1,14.174
2020-09-05T01:30:00Z,LNG,0,14.23
2020-09-05T01:30:00Z,LNG,9,10.944
2020-09-05T02:00:00Z,LNG,2,14.325
2020-09-05T02:00:00Z,LNG,4,14.325
2020-09-05T02:00:00Z,LNG,6,13.75
2020-09-05T02:00:00Z,LNG,8,11.819
2020-09-05T02:00:00Z,LNG,1,14.157
2020-09-05T02:00:00Z,LNG,0,14.23
2020-09-05T02:00:00Z,LNG,9,10.944
2020-09-05T02:30:00Z,LNG,2,14.325
2020-09-05T02:30:00Z,LNG,4,14.325
2020-09-05T02:30:00Z,LNG,6,13.75
2020-09-05T02:30:00Z,LNG,8,11.528
2020-09-05T02:30:00Z,LNG,1,14.088
2020-09-05T02:30:00Z,LNG,0,14.23
2020-09-05T02:30:00Z,LNG,9,10.944
2020-09-05T03:00:00Z,LNG,2,14.325
2020-09-05T03:00:00Z,LNG,4,14.325
2020-09-05T03:00:00Z,LNG,6,13.75
2020-09-05T03:00:00Z,LNG,8,11.431
2020-09-05T03:00:00Z,LNG,1,14.088
2020-09-05T03:00:00Z,LNG,0,14.134
2020-09-05T03:00:00Z,LNG,9,10.944
2020-09-05T03:30:00Z,LNG,2,14.23
2020-09-05T03:30:00Z,LNG,4,14.325
2020-09-05T03:30:00Z,LNG,6,13.75
2020-09-05T03:30:00Z,LNG,8,11.625
2020-09-05T03:30:00Z,LNG,1,14.062
2020-09-05T03:30:00Z,LNG,0,14.134
2020-09-05T03:30:00Z,LNG,9,11.041
2020-09-05T04:00:00Z,LNG,2,14.23
2020-09-05T04:00:00Z,LNG,4,14.23
2020-09-05T04:00:00Z,LNG,6,13.75
2020-09-05T04:00:00Z,LNG,8,11.625
2020-09-05T04:00:00Z,LNG,1,14.036
2020-09-05T04:00:00Z,LNG,0,14.134
2020-09-05T04:00:00Z,LNG,9,10.944
2020-09-05T04:30:00Z,LNG,2,14.23
2020-09-05T04:30:00Z,LNG,4,14.23
2020-09-05T04:30:00Z,LNG,6,13.75
2020-09-05T04:30:00Z,LNG,8,11.722
2020-09-05T04:30:00Z,LNG,1,14.018
2020-09-05T04:30:00Z,LNG,0,14.134
2020-09-05T04:30:00Z,LNG,9,10.944
2020-09-05T05:00:00Z,LNG,2,14.134
2020-09-05T05:00:00Z,LNG,4,14.23
2020-09-05T05:00:00Z,LNG,6,13.75
2020-09-05T05:00:00Z,LNG,8,11.819
2020-09-05T05:00:00Z,LNG,1,13.992
2020-09-05T05:00:00Z,LNG,0,14.038
2020-09-05T05:00:00Z,LNG,9,11.041
2020-09-05T05:30:00Z,LNG,2,14.134
2020-09-05T05:30:00Z,LNG,4,14.134
2020-09-05T05:30:00Z,LNG,6,13.654
2020-09-05T05:30:00Z,LNG,8,11.625
2020-09-05T05:30:00Z,LNG,1,13.966
2020-09-05T05:30:00Z,LNG,0,14.038
2020-09-05T05:30:00Z,LNG,9,11.041
2020-09-05T06:00:00Z,LNG,2,14.134
2020-09-05T06:00:00Z,LNG,4,14.134
2020-09-05T06:00:00Z,LNG,6,13.654
2020-09-05T06:00:00Z,LNG,8,11.722
2020-09-05T06:00:00Z,LNG,1,13.966
2020-09-05T06:00:00Z,LNG,0,14.038
2020-09-05T06:00:00Z,LNG,9,11.041
2020-09-05T06:30:00Z,LNG,2,14.134
2020-09-05T06:30:00Z,LNG,4,14.134
2020-09-05T06:30:00Z,LNG,6,13.75
2020-09-05T06:30:00Z,LNG,8,11.722
2020-09-05T06:30:00Z,LNG,1,13.931
2020-09-05T06:30:00Z,LNG,0,14.038
2020-09-05T06:30:00Z,LNG,9,11.041
2020-09-05T07:00:00Z,LNG,2,14.134
2020-09-05T07:00:00Z,LNG,4,14.134
2020-09-05T07:00:00Z,LNG,6,13.75
2020-09-05T07:00:00Z,LNG,8,11.722
2020-09-05T07:00:00Z,LNG,1,13.914
2020-09-05T07:00:00Z,LNG,0,14.038
2020-09-05T07:00:00Z,LNG,9,11.041
2020-09-05T07:30:00Z,LNG,2,14.134
2020-09-05T07:30:00Z,LNG,4,14.134
2020-09-05T07:30:00Z,LNG,6,13.75
2020-09-05T07:30:00Z,LNG,8,11.625
2020-09-05T07:30:00Z,LNG,1,13.897
2020-09-05T07:30:00Z,LNG,0,14.038
2020-09-05T07:30:00Z,LNG,9,11.041
2020-09-05T08:00:00Z,LNG,2,14.134
2020-09-05T08:00:00Z,LNG,4,14.134
2020-09-05T08:00:00Z,LNG,6,13.654
2020-09-05T08:00:00Z,LNG,8,11.528
2020-09-05T08:00:00Z,LNG,1,13.879
2020-09-05T08:00:00Z,LNG,0,14.23
2020-09-05T08:00:00Z,LNG,9,11.041
2020-09-05T08:30:00Z,LNG,2,14.23
2020-09-05T08:30:00Z,LNG,4,14.134
2020-09-05T08:30:00Z,LNG,6,13.75
2020-09-05T08:30:00Z,LNG,8,11.528
2020-09-05T08:30:00Z,LNG,1,13.879
2020-09-05T08:30:00Z,LNG,0,14.517
2020-09-05T08:30:00Z,LNG,9,11.041
2020-09-05T09:00:00Z,LNG,2,14.134
2020-09-05T09:00:00Z,LNG,4,14.134
2020-09-05T09:00:00Z,LNG,6,13.75
2020-09-05T09:00:00Z,LNG,8,11.528
2020-09-05T09:00:00Z,LNG,1,13.897
2020-09-05T09:00:00Z,LNG,0,14.325
2020-09-05T09:00:00Z,LNG,9,11.041
2020-09-05T09:30:00Z,LNG,2,14.23
2020-09-05T09:30:00Z,LNG,4,14.134
2020-09-05T09:30:00Z,LNG,6,13.75
2020-09-05T09:30:00Z,LNG,8,11.625
2020-09-05T09:30:00Z,LNG,1,13.905
2020-09-05T09:30:00Z,LNG,0,14.517
2020-09-05T09:30:00Z,LNG,9,11.139
2020-09-05T10:00:00Z,LNG,2,14.325
2020-09-05T10:00:00Z,LNG,4,14.23
2020-09-05T10:00:00Z,LNG,6,13.846
2020-09-05T10:00:00Z,LNG,8,11.916
2020-09-05T10:00:00Z,LNG,1,13.905
2020-09-05T10:00:00Z,LNG,0,15.473
2020-09-05T10:00:00Z,LNG,9,11.236
2020-09-05T10:30:00Z,LNG,2,14.421
2020-09-05T10:30:00Z,LNG,4,14.23
2020-09-05T10:30:00Z,LNG,6,13.846
2020-09-05T10:30:00Z,LNG,8,11.916
2020-09-05T10:30:00Z,LNG,1,13.966
2020-09-05T10:30:00Z,LNG,0,15.473
2020-09-05T10:30:00Z,LNG,9,11.139
2020-09-05T11:00:00Z,LNG,2,14.613
2020-09-05T11:00:00Z,LNG,4,14.325
2020-09-05T11:00:00Z,LNG,6,13.846
2020-09-05T11:00:00Z,LNG,8,12.013
2020-09-05T11:00:00Z,LNG,1,13.984
2020-09-05T11:00:00Z,LNG,0,16.523
2020-09-05T11:00:00Z,LNG,9,11.139
2020-09-05T11:30:00Z,LNG,2,14.709
2020-09-05T11:30:00Z,LNG,4,14.421
2020-09-05T11:30:00Z,LNG,6,13.846
2020-09-05T11:30:00Z,LNG,8,11.625
2020-09-05T11:30:00Z,LNG,1,14.018
2020-09-05T11:30:00Z,LNG,0,16.999
2020-09-05T11:30:00Z,LNG,9,11.139
2020-09-05T12:00:00Z,LNG,2,14.613
2020-09-05T12:00:00Z,LNG,4,14.421
2020-09-05T12:00:00Z,LNG,6,13.846
2020-09-05T12:00:00Z,LNG,8,11.722
2020-09-05T12:00:00Z,LNG,1,14.053
2020-09-05T12:00:00Z,LNG,0,17.95
2020-09-05T12:00:00Z,LNG,9,11.139
2020-09-05T12:30:00Z,LNG,2,14.709
2020-09-05T12:30:00Z,LNG,4,14.23
2020-09-05T12:30:00Z,LNG,6,13.846
2020-09-05T12:30:00Z,LNG,8,11.819
2020-09-05T12:30:00Z,LNG,1,14.166
2020-09-05T12:30:00Z,LNG,0,18.521
2020-09-05T12:30:00Z,LNG,9,11.236
2020-09-05T13:00:00Z,LNG,2,14.804
2020-09-05T13:00:00Z,LNG,4,14.134
2020-09-05T13:00:00Z,LNG,6,13.846
2020-09-05T13:00:00Z,LNG,8,11.819
2020-09-05T13:00:00Z,LNG,1,14.244
2020-09-05T13:00:00Z,LNG,0,17.094
2020-09-05T13:00:00Z,LNG,9,11.236
2020-09-05T13:30:00Z,LNG,2,14.9
2020-09-05T13:30:00Z,LNG,4,14.134
2020-09-05T13:30:00Z,LNG,6,13.942
2020-09-05T13:30:00Z,LNG,8,11.916
2020-09-05T13:30:00Z,LNG,1,14.261
2020-09-05T13:30:00Z,LNG,0,16.903
2020-09-05T13:30:00Z,LNG,9,11.236
2020-09-05T14:00:00Z,LNG,2,14.804
2020-09-05T14:00:00Z,LNG,4,14.134
2020-09-05T14:00:00Z,LNG,6,13.942
2020-09-05T14:00:00Z,LNG,8,11.625
2020-09-05T14:00:00Z,LNG,1,14.244
2020-09-05T14:00:00Z,LNG,0,16.427
2020-09-05T14:00:00Z,LNG,9,11.236
2020-09-05T14:30:00Z,LNG,2,14.709
2020-09-05T14:30:00Z,LNG,4,14.038
2020-09-05T14:30:00Z,LNG,6,13.942
2020-09-05T14:30:00Z,LNG,8,11.722
2020-09-05T14:30:00Z,LNG,1,14.183
2020-09-05T14:30:00Z,LNG,0,16.713
2020-09-05T14:30:00Z,LNG,9,11.139
2020-09-05T15:00:00Z,LNG,2,14.804
2020-09-05T15:00:00Z,LNG,4,14.134
2020-09-05T15:00:00Z,LNG,6,13.942
2020-09-05T15:00:00Z,LNG,8,12.11
2020-09-05T15:00:00Z,LNG,1,14.227
2020-09-05T15:00:00Z,LNG,0,17.094
2020-09-05T15:00:00Z,LNG,9,11.236
2020-09-05T15:30:00Z,LNG,2,14.9
2020-09-05T15:30:00Z,LNG,4,14.134
2020-09-05T15:30:00Z,LNG,6,13.942
2020-09-05T15:30:00Z,LNG,8,12.207
2020-09-05T15:30:00Z,LNG,1,14.261
2020-09-05T15:30:00Z,LNG,0,17.094
2020-09-05T15:30:00Z,LNG,9,11.334
2020-09-05T16:00:00Z,LNG,2,14.804
2020-09-05T16:00:00Z,LNG,4,14.038
2020-09-05T16:00:00Z,LNG,6,13.942
2020-09-05T16:00:00Z,LNG,8,12.11
2020-09-05T16:00:00Z,LNG,1,14.174
2020-09-05T16:00:00Z,LNG,0,16.046
2020-09-05T16:00:00Z,LNG,9,11.236
2020-09-05T16:30:00Z,LNG,2,14.9
2020-09-05T16:30:00Z,LNG,4,14.421
2020-09-05T16:30:00Z,LNG,6,13.942
2020-09-05T16:30:00Z,LNG,8,11.625
2020-09-05T16:30:00Z,LNG,1,14.096
2020-09-05T16:30:00Z,LNG,0,16.046
2020-09-05T16:30:00Z,LNG,9,11.236
2020-09-05T17:00:00Z,LNG,2,14.613
2020-09-05T17:00:00Z,LNG,4,14.134
2020-09-05T17:00:00Z,LNG,6,14.038
2020-09-05T17:00:00Z,LNG,8,11.625
2020-09-05T17:00:00Z,LNG,1,14.114
2020-09-05T17:00:00Z,LNG,0,15.951
2020-09-05T17:00:00Z,LNG,9,11.236
2020-09-05T17:30:00Z,LNG,2,14.709
2020-09-05T17:30:00Z,LNG,4,14.134
2020-09-05T17:30:00Z,LNG,6,13.942
2020-09-05T17:30:00Z,LNG,8,11.722
2020-09-05T17:30:00Z,LNG,1,14.183
2020-09-05T17:30:00Z,LNG,0,15.187
2020-09-05T17:30:00Z,LNG,9,11.236
2020-09-05T18:00:00Z,LNG,2,14.421
2020-09-05T18:00:00Z,LNG,4,14.038
2020-09-05T18:00:00Z,LNG,6,13.846
2020-09-05T18:00:00Z,LNG,8,12.207
2020-09-05T18:00:00Z,LNG,1,14.148
2020-09-05T18:00:00Z,LNG,0,14.709
2020-09-05T18:00:00Z,LNG,9,11.236
2020-09-05T18:30:00Z,LNG,2,14.325
2020-09-05T18:30:00Z,LNG,4,14.325
2020-09-05T18:30:00Z,LNG,6,13.846
2020-09-05T18:30:00Z,LNG,8,12.11
2020-09-05T18:30:00Z,LNG,1,14.105
2020-09-05T18:30:00Z,LNG,0,14.613
2020-09-05T18:30:00Z,LNG,9,11.236
2020-09-05T19:00:00Z,LNG,2,14.325
2020-09-05T19:00:00Z,LNG,4,14.325
2020-09-05T19:00:00Z,LNG,6,13.846
2020-09-05T19:00:00Z,LNG,8,11.916
2020-09-05T19:00:00Z,LNG,1,14.088
2020-09-05T19:00:00Z,LNG,0,14.421
2020-09-05T19:00:00Z,LNG,9,11.236
2020-09-05T19:30:00Z,LNG,2,14.325
2020-09-05T19:30:00Z,LNG,4,14.325
2020-09-05T19:30:00Z,LNG,6,13.846
2020-09-05T19:30:00Z,LNG,8,12.401
2020-09-05T19:30:00Z,LNG,1,14.053
2020-09-05T19:30:00Z,LNG,0,14.325
2020-09-05T19:30:00Z,LNG,9,11.139
2020-09-05T20:00:00Z,LNG,2,14.23
2020-09-05T20:00:00Z,LNG,4,14.325
2020-09-05T20:00:00Z,LNG,6,13.846
2020-09-05T20:00:00Z,LNG,8,12.401
2020-09-05T20:00:00Z,LNG,1,14.062
2020-09-05T20:00:00Z,LNG,0,14.23
2020-09-05T20:00:00Z,LNG,9,11.139
2020-09-05T20:30:00Z,LNG,2,14.325
2020-09-05T20:30:00Z,LNG,4,14.325
2020-09-05T20:30:00Z,LNG,6,14.23
2020-09-05T20:30:00Z,LNG,8,12.013
2020-09-05T20:30:00Z,LNG,1,14.114
2020-09-05T20:30:00Z,LNG,0,14.23
2020-09-05T20:30:00Z,LNG,9,11.334
2020-09-05T21:00:00Z,LNG,2,14.23
2020-09-05T21:00:00Z,LNG,4,14.325
2020-09-05T21:00:00Z,LNG,6,14.23
2020-09-05T21:00:00Z,LNG,8,12.304
2020-09-05T21:00:00Z,LNG,1,14.07
2020-09-05T21:00:00Z,LNG,0,14.134
2020-09-05T21:00:00Z,LNG,9,11.139
2020-09-05T21:30:00Z,LNG,2,14.23
2020-09-05T21:30:00Z,LNG,4,14.23
2020-09-05T21:30:00Z,LNG,6,14.23
2020-09-05T21:30:00Z,LNG,8,11.819
2020-09-05T21:30:00Z,LNG,1,14.027
2020-09-05T21:30:00Z,LNG,0,14.038
2020-09-05T21:30:00Z,LNG,9,11.139
2020-09-05T22:00:00Z,LNG,2,14.23
2020-09-05T22:00:00Z,LNG,4,14.23
2020-09-05T22:00:00Z,LNG,6,14.23
2020-09-05T22:00:00Z,LNG,8,12.11
2020-09-05T22:00:00Z,LNG,1,13.984
2020-09-05T22:00:00Z,LNG,0,13.846
2020-09-05T22:00:00Z,LNG,9,11.139
2020-09-05T22:30:00Z,LNG,2,14.134
2020-09-05T22:30:00Z,LNG,4,14.23
2020-09-05T22:30:00Z,LNG,6,14.23
2020-09-05T22:30:00Z,LNG,8,12.98
2020-09-05T22:30:00Z,LNG,1,13.992
2020-09-05T22:30:00Z,LNG,0,13.846
2020-09-05T22:30:00Z,LNG,9,11.236
2020-09-05T23:00:00Z,LNG,2,14.134
2020-09-05T23:00:00Z,LNG,4,14.23
2020-09-05T23:00:00Z,LNG,6,14.134
2020-09-05T23:00:00Z,LNG,8,11.528
2020-09-05T23:00:00Z,LNG,1,13.984
2020-09-05T23:00:00Z,LNG,0,13.365
2020-09-05T23:00:00Z,LNG,9,11.139
2020-09-05T23:30:00Z,LNG,2,14.134
2020-09-05T23:30:00Z,LNG,4,14.23
2020-09-05T23:30:00Z,LNG,6,14.134
2020-09-05T23:30:00Z,LNG,8,11.431
2020-09-05T23:30:00Z,LNG,1,13.975
2020-09-05T23:30:00Z,LNG,0,13.365
2020-09-05T23:30:00Z,LNG,9,11.041
2020-09-06T00:00:00Z,LNG,2,14.134
2020-09-06T00:00:00Z,LNG,4,14.134
2020-09-06T00:00:00Z,LNG,6,14.134
2020-09-06T00:00:00Z,LNG,8,11.236
2020-09-06T00:00:00Z,LNG,1,13.957
2020-09-06T00:00:00Z,LNG,0,13.75
2020-09-06T00:00:00Z,LNG,9,10.944
2020-09-06T00:30:00Z,LNG,2,14.134
2020-09-06T00:30:00Z,LNG,4,14.134
2020-09-06T00:30:00Z,LNG,6,14.134
2020-09-06T00:30:00Z,LNG,8,11.139
2020-09-06T00:30:00Z,LNG,1,13.94
2020-09-06T00:30:00Z,LNG,0,13.846
2020-09-06T00:30:00Z,LNG,9,11.139
2020-09-06T01:00:00Z,LNG,2,14.134
2020-09-06T01:00:00Z,LNG,4,14.134
2020-09-06T01:00:00Z,LNG,6,14.038
2020-09-06T01:00:00Z,LNG,8,11.528
2020-09-06T01:00:00Z,LNG,1,13.94
2020-09-06T01:00:00Z,LNG,0,13.942
2020-09-06T01:00:00Z,LNG,9,11.041
2020-09-06T01:30:00Z,LNG,2,14.134
2020-09-06T01:30:00Z,LNG,4,14.134
2020-09-06T01:30:00Z,LNG,6,13.846
2020-09-06T01:30:00Z,LNG,8,11.819
2020-09-06T01:30:00Z,LNG,1,13.888
2020-09-06T01:30:00Z,LNG,0,13.846
2020-09-06T01:30:00Z,LNG,9,11.139
2020-09-06T02:00:00Z,LNG,2,14.038
2020-09-06T02:00:00Z,LNG,4,14.038
2020-09-06T02:00:00Z,LNG,6,13.846
2020-09-06T02:00:00Z,LNG,8,11.625
2020-09-06T02:00:00Z,LNG,1,13.879
2020-09-06T02:00:00Z,LNG,0,13.846
2020-09-06T02:00:00Z,LNG,9,11.139
2020-09-06T02:30:00Z,LNG,2,14.038
2020-09-06T02:30:00Z,LNG,4,14.038
2020-09-06T02:30:00Z,LNG,6,14.038
2020-09-06T02:30:00Z,LNG,8,11.722
2020-09-06T02:30:00Z,LNG,1,13.862
2020-09-06T02:30:00Z,LNG,0,13.846
2020-09-06T02:30:00Z,LNG,9,11.139
2020-09-06T03:00:00Z,LNG,2,14.038
2020-09-06T03:00:00Z,LNG,4,14.038
2020-09-06T03:00:00Z,LNG,6,14.038
2020-09-06T03:00:00Z,LNG,8,11.625
2020-09-06T03:00:00Z,LNG,1,13.879
2020-09-06T03:00:00Z,LNG,0,13.846
2020-09-06T03:00:00Z,LNG,9,11.041
2020-09-06T03:30:00Z,LNG,2,14.038
2020-09-06T03:30:00Z,LNG,4,14.038
2020-09-06T03:30:00Z,LNG,6,14.038
2020-09-06T03:30:00Z,LNG,8,11.722
2020-09-06T03:30:00Z,LNG,1,13.844
2020-09-06T03:30:00Z,LNG,0,13.846
2020-09-06T03:30:00Z,LNG,9,11.041
2020-09-06T04:00:00Z,LNG,2,14.038
2020-09-06T04:00:00Z,LNG,4,14.038
2020-09-06T04:00:00Z,LNG,6,14.038
2020-09-06T04:00:00Z,LNG,8,12.013
2020-09-06T04:00:00Z,LNG,1,13.827
2020-09-06T04:00:00Z,LNG,0,13.846
2020-09-06T04:00:00Z,LNG,9,11.139
2020-09-06T04:30:00Z,LNG,2,14.038
2020-09-06T04:30:00Z,LNG,4,14.038
2020-09-06T04:30:00Z,LNG,6,14.038
2020-09-06T04:30:00Z,LNG,8,12.11
2020-09-06T04:30:00Z,LNG,1,13.836
2020-09-06T04:30:00Z,LNG,0,13.846
2020-09-06T04:30:00Z,LNG,9,11.041
2020-09-06T05:00:00Z,LNG,2,13.942
2020-09-06T05:00:00Z,LNG,4,14.038
2020-09-06T05:00:00Z,LNG,6,14.038
2020-09-06T05:00:00Z,LNG,8,12.013
2020-09-06T05:00:00Z,LNG,1,13.783
2020-09-06T05:00:00Z,LNG,0,13.75
2020-09-06T05:00:00Z,LNG,9,11.139
2020-09-06T05:30:00Z,LNG,2,13.942
2020-09-06T05:30:00Z,LNG,4,14.038
2020-09-06T05:30:00Z,LNG,6,13.942
2020-09-06T05:30:00Z,LNG,8,12.013
2020-09-06T05:30:00Z,LNG,1,13.792
2020-09-06T05:30:00Z,LNG,0,13.846
2020-09-06T05:30:00Z,LNG,9,11.041
2020-09-06T06:00:00Z,LNG,2,13.942
2020-09-06T06:00:00Z,LNG,4,13.942
2020-09-06T06:00:00Z,LNG,6,13.942
2020-09-06T06:00:00Z,LNG,8,11.819
2020-09-06T06:00:00Z,LNG,1,13.757
2020-09-06T06:00:00Z,LNG,0,13.75
2020-09-06T06:00:00Z,LNG,9,11.041
2020-09-06T06:30:00Z,LNG,2,13.942
2020-09-06T06:30:00Z,LNG,4,13.942
2020-09-06T06:30:00Z,LNG,6,13.942
2020-09-06T06:30:00Z,LNG,8,11.916
2020-09-06T06:30:00Z,LNG,1,13.74
2020-09-06T06:30:00Z,LNG,0,13.75
2020-09-06T06:30:00Z,LNG,9,11.139
2020-09-06T07:00:00Z,LNG,2,13.942
2020-09-06T07:00:00Z,LNG,4,13.942
2020-09-06T07:00:00Z,LNG,6,13.942
2020-09-06T07:00:00Z,LNG,8,11.819
2020-09-06T07:00:00Z,LNG,1,13.731
2020-09-06T07:00:00Z,LNG,0,13.75
2020-09-06T07:00:00Z,LNG,9,11.139
2020-09-06T07:30:00Z,LNG,2,13.942
2020-09-06T07:30:00Z,LNG,4,13.942
2020-09-06T07:30:00Z,LNG,6,13.942
2020-09-06T07:30:00Z,LNG,8,11.722
2020-09-06T07:30:00Z,LNG,1,13.714
2020-09-06T07:30:00Z,LNG,0,13.846
2020-09-06T07:30:00Z,LNG,9,11.139
2020-09-06T08:00:00Z,LNG,2,13.942
2020-09-06T08:00:00Z,LNG,4,13.942
2020-09-06T08:00:00Z,LNG,6,13.846
2020-09-06T08:00:00Z,LNG,8,11.625
2020-09-06T08:00:00Z,LNG,1,13.723
2020-09-06T08:00:00Z,LNG,0,13.942
2020-09-06T08:00:00Z,LNG,9,11.139
2020-09-06T08:30:00Z,LNG,2,13.942
2020-09-06T08:30:00Z,LNG,4,13.942
2020-09-06T08:30:00Z,LNG,6,13.942
2020-09-06T08:30:00Z,LNG,8,11.625
2020-09-06T08:30:00Z,LNG,1,13.696
2020-09-06T08:30:00Z,LNG,0,13.942
2020-09-06T08:30:00Z,LNG,9,11.139
2020-09-06T09:00:00Z,LNG,2,13.942
2020-09-06T09:00:00Z,LNG,4,13.942
2020-09-06T09:00:00Z,LNG,6,13.846
2020-09-06T09:00:00Z,LNG,8,11.625
2020-09-06T09:00:00Z,LNG,1,13.696
2020-09-06T09:00:00Z,LNG,0,13.75
2020-09-06T09:00:00Z,LNG,9,11.139
2020-09-06T09:30:00Z,LNG,2,13.942
2020-09-06T09:30:00Z,LNG,4,13.942
2020-09-06T09:30:00Z,LNG,6,13.942
2020-09-06T09:30:00Z,LNG,8,11.625
2020-09-06T09:30:00Z,LNG,1,13.688
2020-09-06T09:30:00Z,LNG,0,14.038
2020-09-06T09:30:00Z,LNG,9,11.139
2020-09-06T10:00:00Z,LNG,2,14.421
2020-09-06T10:00:00Z,LNG,4,14.134
2020-09-06T10:00:00Z,LNG,6,13.942
2020-09-06T10:00:00Z,LNG,8,12.013
2020-09-06T10:00:00Z,LNG,1,13.731
2020-09-06T10:00:00Z,LNG,0,15.664
2020-09-06T10:00:00Z,LNG,9,11.236
2020-09-06T10:30:00Z,LNG,2,14.421
2020-09-06T10:30:00Z,LNG,4,14.134
