name,index,unique_day,middle,lower,upper,yday,year,lake
NEP,61,61,12.074103941785124,-1.395744320921422,22.39730039587632,249,2022,LOR
NEP,62,62,5.514300925844719,-7.796750086810539,14.267587267864934,250,2022,LOR
NEP,63,63,8.01281583954503,-5.616029421820731,17.533068050245344,251,2022,LOR
NEP,64,64,8.900825043817896,-4.676154354338098,18.722499221419795,252,2022,LOR
NEP,65,65,9.735403897253166,-4.089494657044729,19.78432054892698,253,2022,LOR
NEP,66,66,5.741024040344987,-8.00828046710497,15.135255409417953,254,2022,LOR
NEP,67,67,5.887075155234968,-8.146063102110563,15.345472346948448,255,2022,LOR
NEP,68,68,0.6135131016412358,-13.33606093254481,9.192796913685696,256,2022,LOR
NEP,69,69,3.835092206125199,-10.255294735056165,13.352137716317875,257,2022,LOR
NEP,70,70,3.9807378605121193,-10.60195935933216,13.654714987330095,258,2022,LOR
NEP,71,71,3.617101493758293,-11.052713643210136,13.833809581821813,259,2022,LOR
NEP,72,72,4.075316503157701,-10.744170367035393,14.995770767962592,260,2022,LOR
NEP,73,73,1.4243376925513735,-13.138654417496298,11.855977572316473,261,2022,LOR
NEP,74,74,2.4177222989081524,-12.90982101470351,13.565869335585656,262,2022,LOR
NEP,75,75,0.5478265190400751,-14.686668442080776,11.546220746243954,263,2022,LOR
NEP,76,76,-0.9083817974011316,-16.561383125097407,9.81946866024292,264,2022,LOR
NEP,77,77,-7.37785067387147,-24.132459561373775,2.539065752035175,265,2022,LOR
NEP,78,78,-3.422815254301742,-20.712359434281748,7.604179897177261,266,2022,LOR
NEP,79,79,-11.643908435095824,-30.24860454992147,-0.5393850058496977,267,2022,LOR
GPP_m2,1,1,0.6306751615210402,0.06086005700292085,1.2427860035345826,189,2022,LOR
GPP_m2,2,2,40.789276100374366,5.2944350709847035,78.72512116285333,190,2022,LOR
GPP_m2,3,3,40.21673118032229,6.40465848565862,75.84220177487863,191,2022,LOR
GPP_m2,4,4,43.871009080353446,8.041178056634172,81.57356939196052,192,2022,LOR
GPP_m2,5,5,47.32346235739641,9.774945748448324,85.62227566758352,193,2022,LOR
GPP_m2,6,6,35.167659532128,8.52740884647854,62.55893743516352,194,2022,LOR
GPP_m2,7,7,42.09093985362301,11.00303069593526,73.34906934292896,195,2022,LOR
GPP_m2,8,8,37.88692556372994,10.38259184648307,64.55973311340537,196,2022,LOR
GPP_m2,9,9,42.14530626968421,12.232401962578733,71.12673614888647,197,2022,LOR
GPP_m2,10,10,44.30646444972826,14.28620704961793,73.6799341340327,198,2022,LOR
GPP_m2,11,11,38.37110332146433,12.85756287081775,62.87299341227489,199,2022,LOR
GPP_m2,12,12,53.90964991985361,19.871102934218857,87.50915425658455,200,2022,LOR
GPP_m2,13,13,50.972737923398654,20.67291275014055,81.77601394242006,201,2022,LOR
GPP_m2,14,14,52.801618587738766,22.488397038104257,83.67310665977912,202,2022,LOR
GPP_m2,15,15,50.09150865191907,21.92708899234486,78.88172352880183,203,2022,LOR
GPP_m2,16,16,62.23225353479265,28.530526833182755,96.92393541944942,204,2022,LOR
GPP_m2,17,17,53.05749344973685,24.52691208348079,81.90555795418712,205,2022,LOR
GPP_m2,18,18,56.26115401778171,26.11435872414449,86.7022321726203,206,2022,LOR
GPP_m2,19,19,58.659899383627234,28.18783999419183,89.22028934579723,207,2022,LOR
GPP_m2,20,20,57.59072171530117,28.730725472432763,88.10307652055474,208,2022,LOR
GPP_m2,21,21,57.36386825102822,29.060153124205826,87.49355163079076,209,2022,LOR
GPP_m2,22,22,53.72518127074373,28.10476284025476,81.56717092248901,210,2022,LOR
GPP_m2,23,23,46.94004913428869,25.14881269312967,70.49463945313603,211,2022,LOR
GPP_m2,24,24,51.211838147430335,27.205179489113775,76.49101966089418,212,2022,LOR
GPP_m2,25,25,46.34221531362412,25.07609958982789,68.89667798933502,213,2022,LOR
GPP_m2,26,26,49.766360700460325,27.196726812201863,73.49163891113794,214,2022,LOR
GPP_m2,27,27,52.00304202973089,28.760826953128177,76.42249957207791,215,2022,LOR
GPP_m2,28,28,50.90826204166825,28.24953195493456,74.69172334821987,216,2022,LOR
GPP_m2,29,29,54.50736871902448,30.957779410420056,79.5894349651765,217,2022,LOR
GPP_m2,30,30,56.49971890994184,31.61088384000686,82.45165809417809,218,2022,LOR
GPP_m2,31,31,60.40402255967032,34.343226828565825,87.90635993675023,219,2022,LOR
GPP_m2,32,32,65.16773592643943,37.01215599009127,94.72961210577292,220,2022,LOR
GPP_m2,33,33,54.52122673346475,30.90635284701694,78.71329649296396,221,2022,LOR
GPP_m2,34,34,39.454207064334966,22.714467027938515,56.6945500798225,222,2022,LOR
GPP_m2,35,35,45.72767395918048,26.2459603569399,65.60293283395784,223,2022,LOR
GPP_m2,36,36,42.12994222131018,23.97596633595061,60.590188816502575,224,2022,LOR
GPP_m2,37,37,55.85092551315927,31.887456369536245,80.18107241405716,225,2022,LOR
GPP_m2,38,38,63.070167178107454,36.617756691219846,90.42064779934616,226,2022,LOR
GPP_m2,39,39,66.30602627807266,38.811039184549614,95.2212630109032,227,2022,LOR
GPP_m2,40,40,65.33005611222084,38.14781853455779,93.10351310870573,228,2022,LOR
GPP_m2,41,41,60.00268018830978,34.88629424093891,85.73320735117068,229,2022,LOR
GPP_m2,42,42,60.33858022447366,35.38145152388576,86.35042570380492,230,2022,LOR
GPP_m2,43,43,56.501903517612746,32.6168349427268,80.67865913123525,231,2022,LOR
GPP_m2,44,44,53.19113353595501,30.86394516869388,75.33321050225825,232,2022,LOR
GPP_m2,45,45,51.97845771159001,30.401978869938173,73.85519877231106,233,2022,LOR
GPP_m2,46,46,40.86536477389605,23.757913279532335,58.05120715573393,234,2022,LOR
GPP_m2,47,47,29.76072702630985,17.321722280785366,42.08173968387477,235,2022,LOR
GPP_m2,48,48,40.246279117722395,23.58162683162341,56.601419299085634,236,2022,LOR
GPP_m2,49,49,54.789115374859485,32.16256296822951,76.90931117099898,237,2022,LOR
GPP_m2,50,50,42.22791106364503,24.71323827466365,58.589064237303504,238,2022,LOR
GPP_m2,51,51,35.32358965320553,20.836825577289705,48.850145081617406,239,2022,LOR
GPP_m2,52,52,25.86412079899197,15.5983170424452,35.769775589763434,240,2022,LOR
GPP_m2,53,53,23.71841110285365,14.354927703196491,32.62313593421209,241,2022,LOR
GPP_m2,54,54,29.089044723997524,17.71768467738624,39.915395654635006,242,2022,LOR
GPP_m2,55,55,18.67615075964234,11.479477034776073,25.56765771676673,243,2022,LOR
